Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,9038,Matthew Stafford,DET,QB,6,CHI,405,4,1,37,0,0,0,0,0,33.9,33.9
2,8244,Philip Rivers,LAC,QB,6,GB,503,2,0,0,0,0,0,0,0,28.1,28.12
3,14008,Andrew Luck,IND,QB,6,NE,312,3,0,35,0,0,0,0,0,28,27.98
4,16524,Devonta Freeman,ATL,RB,6,NO,0,0,0,100,1,8,56,1,0,27.6,27.6
5,14986,DeAndre Hopkins,HOU,WR,6,JAX,0,0,0,0,0,10,148,2,0,26.8,26.8
6,16146,Martavis Bryant,PIT,WR,6,ARI,0,0,0,8,0,6,137,2,0,26.5,26.5
7,12239,Chris Ivory,NYJ,RB,6,WAS,0,0,0,146,1,3,50,0,0,25.6,25.6
8,8283,Ryan Fitzpatrick,NYJ,QB,6,WAS,253,2,1,31,1,0,0,0,0,25.2,25.22
9,8358,Brian Hoyer,HOU,QB,6,JAX,293,3,0,5,0,0,0,0,0,24.2,24.22
10,12506,James Starks,GB,RB,6,LAC,0,0,0,112,1,1,5,1,0,23.7,23.7
11,16245,Blake Bortles,JAX,QB,6,HOU,331,3,3,37,0,0,0,0,0,22.9,22.94
12,6029,Calvin Johnson,DET,WR,6,CHI,0,0,0,0,0,6,166,1,0,22.6,22.6
12,13443,Colin Kaepernick,SF,QB,6,BAL,340,2,0,10,0,0,0,0,0,22.6,22.6
14,4314,Tom Brady,NE,QB,6,IND,312,3,1,0,0,0,0,0,0,22.5,22.48
15,12296,LeGarrette Blount,NE,RB,6,IND,0,0,0,93,1,1,11,1,0,22.4,22.4
16,12841,Andy Dalton,CIN,QB,6,BUF,243,3,0,-2,0,0,0,0,0,21.5,21.52
17,14868,EJ Manuel,BUF,QB,6,CIN,263,1,1,22,1,0,0,0,0,20.7,20.72
18,14187,Alshon Jeffery,CHI,WR,6,DET,0,0,0,0,0,8,147,1,0,20.7,20.7
19,5451,Jonathan Stewart,CAR,RB,6,SEA,0,0,0,78,2,1,8,0,0,20.6,20.6
20,13320,Cam Newton,CAR,QB,6,SEA,269,1,2,30,1,0,0,0,0,19.8,19.76
21,4358,Steve Smith,BAL,WR,6,SF,0,0,0,0,0,7,137,1,0,19.7,19.7
22,2593,Aaron Rodgers,GB,QB,6,LAC,255,2,0,14,0,0,0,0,0,19.6,19.6
23,8972,Jay Cutler,CHI,QB,6,DET,353,1,1,12,0,0,0,0,0,19.3,19.32
24,1658,Greg Olsen,CAR,TE,6,SEA,0,0,0,0,0,7,131,1,0,19.1,19.1
25,14536,Russell Wilson,SEA,QB,6,CAR,241,1,0,53,0,0,0,0,0,18.9,18.94
26,732,Matt Ryan,ATL,QB,6,NO,295,2,0,10,0,0,0,0,1,18.8,18.8
27,11756,Benjamin Watson,NO,TE,6,ATL,0,0,0,0,0,10,127,1,0,18.7,18.7
28,13124,DeMarco Murray,PHI,RB,6,NYG,0,0,0,112,1,3,14,0,0,18.6,18.6
29,13791,Lamar Miller,MIA,RB,6,TEN,0,0,0,113,1,2,5,0,0,17.8,17.8
30,611,Joe Flacco,BAL,QB,6,SF,343,2,2,0,0,0,0,0,0,17.7,17.72
31,13337,Mark Ingram,NO,RB,6,ATL,0,0,0,46,2,3,10,0,0,17.6,17.6
31,16640,John Brown,ARI,WR,6,PIT,0,0,0,0,0,10,196,0,1,17.6,17.6
33,11792,Arian Foster,HOU,RB,6,JAX,0,0,0,53,0,5,59,1,0,17.2,17.2
34,2699,Matt Forte,CHI,RB,6,DET,0,0,0,69,1,3,20,0,0,16.9,16.9
34,11063,Emmanuel Sanders,DEN,WR,6,CLE,0,0,0,0,0,4,109,1,0,16.9,16.9
36,2428,Carson Palmer,ARI,QB,6,PIT,421,1,2,-1,0,0,0,0,0,16.7,16.74
37,7242,Drew Brees,NO,QB,6,ATL,312,1,0,2,0,0,0,0,0,16.7,16.68
38,6768,Lance Moore,DET,WR,6,CHI,0,0,0,0,0,5,106,1,0,16.6,16.6
39,6739,Alex Smith,KC,QB,6,MIN,282,1,0,10,0,0,0,0,0,16.3,16.28
40,13799,Ryan Tannehill,MIA,QB,6,TEN,266,2,2,14,0,0,0,0,0,16,16.04
41,4577,Gary Barnidge,CLE,TE,6,DEN,0,0,0,0,0,3,39,2,0,15.9,15.9
42,15076,Keenan Allen,LAC,WR,6,GB,0,0,0,0,0,14,157,0,0,15.7,15.7
43,12830,Torrey Smith,SF,WR,6,BAL,0,0,0,0,0,3,96,1,0,15.6,15.6
44,13870,Marvin Jones,CIN,WR,6,BUF,0,0,0,0,0,9,95,1,0,15.5,15.5
45,11932,LeSean McCoy,BUF,RB,6,CIN,0,0,0,90,1,2,4,0,0,15.4,15.4
46,11667,Brandon Marshall,NYJ,WR,6,WAS,0,0,0,0,0,7,111,1,1,15.1,15.1
47,14971,Landry Jones,PIT,QB,6,ARI,168,2,0,-1,0,0,0,0,0,14.6,14.62
48,16263,Allen Robinson,JAX,WR,6,HOU,0,0,0,0,0,6,86,1,0,14.6,14.6
49,11488,Jimmy Graham,SEA,TE,6,CAR,0,0,0,0,0,8,140,0,0,14,14
50,13027,Julius Thomas,JAX,TE,6,HOU,0,0,0,0,0,7,78,1,0,13.8,13.8
51,11313,Riley Cooper,PHI,WR,6,NYG,0,0,0,0,0,3,76,1,0,13.6,13.6
52,14005,T.Y. Hilton,IND,WR,6,NE,0,0,0,0,0,6,74,1,0,13.4,13.4
53,14916,Giovani Bernard,CIN,RB,6,BUF,0,0,0,50,1,1,23,0,0,13.3,13.3
54,16112,Jeremy Hill,CIN,RB,6,BUF,0,0,0,56,0,1,13,1,0,12.9,12.9
54,16232,Donte Moncrief,IND,WR,6,NE,0,0,0,0,0,6,69,1,0,12.9,12.9
54,16906,Stefon Diggs,MIN,WR,6,KC,0,0,0,0,0,7,129,0,0,12.9,12.9
57,16020,Jarvis Landry,MIA,WR,6,TEN,0,0,0,24,1,3,42,0,0,12.6,12.6
58,16389,Odell Beckham Jr,NYG,WR,6,PHI,0,0,0,0,0,7,61,1,0,12.1,12.1
59,5282,Josh McCown,CLE,QB,6,DEN,213,2,2,12,0,0,0,0,1,11.7,11.72
60,13887,Travis Benjamin,CLE,WR,6,DEN,0,0,0,0,0,9,117,0,0,11.7,11.7
60,16308,Albert Wilson,KC,WR,6,MIN,0,0,0,0,0,3,57,1,0,11.7,11.7
62,14046,Ronnie Hillman,DEN,RB,6,CLE,0,0,0,111,0,3,4,0,0,11.5,11.5
63,12386,Marshawn Lynch,SEA,RB,6,CAR,0,0,0,54,1,1,0,0,0,11.4,11.4
64,8355,Julian Edelman,NE,WR,6,IND,0,0,0,2,0,6,50,1,0,11.2,11.2
65,11197,Demaryius Thomas,DEN,WR,6,CLE,0,0,0,0,0,10,111,0,0,11.1,11.1
