Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,14252,Kirk Cousins,WAS,QB,16,PHI,365,4,0,-4,0,0,0,0,0,32.2,32.2
2,16245,Blake Bortles,JAX,QB,16,NO,368,4,2,5,0,0,0,0,0,29.2,29.22
3,2262,Tim Hightower,NO,RB,16,JAX,0,0,0,122,2,3,47,0,0,28.9,28.9
4,7242,Drew Brees,NO,QB,16,JAX,412,3,0,-3,0,0,0,0,0,28.2,28.18
5,7580,DeAngelo Williams,PIT,RB,16,BAL,0,0,0,100,2,6,53,0,1,25.3,25.3
6,15100,Jordan Reed,WAS,TE,16,PHI,0,0,0,0,0,9,129,2,0,24.9,24.9
7,13291,Julio Jones,ATL,WR,16,CAR,0,0,0,0,0,9,178,1,0,23.8,23.8
8,11667,Brandon Marshall,NYJ,WR,16,NE,0,0,0,0,0,8,115,2,0,23.5,23.5
9,8283,Ryan Fitzpatrick,NYJ,QB,16,NE,296,3,0,13,0,0,0,0,1,23.1,23.14
10,16253,Allen Hurns,JAX,WR,16,NO,0,0,0,0,0,8,107,2,0,22.7,22.7
11,16510,Jerick McKinnon,MIN,RB,16,NYG,0,0,0,89,2,2,8,0,0,21.7,21.7
12,5820,Frank Gore,IND,RB,16,MIA,0,0,0,85,2,2,10,0,0,21.5,21.5
13,9038,Matthew Stafford,DET,QB,16,SF,301,2,0,11,0,0,0,0,0,21.1,21.14
14,13910,Brandon Weeden,HOU,QB,16,TEN,200,2,0,11,1,0,0,0,1,21.1,21.1
14,16263,Allen Robinson,JAX,WR,16,NO,0,0,0,0,0,6,151,1,0,21.1,21.1
16,14536,Russell Wilson,SEA,QB,16,LAR,289,2,1,38,0,0,0,0,1,19.4,19.36
17,16568,Brandin Cooks,NO,WR,16,JAX,0,0,0,10,0,5,123,1,0,19.3,19.3
18,16762,Jameis Winston,TB,QB,16,CHI,295,2,1,10,0,0,0,0,0,18.8,18.8
19,16847,David Johnson,ARI,RB,16,GB,0,0,0,39,1,3,88,0,0,18.7,18.7
20,4807,Adrian Peterson,MIN,RB,16,NYG,0,0,0,104,1,1,15,0,0,17.9,17.9
21,13460,Doug Baldwin,SEA,WR,16,LAR,0,0,0,0,0,8,118,1,0,17.8,17.8
22,14986,DeAndre Hopkins,HOU,WR,16,TEN,0,0,0,0,0,7,117,1,0,17.7,17.7
22,15071,Latavius Murray,OAK,RB,16,LAC,0,0,0,79,1,5,38,0,0,17.7,17.7
22,16609,Charles Sims,TB,RB,16,CHI,0,0,0,45,0,3,72,1,0,17.7,17.7
25,11527,Sam Bradford,PHI,QB,16,WAS,380,1,0,4,0,0,0,0,1,17.6,17.6
26,16886,Javorius Allen,BAL,RB,16,PIT,0,0,0,77,1,5,35,0,0,17.2,17.2
27,14872,Mike Gillislee,BUF,RB,16,DAL,0,0,0,93,1,2,16,0,0,16.9,16.9
28,2428,Carson Palmer,ARI,QB,16,GB,265,2,1,0,0,0,0,0,0,16.6,16.6
29,14053,Brock Osweiler,DEN,QB,16,CIN,299,1,0,5,0,0,0,0,0,16.5,16.46
30,6739,Alex Smith,KC,QB,16,CLE,125,2,1,54,0,0,0,0,0,16.4,16.4
30,15974,Jordan Matthews,PHI,WR,16,WAS,0,0,0,0,0,6,104,1,0,16.4,16.4
32,12982,Blaine Gabbert,SF,QB,16,DET,225,2,0,9,0,0,0,0,1,15.9,15.9
33,16311,Derek Carr,OAK,QB,16,LAC,204,1,1,30,0,0,0,0,0,15.2,15.16
34,8244,Philip Rivers,LAC,QB,16,OAK,277,1,0,0,0,0,0,0,0,15.1,15.08
35,16524,Devonta Freeman,ATL,RB,16,CAR,0,0,0,73,1,3,17,0,0,15,15
35,16771,Todd Gurley,LAR,RB,16,SEA,0,0,0,83,1,1,7,0,0,15,15
