Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
36,Jameel McClain,NYG,ILB,16,75,41,8,2.5,16,7,3,0,1,0,0,7.7,123.1
37,TJ McDonald,LAR,FS,16,84,21,8,2,13,2,7,1,0,1,0,7.7,122.8
38,Mario Williams,BUF,DE,16,37,6,19,14.5,75,17,2,0,2,0,0,7.5,120.5
39,Jerry Hughes,BUF,DE,16,36,18,13,10,64,18,0,0,3,1,1,7.5,120.4
40,Ryan Mundy,CHI,SS,16,74,27,1,1,6,1,6,4,0,1,1,7.4,119.1
41,Chris Borland,SF,ILB,14,78,21,12,1,7,1,5,2,0,1,0,8.4,118.2
42,Antoine Bethea,SF,SS,16,72,14,4,1,5,1,10,4,1,0,1,7.3,117.5
43,KJ Wright,SEA,OLB,16,73,33,5,2,8,2,4,0,3,1,0,7.3,117.3
44,Jason McCourty,TEN,CB,16,77,8,1,0,0,0,11,3,2,1,1,7.3,117
45,Sheldon Richardson,NYJ,DT,16,42,24,11,8,42,21,1,0,1,1,0,7.2,115.2
46,Keenan Robinson,WAS,OLB,13,70,33,6,1.5,16,9,3,1,0,1,0,8.9,115.1
47,Rob Ninkovich,NE,OLB,16,44,17,11,8,54,16,2,1,0,1,1,7.2,114.9
48,Nigel Bradham,BUF,OLB,14,64,36,6,2,8,6,7,1,2,0,0,8.2,114.8
48,Telvin Smith,JAX,OLB,16,68,31,9,2,13,1,4,1,1,2,0,7.2,114.8
50,Ndamukong Suh,DET,NT,16,44,8,21,8.5,55,20,3,0,0,0,0,7.2,114.5
51,Ron Parker,KC,SS,16,84,10,2,1,14,1,12,1,1,0,0,7.1,113.4
52,Mike Adams,IND,FS,16,66,20,1,0,0,1,11,5,1,2,0,7.1,113
52,Dont'a Hightower,NE,LB,12,51,38,9,6,50,12,2,0,1,0,0,9.4,113
54,Eric Weddle,LAC,FS,16,82,22,2,0,0,0,8,1,2,0,0,7,112
55,Khalil Mack,OAK,OLB,16,59,16,16,4,29,12,3,0,1,0,0,7,111.9
56,Kemal Ishmael,ATL,OLB,16,66,27,2,0,0,0,6,4,1,1,1,7,111.5
57,Reggie Nelson,CIN,FS,16,60,32,4,1.5,13,3,12,4,0,0,0,7,111.3
58,Mychal Kendricks,PHI,OLB,12,62,21,10,4,27,6,3,0,3,0,0,9.3,111.2
59,Ezekiel Ansah,DET,DE,16,37,12,13,7.5,56,25,0,0,3,0,0,6.9,110.6
60,Jason Worilds,PIT,OLB,16,39,20,10,7.5,44,18,2,1,1,2,0,6.9,110.4
61,Danny Lansanah,TB,OLB,16,58,20,8,1.5,2,2,8,3,0,0,2,6.9,110.2
61,Thomas Davis,CAR,OLB,15,66,34,8,2.5,12,4,3,0,1,1,0,7.3,110.2
63,Bobby Wagner,SEA,ILB,11,67,37,10,2,13,6,3,0,0,0,0,10,109.8
64,James Ihedigbo,DET,SS,13,59,12,6,2,11,3,8,4,3,1,0,8.4,109.1
65,Anthony Barr,MIN,OLB,12,55,15,6,4,23,6,3,0,2,3,1,9.1,108.8
66,Aqib Talib,DEN,CB,15,54,9,2,1,8,1,17,4,1,0,2,7.2,108.3
67,Calais Campbell,ARI,DE,14,48,10,16,7,50,11,3,1,1,0,0,7.7,108
68,Sio Moore,OAK,ILB,11,68,22,9,3,21,4,1,0,2,0,0,9.7,107.1
69,Demarcus Ware,DEN,OLB,16,34,6,16,10.5,60,20,1,1,1,0,0,6.7,107
70,Josh Mauga,KC,ILB,16,82,21,4,0.5,4,6,3,0,0,0,0,6.7,106.9
71,Corey Liuget,LAC,DT,16,46,11,13,5,38,8,2,0,2,2,1,6.6,106.3
72,Johnathan Joseph,HOU,CB,16,70,5,1,0,0,0,11,2,1,2,1,6.6,105.5
72,Malcolm Jenkins,PHI,SS,16,60,15,3,0,0,0,14,3,1,1,1,6.6,105.5
74,Joe Haden,CLE,CB,15,58,15,1,0,0,0,20,3,1,2,0,7,104.5
74,Junior Galette,NO,OLB,16,33,12,9,10,55,18,2,0,3,0,0,6.5,104.5
76,Antrel Rolle,NYG,SS,16,71,16,1,0,0,1,8,3,1,1,0,6.5,104
77,Perry Riley,WAS,ILB,14,60,35,8,2.5,22,4,4,0,1,0,0,7.4,103.7
78,Cameron Wake,MIA,OLB,16,31,5,8,11.5,59,18,3,0,3,1,0,6.5,103.4
79,Barry Church,DAL,SS,16,73,20,2,0,0,0,6,2,1,1,0,6.4,103
79,Kendrick Lewis,HOU,SS,16,52,32,4,0,0,1,6,2,3,1,1,6.4,103
81,Jurrell Casey,TEN,NT,16,45,23,13,5,40,18,1,0,0,0,0,6.4,102.5
82,Jared Allen,CHI,OLB,15,37,19,7,6,29,18,4,0,2,2,0,6.8,102.4
83,Reshad Jones,MIA,FS,12,70,9,5,1,8,1,7,3,1,0,0,8.5,102.3
84,Earl Thomas,SEA,FS,16,69,26,1,0,0,0,6,1,3,1,0,6.4,102
84,Jonathan Cyprien,JAX,SS,15,77,34,5,0,0,0,3,0,0,0,0,6.8,102
86,Ryan Clark,WAS,FS,16,68,33,3,0.5,4,1,3,1,0,2,0,6.4,101.9
87,Muhammad Wilkerson,NYJ,DE,13,31,25,13,6,43,21,5,0,1,0,0,7.8,101.8
88,Wesley Woodyard,TEN,ILB,16,53,41,6,2.5,12,6,3,2,0,0,0,6.3,100.7
89,Donte Whitner,CLE,SS,16,68,37,3,0,0,0,5,1,1,0,0,6.3,100.5
89,Preston Brown,BUF,ILB,16,65,43,6,0,0,0,2,1,0,1,0,6.3,100.5
91,Craig Robertson,CLE,OLB,16,52,40,6,0,0,3,4,2,0,1,1,6.2,100
92,Larry Foote,ARI,ILB,15,61,23,6,2,14,6,4,1,0,1,0,6.7,99.9
93,Derrick Morgan,TEN,OLB,16,43,20,10,6.5,35,7,7,0,2,0,0,6.2,99.5
94,Bradley Roby,DEN,CB,16,62,2,5,1,3,1,13,2,2,1,0,6.2,99.3
95,Fletcher Cox,PHI,DT,16,49,13,8,4,27,7,0,0,1,3,1,6.2,99.2
96,Tamba Hali,KC,OLB,16,47,12,7,6,40,11,0,0,3,1,0,6.2,99
96,William Gay,PIT,FS,16,54,10,1,0,0,0,12,3,0,0,3,6.2,99
96,Rolando McClain,DAL,ILB,13,65,16,9,1,0,3,3,2,1,0,0,7.6,99
96,Miles Burris,OAK,OLB,16,77,32,4,0,0,1,1,0,0,0,0,6.2,99
100,Sen'Derrick Marks,JAX,DE,16,35,9,15,9,51,16,2,0,0,1,0,6.2,98.6
101,Vincent Rey,CIN,OLB,16,61,61,1,0,0,1,5,0,0,0,0,6.2,98.5
102,EJ Gaines,LAR,CB,15,63,8,3,0.5,2,3,15,2,0,1,0,6.5,98.2
103,Glover Quin,DET,FS,16,56,16,2,0,0,0,11,7,0,0,0,6.1,98
104,Aaron Donald,LAR,DT,16,36,10,16,8,64,11,1,0,2,0,0,6.1,97.4
105,Robert Blanton,MIN,SS,15,71,34,0,0,0,0,3,1,0,1,0,6.5,97
106,Bruce Carter,DAL,ILB,13,47,20,5,1,9,3,8,5,0,0,1,7.5,96.9
107,Kroy Biermann,ATL,DE,16,43,34,10,4.5,23,9,3,0,1,0,0,6,96.3
107,TJ Ward,DEN,SS,15,60,14,6,2,23,5,6,2,0,0,0,6.4,96.3
107,Dwight Lowery,ATL,FS,16,60,19,1,1,18,2,5,2,2,1,0,6,96.3
110,Michael Wilhoite,SF,OLB,16,65,20,4,0,0,2,6,2,1,0,0,6,96
111,DJ Swearinger,HOU,FS,16,52,22,3,1,8,3,6,2,3,1,0,6,95.8
112,Karlos Dansby,CLE,ILB,12,47,46,10,3,14,3,2,1,0,0,0,8,95.4
112,Jerrell Freeman,IND,ILB,12,57,37,4,1.5,9,3,6,0,1,0,0,8,95.4
114,Chris Harris,DEN,CB,16,51,4,6,1,2,1,17,3,1,1,0,5.9,94.2
115,Alterraun Verner,TB,CB,14,57,18,7,0,0,0,9,2,2,0,0,6.7,94
115,Ha'Sean Clinton-Dix,GB,FS,16,63,28,1,1,0,2,6,1,0,1,0,5.9,94
117,Cameron Heyward,PIT,DE,16,33,20,11,7.5,47,16,4,0,0,0,0,5.9,93.7
118,Charles Johnson,CAR,DE,16,29,12,9,8.5,55,13,2,0,3,1,0,5.8,93.5
119,Dawan Landry,NYJ,SS,16,64,40,1,1.5,11,3,1,0,0,0,0,5.8,93.1
120,Chad Greenway,MIN,OLB,12,56,37,4,1,10,5,3,0,1,0,0,7.7,92.5
121,Marcell Dareus,BUF,DT,15,35,14,11,9,54,12,1,0,1,0,0,6.2,92.4
122,David Hawthorne,NO,OLB,12,52,31,7,3,18,4,3,1,0,0,0,7.7,92.3
123,Trent Cole,PHI,OLB,15,40,12,8,6.5,71,9,0,0,3,0,0,6.1,92.1
124,Tramon Williams,GB,FS,16,61,10,1,0,0,1,12,3,0,1,0,5.8,92
124,Corey Graham,BUF,FS,16,59,18,0,0,0,0,15,2,0,1,0,5.8,92
124,JT Thomas,JAX,OLB,16,47,34,2,0,0,0,5,2,2,1,1,5.8,92
124,Rodney McLeod,LAR,FS,16,60,10,3,0,0,0,6,2,2,2,0,5.8,92
128,Marcus Gilchrist,LAC,FS,16,59,17,7,1,1,1,5,1,2,0,0,5.7,91.6
129,Bradley Fletcher,PHI,CB,15,50,7,1,0,0,0,22,1,1,1,1,6.1,91.5
130,Husain Abdullah,KC,FS,16,58,13,2,0,0,5,10,1,0,0,1,5.7,90.5
130,Buster Skrine,CLE,DB,16,55,11,0,0,0,0,18,4,0,0,0,5.7,90.5
130,Bruce Irvin,SEA,DE,15,24,12,9,6,45,11,3,2,1,0,2,6,90.5
130,Emmanuel Lamur,CIN,OLB,14,52,39,4,0,0,2,7,2,0,0,0,6.5,90.5
130,Kyle Fuller,CHI,CB,16,50,13,3,0,0,0,10,4,3,0,0,5.7,90.5
135,Nate Allen,PHI,FS,15,51,11,1,1,9,1,5,4,1,3,0,6,90.4
136,Brent Grimes,MIA,CB,16,47,10,1,0,0,0,13,5,1,0,1,5.6,90
137,Avery Williamson,TEN,ILB,16,45,28,7,3,19,6,4,0,0,2,0,5.6,89.9
138,Cameron Jordan,NO,DE,16,31,19,8,7.5,49,10,5,1,0,1,0,5.6,89.4
138,Deone Bucannon,ARI,ILB,16,59,16,6,2,14,3,2,0,1,1,0,5.6,89.4
140,Bashaud Breeland,WAS,CB,16,54,11,3,0,0,1,13,2,2,0,0,5.5,88.5
141,Perrish Cox,SF,CB,15,49,4,0,0,0,0,18,5,0,2,0,5.9,88
141,JJ Wilcox,DAL,SS,16,58,12,0,0,0,1,5,3,1,2,0,5.5,88
143,Greg Toler,IND,CB,15,50,8,2,1,16,0,10,2,2,0,1,5.8,87.6
144,Janoris Jenkins,LAR,CB,14,55,4,1,0,0,0,5,2,2,0,2,6.2,87
145,Chris Clemons,JAX,DE,16,27,9,6,8,53,10,3,0,4,1,0,5.4,86.8
146,Gerald McCoy,TB,DT,13,28,7,13,8.5,61,13,3,0,1,0,0,6.7,86.6
147,Chandler Jones,NE,DE,10,30,13,5,6,50,11,2,0,2,1,0,8.6,86.5
148,Willie Young,CHI,OLB,15,28,12,11,9.5,64,11,2,0,1,0,0,5.8,86.4
149,Josh Evans,JAX,FS,16,62,28,2,0,0,0,2,0,0,2,0,5.4,86
149,Desmond Trufant,ATL,CB,16,53,8,1,0,0,0,16,3,0,1,0,5.4,86
151,Johnathan Hankins,NYG,DT,16,30,21,8,7,53,12,3,0,1,0,0,5.4,85.8
152,Roman Harper,CAR,SS,16,39,23,0,1,0,0,10,4,1,0,1,5.2,83.5
153,Patrick Chung,NE,SS,16,54,30,3,0,0,1,7,1,0,0,0,5.2,83
153,George Iloka,CIN,FS,16,47,26,2,0,0,2,10,3,0,0,0,5.2,83
155,Michael Bennett,SEA,DE,16,26,12,14,6,38,18,0,0,1,0,0,5.2,82.8
156,Clinton McDonald,TB,DE,13,35,11,9,5,41,8,2,1,0,2,0,6.4,82.6
157,AJ Bouye,HOU,CB,14,47,7,1,0,0,0,10,3,1,1,1,5.9,82.5
158,Jerraud Powers,ARI,CB,16,48,5,3,1,5,4,10,3,1,0,0,5.1,82
158,Tahir Whitehead,DET,OLB,16,56,20,4,0,0,1,5,2,0,0,0,5.1,82
160,Justin Tuck,OAK,DE,15,27,15,11,5,34,14,3,1,1,0,0,5.5,81.9
160,Tony Jefferson,ARI,SS,16,66,8,2,1,9,3,1,0,1,0,0,5.1,81.9
162,Olivier Vernon,MIA,DE,16,31,15,9,6.5,31,12,0,0,2,0,0,5.1,81.6
163,Brandon Graham,PHI,DE,16,31,9,12,5.5,40,7,0,0,4,0,0,5.1,81.5
163,Adam Jones,CIN,CB,16,51,13,0,0,0,0,12,3,0,1,0,5.1,81.5
163,Alex Okafor,ARI,DE,13,27,2,11,8,65,14,3,1,0,0,0,6.3,81.5
166,Pernell McPhee,BAL,OLB,16,17,10,11,7.5,50,21,4,0,1,0,0,5.1,81
167,Micah Hyde,GB,SS,16,43,14,2,1,7,1,7,2,0,0,0,5,80.7
168,Vontae Davis,IND,CB,15,35,7,0,0,0,1,20,4,2,1,0,5.4,80.5
168,Chris Culliver,SF,CB,14,38,7,0,0,0,0,15,4,1,1,1,5.8,80.5
168,Bjoern Werner,IND,OLB,15,37,13,11,4,20,8,2,0,1,1,0,5.4,80.5
171,Kam Chancellor,SEA,SS,14,58,18,1,0,0,0,6,1,1,0,0,5.7,80
172,Mark Barron,LAR,ILB,16,51,16,4,3,16,4,4,0,0,1,0,5,79.6
173,Whitney Mercilus,HOU,OLB,15,31,19,9,5,30,11,0,0,2,0,0,5.3,79.5
174,Kenny Vaccaro,NO,SS,15,51,23,1,1,7,2,5,2,0,0,0,5.3,79.2
175,Donald Butler,LAC,OLB,14,45,28,5,1,6,1,2,0,0,3,0,5.6,78.6
176,Orlando Scandrick,DAL,CB,14,50,5,2,1,0,1,9,2,2,0,0,5.6,78.5
177,Kyle Williams,BUF,DT,15,30,12,8,5,40,14,3,1,0,0,0,5.2,78
177,Antoine Cason,BAL,CB,14,44,14,0,0,0,0,6,2,4,1,0,5.6,78
179,Louis Delmas,MIA,FS,13,49,11,2,1,4,1,3,1,0,2,1,6,77.9
180,Quinton Coples,NYJ,DE,16,24,11,9,6.5,42,19,0,0,1,0,0,4.9,77.7
180,Christian Kirksey,CLE,OLB,16,41,34,5,2,7,4,3,0,1,0,0,4.9,77.7
182,Justin Smith,SF,DT,16,28,15,7,5,30,13,0,0,2,1,0,4.8,77.5
182,Jon Bostic,CHI,ILB,13,58,25,4,0,0,0,3,0,0,0,0,6,77.5
182,Darius Slay,DET,CB,16,47,13,1,0,0,0,17,2,0,0,0,4.8,77.5
185,Tashaun Gipson,CLE,SS,11,28,24,2,0,0,0,8,6,1,0,1,7,77
185,Anthony Hitchens,DAL,OLB,16,57,16,3,0,0,2,4,1,0,0,0,4.8,77
187,Gerald Hodges,MIN,ILB,14,48,15,2,0.5,2,2,7,1,0,0,1,5.5,76.7
188,AJ Hawk,GB,OLB,16,53,37,1,0.5,0,1,2,0,0,0,0,4.8,76.5
188,Antonio Cromartie,ARI,CB,16,43,5,3,0,0,0,10,3,0,1,1,4.8,76.5
190,Joplo Bartu,ATL,ILB,16,47,36,2,1,2,1,0,0,0,2,0,4.8,76.2
191,Erik Walden,IND,OLB,15,25,12,9,6,30,18,0,0,1,0,0,5.1,76
191,Richard Sherman,SEA,CB,16,45,12,2,0,0,0,8,4,1,0,0,4.8,76
193,Kareem Jackson,HOU,CB,13,48,9,4,0,0,1,9,3,0,0,0,5.8,75.5
193,Johnthan Banks,TB,CB,15,41,9,1,0,0,1,10,4,0,0,1,5,75.5
195,Brandon Meriweather,WAS,SS,10,34,19,5,3,27,3,3,0,3,1,0,7.5,75.2
196,Dashon Goldson,TB,FS,14,62,18,0,0,0,0,1,0,0,1,0,5.4,75
196,Cary Williams,PHI,CB,16,55,4,2,0,0,0,10,2,0,0,0,4.7,75
198,Brian Cushing,HOU,ILB,14,41,31,1,1,8,9,2,0,1,0,0,5.3,74.3
199,Corey White,NO,CB,15,49,3,1,1,6,2,6,2,1,1,0,4.9,74.1
200,George Wilson,TEN,SS,16,53,16,4,1,0,0,4,1,0,0,0,4.6,74
200,Terence Newman,CIN,CB,13,45,24,0,0,0,0,14,1,0,0,0,5.7,74
202,James Harrison,PIT,LB,11,29,16,8,5.5,35,14,0,0,0,0,0,6.7,73.5
202,Jasper Brinkley,MIN,ILB,16,52,21,4,1,10,1,0,0,1,0,0,4.6,73.5
202,Devin McCourty,NE,FS,16,50,17,0,0,0,0,6,2,1,0,0,4.6,73.5
202,Jared Crick,HOU,DE,16,29,27,6,3.5,20,10,6,0,0,0,0,4.6,73.5
206,Vinny Curry,PHI,DE,16,17,2,7,9,53,10,0,0,4,1,0,4.6,73.3
207,Jeremy Mincey,DAL,DE,16,20,17,9,6,47,13,0,0,1,1,0,4.6,73.2
208,Da'Norris Searcy,BUF,SS,15,39,19,1,0.5,6,2,5,3,1,1,0,4.9,73.1
209,Devon Kennard,NYG,OLB,12,36,7,10,4.5,32,4,1,0,2,0,0,6.1,72.7
210,Malik Jackson,DEN,DT,16,33,9,8,3,21,12,4,0,1,0,0,4.5,72.6
211,Aaron Williams,BUF,SS,15,50,25,2,0,0,0,5,1,0,0,0,4.8,72.5
211,Patrick Peterson,ARI,CB,16,44,7,0,1,0,1,7,3,0,0,1,4.5,72.5
211,Mike Daniels,GB,DE,16,29,12,7,5.5,45,15,0,0,0,0,0,4.5,72.5
214,Paul Posluszny,JAX,ILB,7,47,22,2,2,10,3,1,0,0,1,0,10.3,72
214,Darrelle Revis,NE,CB,16,41,6,2,0,0,0,14,2,1,1,0,4.5,72
216,Desmond Bryant,CLE,DT,15,25,24,8,5,38,9,1,0,0,1,0,4.8,71.8
217,Stephen Paea,CHI,DT,16,24,9,8,6,30,11,3,0,2,0,0,4.5,71.5
218,Brandon Flowers,LAC,CB,14,48,4,1,0,0,1,10,3,0,0,0,5.1,71
218,Mike Mitchell,PIT,SS,16,53,18,0,0,0,0,3,0,2,0,0,4.4,71
218,Dwayne Gratz,JAX,CB,15,38,16,1,0,0,0,9,1,2,0,1,4.7,71
221,Koa Misi,MIA,OLB,11,50,16,4,1,8,4,2,0,0,0,0,6.4,70.8
222,William Hayes,LAR,DE,16,33,9,11,4,32,5,0,0,1,1,0,4.4,70.7
223,Dwan Edwards,CAR,NT,16,24,16,7,4,33,15,2,1,0,0,0,4.4,70.3
224,Captain Munnerlyn,MIN,DB,16,50,10,2,0,0,0,4,2,0,1,0,4.4,70
224,Dontari Poe,KC,DT,16,38,8,4,6,30,8,1,0,0,0,0,4.4,70
226,Cedric Thornton,PHI,DT,16,36,16,5,1,8,1,2,0,0,3,1,4.4,69.8
227,Leon Hall,CIN,CB,15,47,19,2,0,0,1,7,1,0,0,0,4.6,69.5
227,Casey Hayward,GB,CB,16,28,9,2,0,0,1,7,3,0,2,2,4.3,69.5
227,Xavier Rhodes,MIN,CB,16,39,9,5,0,0,0,18,1,0,0,0,4.3,69.5
230,Rahim Moore,DEN,FS,16,43,6,0,0,0,0,5,4,1,1,0,4.3,69
231,Sean Smith,KC,CB,16,46,3,0,0,0,0,18,1,0,0,0,4.3,68.5
231,Jacquian Williams,NYG,OLB,9,52,23,1,0,0,1,3,0,0,0,0,7.6,68.5
233,Rashean Mathis,DET,CB,16,42,9,0,0,0,0,9,1,1,0,1,4.2,67.5
233,Leodis McKelvin,BUF,CB,10,45,3,0,0,0,0,8,4,1,0,0,6.8,67.5
235,Cliff Avril,SEA,DE,16,16,7,7,5.5,29,20,1,0,1,1,0,4.2,67.4
236,Allen Bailey,KC,DE,14,27,14,10,5,32,8,2,0,0,0,0,4.8,67.2
236,Ryan Davis,JAX,OLB,16,12,3,7,7.5,57,12,2,0,2,2,0,4.2,67.2
238,Shareece Wright,LAC,CB,14,52,6,2,0,0,0,10,0,0,0,0,4.8,67
239,Ahmad Brooks,SF,OLB,13,25,5,6,6,21,10,3,0,1,1,0,5.1,66.6
240,George Johnson,DET,DE,16,21,5,10,6,50,12,1,0,0,1,0,4.2,66.5
241,Robert McClain,ATL,CB,16,45,10,2,1,1,1,5,2,0,0,0,4.1,66.1
241,Sharrif Floyd,MIN,NT,14,29,13,8,4.5,26,10,1,0,0,0,0,4.7,66.1
243,Christian Jones,CHI,OLB,16,39,25,3,2,4,3,1,0,0,1,0,4.1,65.9
244,Blidi Wreh-Wilson,TEN,CB,11,48,9,0,0,0,0,10,1,0,0,0,6,65.5
245,Brandon Carr,DAL,CB,16,45,9,2,1,7,3,8,0,0,0,0,4.1,65.2
246,Quintin Demps,NYG,SS,16,38,16,1,0,0,0,7,4,1,0,0,4.1,65
247,Jonathan Newsome,IND,OLB,16,21,7,5,6.5,42,9,0,0,3,0,0,4,64.7
248,Brandian Ross,OAK,FS,14,39,15,1,0,0,2,6,2,1,0,0,4.6,64.5
248,David Amerson,WAS,CB,15,52,9,1,0,0,0,7,0,0,0,0,4.3,64.5
250,Jay Ratliff,CHI,NT,11,21,16,8,6.5,31,11,0,0,0,0,0,5.8,64.1
251,Bennie Logan,PHI,DT,16,45,12,8,0,0,1,1,0,1,0,0,4,64
252,Troy Polamalu,PIT,SS,12,40,21,5,0,0,1,1,0,1,1,0,5.3,63.5
252,Sterling Moore,DAL,CB,16,35,11,1,0,0,0,13,0,1,2,0,4,63.5
254,Stephon Gilmore,BUF,CB,14,38,8,3,0,0,0,6,3,1,0,0,4.5,63
255,Aaron Lynch,SF,OLB,16,17,6,9,6,39,14,4,0,0,0,0,3.9,62.9
256,Calvin Pace,NYJ,OLB,16,27,11,8,4.5,32,7,3,0,0,0,0,3.9,62.7
257,Darius Butler,IND,FS,14,41,5,1,0,0,1,8,0,2,1,0,4.5,62.5
258,Jordan Hill,SEA,DT,13,15,4,6,5.5,34,9,4,1,0,3,0,4.8,62.4
259,Kawann Short,CAR,DT,16,20,20,4,3.5,19,8,2,0,1,2,0,3.9,61.9
260,Linval Joseph,MIN,NT,16,29,19,5,3,23,9,1,0,0,0,0,3.9,61.8
261,Mario Addison,CAR,DE,16,9,13,5,6.5,61,13,0,0,1,2,0,3.8,61.6
262,Geno Hayes,JAX,OLB,16,34,17,9,2,20,1,0,0,1,0,0,3.8,61.5
263,Manti Te'o,LAC,ILB,10,38,22,3,1,2,1,3,1,0,0,0,6.1,61.2
264,Prince Amukamara,NYG,CB,8,37,8,0,0,0,0,11,3,0,0,0,7.6,61
265,Cortland Finnegan,MIA,CB,12,33,11,1,0,0,0,9,0,1,1,1,5,60.5
266,Wallace Gilberry,CIN,DE,16,19,29,4,1.5,8,12,3,0,0,1,0,3.7,59.3
267,Brooks Reed,HOU,OLB,16,25,16,5,2,12,9,4,1,0,0,0,3.7,59.2
267,Nickell Robey,BUF,CB,16,36,8,3,1,2,0,8,0,0,2,0,3.7,59.2
269,Kyle Arrington,NE,CB,14,28,6,1,1,0,0,4,0,2,1,1,4.2,59
269,Keenan Lewis,NO,CB,16,37,4,1,0,0,0,13,2,0,0,0,3.7,59
269,Josh Norman,CAR,CB,14,35,12,0,0,0,0,11,2,1,0,0,4.2,59
269,Duke Williams,BUF,FS,16,34,14,1,0,0,2,3,1,1,2,0,3.7,59
273,Frostee Rucker,ARI,DE,15,20,4,9,5,29,8,1,0,2,0,0,3.9,58.9
274,Jason Jones,DET,DE,16,14,7,5,5,33,14,3,0,2,0,0,3.7,58.8
275,Casey Matthews,PHI,ILB,16,31,22,4,1.5,7,3,0,0,1,1,0,3.7,58.7
276,Cortez Allen,PIT,CB,11,36,5,0,0,0,0,11,2,0,1,0,5.3,58.5
276,DJ Hayden,OAK,CB,10,42,5,1,0,0,0,10,1,0,0,0,5.8,58.5
278,Cory Redding,IND,DE,16,21,14,6,3.5,33,13,1,0,0,0,0,3.6,58.3
