Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,4314,Tom Brady,NE,QB,2,NO,447,3,0,9,0,0,0,0,0,30.8,30.78
2,15020,CJ Anderson,DEN,RB,2,DAL,0,0,0,118,1,3,36,1,0,27.4,27.4
3,9331,Michael Crabtree,OAK,WR,2,NYJ,0,0,0,0,0,6,80,3,0,26,26
4,17920,Carson Wentz,PHI,QB,2,KC,333,2,1,55,0,0,0,0,0,24.8,24.82
5,16771,Todd Gurley,LAR,RB,2,WAS,0,0,0,88,1,3,48,1,1,23.6,23.6
6,16855,Ty Montgomery,GB,RB,2,ATL,0,0,0,35,1,6,75,1,0,23,23
7,18944,Kareem Hunt,KC,RB,2,PHI,0,0,0,81,2,3,28,0,0,22.9,22.9
8,17009,Trevor Siemian,DEN,QB,2,DAL,231,4,1,14,0,0,0,0,1,22.6,22.64
9,15102,Chris Thompson,WAS,RB,2,LAR,0,0,0,77,2,3,29,0,0,22.6,22.6
10,7242,Drew Brees,NO,QB,2,NE,356,2,0,0,0,0,0,0,0,22.2,22.24
11,16524,Devonta Freeman,ATL,RB,2,GB,0,0,0,84,2,2,16,0,0,22,22
12,16311,Derek Carr,OAK,QB,2,NYJ,230,3,0,0,0,0,0,0,0,21.2,21.2
13,2593,Aaron Rodgers,GB,QB,2,ATL,343,2,1,8,0,0,0,0,1,18.5,18.52
14,14749,Jermaine Kearse,NYJ,WR,2,OAK,0,0,0,0,0,4,64,2,0,18.4,18.4
15,11063,Emmanuel Sanders,DEN,WR,2,DAL,0,0,0,0,0,6,62,2,0,18.2,18.2
16,16919,JJ Nelson,ARI,WR,2,IND,0,0,0,0,0,5,120,1,0,18,18
17,18857,Deshaun Watson,HOU,QB,2,CIN,125,0,0,67,1,0,0,0,0,17.7,17.7
18,10974,Rob Gronkowski,NE,TE,2,NO,0,0,0,0,0,6,116,1,0,17.6,17.6
19,3807,Ben Roethlisberger,PIT,QB,2,MIN,243,2,0,-2,0,0,0,0,0,17.5,17.52
20,8244,Philip Rivers,LAC,QB,2,MIA,331,1,0,0,0,0,0,0,0,17.2,17.24
21,18690,Jalen Richard,OAK,RB,2,NYJ,0,0,0,58,1,2,51,0,0,16.9,16.9
22,15048,Travis Kelce,KC,TE,2,PHI,0,0,0,0,0,8,103,1,0,16.3,16.3
23,6739,Alex Smith,KC,QB,2,PHI,251,1,0,21,0,0,0,0,0,16.1,16.14
24,16886,Javorius Allen,BAL,RB,2,CLE,0,0,0,66,0,5,35,1,0,16.1,16.1
25,18055,Dak Prescott,DAL,QB,2,DEN,238,2,2,24,0,0,0,0,0,15.9,15.92
26,16470,Davante Adams,GB,WR,2,ATL,0,0,0,0,0,8,99,1,0,15.9,15.9
27,2428,Carson Palmer,ARI,QB,2,IND,332,1,1,6,0,0,0,0,0,15.9,15.88
28,16146,Martavis Bryant,PIT,WR,2,MIN,0,0,0,7,0,3,91,1,0,15.8,15.8
