Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
71,13460,Doug Baldwin,SEA,WR,16,DAL,0,0,0,0,0,4,35,1,0,9.5,9.5
72,15694,Case Keenum,MIN,QB,16,GB,139,1,0,-2,0,0,0,0,0,9.4,9.36
73,13856,Deonte Thompson,BUF,WR,16,NE,0,0,0,0,0,4,91,0,0,9.1,9.1
73,18879,Corey Davis,TEN,WR,16,LAR,0,0,0,0,0,6,91,0,0,9.1,9.1
75,16003,Sammy Watkins,LAR,WR,16,TEN,0,0,0,0,0,3,30,1,0,9,9
75,16081,Michael Campanaro,BAL,WR,16,IND,0,0,0,9,0,2,21,1,0,9,9
75,18878,Alvin Kamara,NO,RB,16,ATL,0,0,0,32,0,7,58,0,0,9,9
78,16640,John Brown,ARI,WR,16,NYG,0,0,0,0,0,2,28,1,0,8.8,8.8
79,13723,Nick Foles,PHI,QB,16,OAK,163,1,1,0,0,0,0,0,0,8.5,8.52
80,16411,Ryan Grant,WAS,WR,16,DEN,0,0,0,0,0,4,85,0,0,8.5,8.5
81,14053,Brock Osweiler,DEN,QB,16,WAS,193,0,1,27,0,0,0,0,1,8.4,8.42
82,12845,AJ Green,CIN,WR,16,DET,0,0,0,0,0,6,81,0,0,8.1,8.1
82,14856,Zach Ertz,PHI,TE,16,OAK,0,0,0,0,0,9,81,0,0,8.1,8.1
84,19064,Trent Taylor,SF,WR,16,JAX,0,0,0,0,0,3,19,1,0,7.9,7.9
85,19348,Jesus Wilson,TB,WR,16,CAR,0,0,0,0,0,1,18,1,0,7.8,7.8
86,14901,Kyle Juszczyk,SF,FB,16,JAX,0,0,0,0,0,5,76,0,0,7.6,7.6
87,15071,Latavius Murray,MIN,RB,16,GB,0,0,0,69,0,1,6,0,0,7.5,7.5
88,18992,Dede Westbrook,JAX,WR,16,SF,0,0,0,0,0,4,74,0,0,7.4,7.4
89,11182,Eric Decker,TEN,WR,16,LAR,0,0,0,0,0,6,73,0,0,7.3,7.3
90,12386,Marshawn Lynch,OAK,RB,16,PHI,0,0,0,95,0,2,-3,0,1,7.2,7.2
91,16550,Kelvin Benjamin,BUF,WR,16,NE,0,0,0,0,0,5,70,0,0,7,7
92,16146,Martavis Bryant,PIT,WR,16,HOU,0,0,0,8,0,3,60,0,0,6.8,6.8
93,16816,Maxx Williams,BAL,TE,16,IND,0,0,0,0,0,2,6,1,0,6.6,6.6
93,17960,Michael Thomas,NO,WR,16,ATL,0,0,0,0,0,4,66,0,0,6.6,6.6
93,18088,Alex Collins,BAL,RB,16,IND,0,0,0,51,0,3,15,0,0,6.6,6.6
96,13791,Lamar Miller,HOU,RB,16,PIT,0,0,0,55,0,1,10,0,0,6.5,6.5
96,14978,Justin Hunter,PIT,WR,16,HOU,0,0,0,0,0,1,5,1,0,6.5,6.5
96,15010,Kerwynn Williams,ARI,RB,16,NYG,0,0,0,51,0,2,14,0,0,6.5,6.5
99,11488,Jimmy Graham,SEA,TE,16,DAL,0,0,0,0,0,1,3,1,0,6.3,6.3
99,15076,Keenan Allen,LAC,WR,16,NYJ,0,0,0,0,0,5,63,0,0,6.3,6.3
99,16775,Devante Parker,MIA,WR,16,KC,0,0,0,0,0,5,63,0,0,6.3,6.3
102,15207,Benjamin Cunningham,CHI,RB,16,CLE,0,0,0,0,0,2,62,0,0,6.2,6.2
102,18996,Wayne Gallman,NYG,RB,16,ARI,0,0,0,18,0,6,44,0,0,6.2,6.2
104,16534,Roosevelt Nix,PIT,RB,16,HOU,0,0,0,1,1,0,0,0,0,6.1,6.1
104,16917,CJ Uzomah,CIN,TE,16,DET,0,0,0,0,0,1,1,1,0,6.1,6.1
106,16864,Bryce Petty,NYJ,QB,16,LAC,119,0,1,33,0,0,0,0,0,6.1,6.06
107,8529,Mike Wallace,BAL,WR,16,IND,0,0,0,0,0,4,60,0,0,6,6
107,14445,Rhett Ellison,NYG,TE,16,ARI,0,0,0,0,0,4,60,0,0,6,6
107,16907,Brett Hundley,GB,QB,16,MIN,130,0,2,48,0,0,0,0,0,6,6
110,16311,Derek Carr,OAK,QB,16,PHI,140,1,2,3,0,0,0,0,0,5.9,5.9
111,18877,Christian McCaffrey,CAR,RB,16,TB,0,0,0,39,0,2,19,0,0,5.8,5.8
111,18995,Jamaal Williams,GB,RB,16,MIN,0,0,0,58,0,0,0,0,0,5.8,5.8
113,16529,Freddie Martino,TB,WR,16,CAR,0,0,0,0,0,2,57,0,0,5.7,5.7
113,18003,Kenyan Drake,MIA,RB,16,KC,0,0,0,57,0,0,0,0,0,5.7,5.7
115,18375,Peyton Barber,TB,RB,16,CAR,0,0,0,51,0,2,4,0,0,5.5,5.5
116,16273,Kapri Bibbs,WAS,RB,16,DEN,0,0,0,26,0,2,28,0,0,5.4,5.4
116,18993,Samaje Perine,WAS,RB,16,DEN,0,0,0,53,0,3,21,0,1,5.4,5.4
116,18998,Marlon Mack,IND,RB,16,BAL,0,0,0,17,0,2,37,0,0,5.4,5.4
119,18055,Dak Prescott,DAL,QB,16,SEA,181,0,2,21,0,0,0,0,0,5.3,5.34
120,11197,Demaryius Thomas,DEN,WR,16,WAS,0,0,0,0,0,4,52,0,0,5.2,5.2
120,15239,Vance McDonald,PIT,TE,16,HOU,0,0,0,0,0,4,52,0,0,5.2,5.2
122,16510,Jerick McKinnon,MIN,RB,16,GB,0,0,0,42,0,1,9,0,0,5.1,5.1
122,17290,Adam Humphries,TB,WR,16,CAR,0,0,0,0,0,3,51,0,0,5.1,5.1
122,17970,Devontae Booker,DEN,RB,16,WAS,0,0,0,47,0,5,24,0,1,5.1,5.1
122,18187,Robby Anderson,NYJ,WR,16,LAC,0,0,0,0,0,5,51,0,0,5.1,5.1
122,19033,Brian Hill,CIN,RB,16,DET,0,0,0,17,0,1,34,0,0,5.1,5.1
127,4932,Eli Manning,NYG,QB,16,ARI,263,0,2,5,0,0,0,0,1,5,5.02
128,13870,Marvin Jones,DET,WR,16,CIN,0,0,0,0,0,3,50,0,0,5,5
128,17048,Tyrell Williams,LAC,WR,16,NYJ,0,0,0,0,0,5,50,0,0,5,5
130,14795,Josh Bellamy,CHI,WR,16,CLE,0,0,0,0,0,3,49,0,0,4.9,4.9
131,13788,Rishard Matthews,TEN,WR,16,LAR,0,0,0,0,0,2,48,0,0,4.8,4.8
132,16886,Javorius Allen,BAL,RB,16,IND,0,0,0,37,0,1,10,0,0,4.7,4.7
133,15714,Brenton Bersin,CAR,WR,16,TB,0,0,0,0,0,3,45,0,0,4.5,4.5
133,17961,Sterling Shepard,NYG,WR,16,ARI,0,0,0,0,0,5,45,0,0,4.5,4.5
135,12956,TJ Yates,HOU,QB,16,PIT,83,1,1,11,0,0,0,0,1,4.4,4.42
136,15088,Terrance Williams,DAL,WR,16,SEA,0,0,0,0,0,4,43,0,0,4.3,4.3
136,16127,Isaiah Crowell,CLE,RB,16,CHI,0,0,0,44,0,1,-1,0,0,4.3,4.3
136,16887,Mike Davis,SEA,RB,16,DAL,0,0,0,25,0,4,18,0,0,4.3,4.3
139,14749,Jermaine Kearse,NYJ,WR,16,LAC,0,0,0,0,0,5,42,0,0,4.2,4.2
140,12317,Danny Woodhead,BAL,RB,16,IND,0,0,0,8,0,5,33,0,0,4.1,4.1
140,15602,Jack Doyle,IND,TE,16,BAL,0,0,0,0,0,5,41,0,0,4.1,4.1
142,18868,Deshone Kizer,CLE,QB,16,CHI,182,0,2,8,0,0,0,0,0,4.1,4.08
143,11756,Benjamin Watson,BAL,TE,16,IND,0,0,0,0,0,5,40,0,0,4,4
143,18285,Roger Lewis,NYG,WR,16,ARI,0,0,0,0,0,4,40,0,0,4,4
145,722,Jason Witten,DAL,TE,16,SEA,0,0,0,0,0,5,39,0,0,3.9,3.9
145,15126,Theo Riddick,DET,RB,16,CIN,0,0,0,16,0,3,23,0,0,3.9,3.9
145,17986,Tyler Boyd,CIN,WR,16,DET,0,0,0,0,0,5,39,0,0,3.9,3.9
148,18617,Elijhaa Penny,ARI,RB,16,NYG,0,0,0,24,0,2,14,0,0,3.8,3.8
149,12751,Charles Clay,BUF,TE,16,NE,0,0,0,0,0,4,37,0,0,3.7,3.7
149,14865,Marquise Goodwin,SF,WR,16,JAX,0,0,0,0,0,3,37,0,0,3.7,3.7
151,13386,Lance Kendricks,GB,TE,16,MIN,0,0,0,0,0,4,36,0,0,3.6,3.6
151,16308,Albert Wilson,KC,WR,16,MIA,0,0,0,0,0,3,36,0,0,3.6,3.6
151,16524,Devonta Freeman,ATL,RB,16,NO,0,0,0,36,0,2,20,0,1,3.6,3.6
151,19233,Michael Clark,GB,WR,16,MIN,0,0,0,0,0,3,36,0,0,3.6,3.6
155,13861,Orson Charles,KC,TE,16,MIA,0,0,0,0,0,1,35,0,0,3.5,3.5
155,16781,Nelson Agholor,PHI,WR,16,OAK,0,0,0,0,0,4,35,0,0,3.5,3.5
155,18036,Ricardo Louis,CLE,WR,16,CHI,0,0,0,0,0,1,35,0,0,3.5,3.5
158,15196,Kenny Stills,MIA,WR,16,KC,0,0,0,0,0,4,54,0,1,3.4,3.4
158,15305,Demetrius Harris,KC,TE,16,MIA,0,0,0,0,0,4,34,0,0,3.4,3.4
160,7175,Delanie Walker,TEN,TE,16,LAR,0,0,0,0,0,3,33,0,0,3.3,3.3
160,14871,Robert Woods,LAR,WR,16,TEN,0,0,0,0,0,3,33,0,0,3.3,3.3
160,17360,Rod Smith,DAL,RB,16,SEA,0,0,0,10,0,3,23,0,0,3.3,3.3
163,16129,Taylor Gabriel,ATL,WR,16,NO,0,0,0,12,0,1,20,0,0,3.2,3.2
163,18858,Joe Mixon,CIN,RB,16,DET,0,0,0,12,0,2,20,0,0,3.2,3.2
165,13878,Mohamed Sanu,ATL,WR,16,NO,0,0,0,0,0,4,31,0,0,3.1,3.1
165,16020,Jarvis Landry,MIA,WR,16,KC,0,0,0,0,0,5,51,0,1,3.1,3.1
165,17141,Damiere Byrd,CAR,WR,16,TB,0,0,0,0,0,1,31,0,0,3.1,3.1
165,17959,Derrick Henry,TEN,RB,16,LAR,0,0,0,25,0,1,6,0,0,3.1,3.1
165,18101,Jerell Adams,NYG,TE,16,ARI,0,0,0,0,0,4,31,0,0,3.1,3.1
170,16988,Ben Koyack,JAX,TE,16,SF,0,0,0,0,0,2,10,0,0,3,3
171,18030,Chris Moore,BAL,WR,16,IND,0,0,0,0,0,2,29,0,0,2.9,2.9
172,9906,Danny Amendola,NE,WR,16,BUF,0,0,0,0,0,3,28,0,0,2.8,2.8
172,12774,Stevan Ridley,PIT,RB,16,HOU,0,0,0,28,0,0,0,0,0,2.8,2.8
172,16307,Charcandrick West,KC,RB,16,MIA,0,0,0,0,0,3,28,0,0,2.8,2.8
172,18977,Kenny Golladay,DET,WR,16,CIN,0,0,0,0,0,4,28,0,0,2.8,2.8
176,1658,Greg Olsen,CAR,TE,16,TB,0,0,0,0,0,3,27,0,0,2.7,2.7
176,13957,Kendall Wright,CHI,WR,16,CLE,0,0,0,0,0,4,27,0,0,2.7,2.7
176,15509,Jaron Brown,ARI,WR,16,NYG,0,0,0,0,0,2,27,0,0,2.7,2.7
179,13987,Dwayne Allen,NE,TE,16,BUF,0,0,0,0,0,2,26,0,0,2.6,2.6
179,14820,Sean McGrath,LAC,TE,16,NYJ,0,0,0,0,0,2,26,0,0,2.6,2.6
179,16815,Ameer Abdullah,DET,RB,16,CIN,0,0,0,21,0,1,5,0,0,2.6,2.6
179,18105,David Morgan,MIN,TE,16,GB,0,0,0,0,0,2,26,0,0,2.6,2.6
179,18115,Derek Watt,LAC,FB,16,NYJ,0,0,0,3,0,1,23,0,0,2.6,2.6
184,16568,Brandin Cooks,NE,WR,16,BUF,0,0,0,6,0,2,19,0,0,2.5,2.5
184,18283,Hunter Sharp,NYG,WR,16,ARI,0,0,0,0,0,2,25,0,0,2.5,2.5
186,14876,Dion Sims,CHI,TE,16,CLE,0,0,0,0,0,1,24,0,0,2.4,2.4
186,15534,Adam Thielen,MIN,WR,16,GB,0,0,0,0,0,2,24,0,0,2.4,2.4
186,16790,Phillip Dorsett,NE,WR,16,BUF,0,0,0,0,0,1,24,0,0,2.4,2.4
186,16944,Kaelin Clay,CAR,WR,16,TB,0,0,0,0,0,2,24,0,0,2.4,2.4
186,18253,DJ Foster,ARI,RB,16,NYG,0,0,0,0,0,3,24,0,0,2.4,2.4
191,11270,Dez Bryant,DAL,WR,16,SEA,0,0,0,0,0,3,43,0,1,2.3,2.3
191,16326,Seth Roberts,OAK,WR,16,PHI,0,0,0,0,0,3,23,0,0,2.3,2.3
193,3061,Marcedes Lewis,JAX,TE,16,SF,0,0,0,0,0,1,22,0,0,2.2,2.2
193,17153,Jordan Taylor,DEN,WR,16,WAS,0,0,0,0,0,1,22,0,0,2.2,2.2
195,16608,Austin Seferian-Jenkins,NYJ,TE,16,LAC,0,0,0,0,0,4,21,0,0,2.1,2.1
195,16694,Paul Richardson,SEA,WR,16,DAL,0,0,0,0,0,2,21,0,0,2.1,2.1
195,18093,Andy Janovich,DEN,FB,16,WAS,0,0,0,0,0,2,21,0,0,2.1,2.1
195,19003,Tarik Cohen,CHI,RB,16,CLE,0,0,0,9,0,2,12,0,0,2.1,2.1
199,13741,Brandon Bolden,NE,RB,16,BUF,0,0,0,20,0,0,0,0,0,2,2
199,17050,Thomas Rawls,SEA,RB,16,DAL,0,0,0,20,0,0,0,0,0,2,2
199,19548,Corey Clement,PHI,RB,16,OAK,0,0,0,14,0,1,6,0,0,2,2
202,14587,Josh Gordon,CLE,WR,16,CHI,0,0,0,0,0,2,19,0,0,1.9,1.9
202,16609,Charles Sims,TB,RB,16,CAR,0,0,0,0,0,1,19,0,0,1.9,1.9
202,16728,Dontrelle Inman,CHI,WR,16,CLE,0,0,0,0,0,2,19,0,0,1.9,1.9
202,18361,Chester Rogers,IND,WR,16,BAL,0,0,0,0,0,1,19,0,0,1.9,1.9
206,5451,Jonathan Stewart,CAR,RB,16,TB,0,0,0,19,0,1,-1,0,0,1.8,1.8
206,17963,Austin Hooper,ATL,TE,16,NO,0,0,0,0,0,3,18,0,0,1.8,1.8
208,8777,Louis Murphy,SF,WR,16,JAX,0,0,0,0,0,1,17,0,0,1.7,1.7
209,8532,Kenny Britt,NE,WR,16,BUF,0,0,0,0,0,1,16,0,0,1.6,1.6
209,12777,Lee Smith,OAK,TE,16,PHI,0,0,0,0,0,2,16,0,0,1.6,1.6
209,13227,Randall Cobb,GB,WR,16,MIN,0,0,0,-6,0,4,22,0,0,1.6,1.6
209,18690,Jalen Richard,OAK,RB,16,PHI,0,0,0,42,0,2,14,0,2,1.6,1.6
213,8534,Jared Cook,OAK,TE,16,PHI,0,0,0,0,0,1,15,0,0,1.5,1.5
213,12296,LeGarrette Blount,PHI,RB,16,OAK,0,0,0,12,0,1,3,0,0,1.5,1.5
213,18032,Tyler Higbee,LAR,TE,16,TEN,0,0,0,0,0,2,15,0,0,1.5,1.5
216,11611,Golden Tate,DET,WR,16,CIN,0,0,0,0,0,3,14,0,0,1.4,1.4
216,16787,Breshad Perriman,BAL,WR,16,IND,0,0,0,0,0,2,14,0,0,1.4,1.4
216,18700,Austin Traylor,DEN,TE,16,WAS,0,0,0,0,0,1,14,0,0,1.4,1.4
219,16593,Cameron Brate,TB,TE,16,CAR,0,0,0,0,0,3,13,0,0,1.3,1.3
219,18876,David Njoku,CLE,TE,16,CHI,0,0,0,0,0,1,13,0,0,1.3,1.3
219,18990,Jonnu Smith,TEN,TE,16,LAR,0,0,0,0,0,1,13,0,0,1.3,1.3
219,19045,Aaron Jones,GB,RB,16,MIN,0,0,0,13,0,0,0,0,0,1.3,1.3
223,5511,Brent Celek,PHI,TE,16,OAK,0,0,0,0,0,1,12,0,0,1.2,1.2
223,13171,Aldrick Robinson,SF,WR,16,JAX,0,0,0,0,0,1,12,0,0,1.2,1.2
223,14141,Cole Beasley,DAL,WR,16,SEA,0,0,0,0,0,2,12,0,0,1.2,1.2
223,16480,Jeff Janis,GB,WR,16,MIN,0,0,0,0,0,1,12,0,0,1.2,1.2
223,18057,Seth DeValve,CLE,TE,16,CHI,0,0,0,0,0,3,12,0,0,1.2,1.2
223,18912,Evan Engram,NYG,TE,16,ARI,0,0,0,0,0,1,12,0,0,1.2,1.2
223,19318,Kendrick Bourne,SF,WR,16,JAX,0,0,0,0,0,1,12,0,0,1.2,1.2
230,4556,Jordy Nelson,GB,WR,16,MIN,0,0,0,0,0,3,11,0,0,1.1,1.1
230,15866,Josh Hill,NO,TE,16,ATL,0,0,0,0,0,2,11,0,0,1.1,1.1
230,16802,Devin Funchess,CAR,WR,16,TB,0,0,0,0,0,3,11,0,0,1.1,1.1
230,16962,AJ Derby,MIA,TE,16,KC,0,0,0,0,0,1,11,0,0,1.1,1.1
234,12787,Nick Bellore,DET,RB,16,CIN,0,0,0,0,0,0,0,0,0,1,1
234,16008,Orleans Darkwa,NYG,RB,16,ARI,0,0,0,10,0,0,0,0,0,1,1
234,16868,Justin Hardy,ATL,WR,16,NO,0,0,0,0,0,1,10,0,0,1,1
234,17916,Will Fuller,HOU,WR,16,PIT,0,0,0,0,0,1,10,0,0,1,1
234,17972,Paul Perkins,NYG,RB,16,ARI,0,0,0,10,0,0,0,0,0,1,1
234,19281,Jacob Hollister,NE,TE,16,BUF,0,0,0,5,0,1,5,0,0,1,1
240,14424,Brian Quick,WAS,WR,16,DEN,0,0,0,0,0,1,9,0,0,0.9,0.9
240,15263,Luke Willson,SEA,TE,16,DAL,0,0,0,0,0,2,9,0,0,0.9,0.9
240,15616,Fozzy Whittaker,CAR,RB,16,TB,0,0,0,5,0,1,4,0,0,0.9,0.9
240,16345,Branden Oliver,LAC,RB,16,NYJ,0,0,0,9,0,0,0,0,0,0.9,0.9
240,16830,Tyler Lockett,SEA,WR,16,DAL,0,0,0,2,0,1,7,0,0,0.9,0.9
240,16931,Nick Boyle,BAL,TE,16,IND,0,0,0,0,0,3,9,0,0,0.9,0.9
240,18269,Geronimo Allison,GB,WR,16,MIN,0,0,0,0,0,1,9,0,0,0.9,0.9
247,4738,Mike Tolbert,BUF,FB,16,NE,0,0,0,-3,0,1,11,0,0,0.8,0.8
247,11463,Brandon LaFell,CIN,WR,16,DET,0,0,0,0,0,4,8,0,0,0.8,0.8
247,14465,Jarius Wright,MIN,WR,16,GB,0,0,0,0,0,1,8,0,0,0.8,0.8
247,19043,Isaiah McKenzie,DEN,WR,16,WAS,0,0,0,0,0,1,8,0,0,0.8,0.8
251,14385,Doug Martin,TB,RB,16,CAR,0,0,0,7,0,0,0,0,0,0.7,0.7
251,15150,Cordarrelle Patterson,OAK,WR,16,PHI,0,0,0,0,0,1,7,0,0,0.7,0.7
253,2699,Matt Forte,NYJ,RB,16,LAC,0,0,0,19,0,1,7,0,1,0.6,0.6
253,13275,Kyle Rudolph,MIN,TE,16,GB,0,0,0,0,0,1,6,0,0,0.6,0.6
253,16141,Willie Snead,NO,WR,16,ATL,0,0,0,0,0,1,6,0,0,0.6,0.6
253,17179,Taylor Heinicke,HOU,QB,16,PIT,10,0,0,2,0,0,0,0,0,0.6,0.6
253,17480,Eli Rogers,PIT,WR,16,HOU,0,0,0,0,0,1,6,0,0,0.6,0.6
253,19067,Jeremy Sprinkle,WAS,TE,16,DEN,0,0,0,0,0,1,6,0,0,0.6,0.6
253,19539,Travis Rudolph,NYG,WR,16,ARI,0,0,0,0,0,1,6,0,0,0.6,0.6
260,12830,Torrey Smith,PHI,WR,16,OAK,0,0,0,0,0,1,5,0,0,0.5,0.5
260,17964,Braxton Miller,HOU,WR,16,PIT,0,0,0,0,0,1,5,0,0,0.5,0.5
260,18673,Jaydon Mickens,JAX,WR,16,SF,0,0,0,0,0,1,5,0,0,0.5,0.5
263,8373,Brandon Tate,BUF,WR,16,NE,0,0,0,0,0,1,4,0,0,0.4,0.4
263,11026,Jermaine Gresham,ARI,TE,16,NYG,0,0,0,0,0,1,4,0,0,0.4,0.4
263,16966,Aaron Ripkowski,GB,FB,16,MIN,0,0,0,0,0,1,4,0,0,0.4,0.4
263,17053,Malcolm Brown,LAR,RB,16,TEN,0,0,0,4,0,0,0,0,0,0.4,0.4
