Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,16771,Todd Gurley,LAR,RB,15,SEA,0,0,0,152,3,3,28,1,0,42,42
2,18944,Kareem Hunt,KC,RB,15,LAC,0,0,0,155,1,7,51,1,0,32.6,32.6
3,13320,Cam Newton,CAR,QB,15,GB,242,4,0,58,0,0,0,0,0,31.5,31.48
4,4932,Eli Manning,NYG,QB,15,PHI,434,3,1,0,0,0,0,0,0,27.4,27.36
5,13337,Mark Ingram,NO,RB,15,NYJ,0,0,0,74,2,5,77,0,0,27.1,27.1
6,16762,Jameis Winston,TB,QB,15,ATL,299,3,0,18,0,0,0,0,0,25.8,25.76
7,13723,Nick Foles,PHI,QB,15,NYG,237,4,0,0,0,0,0,0,0,25.5,25.48
8,14053,Brock Osweiler,DEN,QB,15,IND,194,2,0,17,1,0,0,0,0,25.5,25.46
9,16524,Devonta Freeman,ATL,RB,15,TB,0,0,0,126,1,5,68,0,0,25.4,25.4
10,16245,Blake Bortles,JAX,QB,15,HOU,326,3,0,0,0,0,0,0,0,25,25.04
11,19514,Keelan Cole,JAX,WR,15,HOU,0,0,0,0,0,7,186,1,0,24.6,24.6
12,12831,Tyrod Taylor,BUF,QB,15,MIA,224,1,0,42,1,0,0,0,0,23.2,23.16
13,16776,Melvin Gordon,LAC,RB,15,KC,0,0,0,78,1,6,91,0,0,22.9,22.9
14,14967,Le'Veon Bell,PIT,RB,15,NE,0,0,0,117,1,5,48,0,0,22.5,22.5
15,2593,Aaron Rodgers,GB,QB,15,CAR,290,3,3,43,0,0,0,0,0,21.9,21.9
16,611,Joe Flacco,BAL,QB,15,CLE,288,1,0,3,1,0,0,0,0,21.8,21.82
17,11932,LeSean McCoy,BUF,RB,15,MIA,0,0,0,50,1,4,46,1,0,21.6,21.6
18,17961,Sterling Shepard,NYG,WR,15,PHI,0,0,0,0,0,11,139,1,0,19.9,19.9
19,18877,Christian McCaffrey,CAR,RB,15,GB,0,0,0,63,0,6,73,1,0,19.6,19.6
20,15694,Case Keenum,MIN,QB,15,CIN,236,2,0,20,0,0,0,0,0,19.4,19.44
21,15038,Tavarres King,NYG,WR,15,PHI,0,0,0,0,0,2,70,2,0,19,19
22,10974,Rob Gronkowski,NE,TE,15,PIT,0,0,0,0,0,9,168,0,0,18.8,18.8
23,16041,Jimmy Garoppolo,SF,QB,15,TEN,381,1,0,0,0,1,-6,0,0,18.6,18.64
24,6739,Alex Smith,KC,QB,15,LAC,231,2,0,13,0,0,0,0,0,18.5,18.54
25,3807,Ben Roethlisberger,PIT,QB,15,NE,281,2,1,10,0,0,0,0,0,18.2,18.24
26,18673,Jaydon Mickens,JAX,WR,15,HOU,0,0,0,0,0,4,61,2,0,18.1,18.1
27,16763,Marcus Mariota,TEN,QB,15,SF,241,2,0,4,0,0,0,0,0,18,18.04
28,1658,Greg Olsen,CAR,TE,15,GB,0,0,0,0,0,9,116,1,0,17.6,17.6
29,16311,Derek Carr,OAK,QB,15,DAL,171,2,0,47,0,0,0,0,1,17.5,17.54
30,9038,Matthew Stafford,DET,QB,15,CHI,237,2,0,-1,0,0,0,0,0,17.4,17.38
31,18003,Kenyan Drake,MIA,RB,15,BUF,0,0,0,78,1,6,35,0,0,17.3,17.3
32,7242,Drew Brees,NO,QB,15,NYJ,281,2,1,-1,0,0,0,0,0,17.1,17.14
33,15071,Latavius Murray,MIN,RB,15,CIN,0,0,0,76,1,1,28,0,0,16.4,16.4
34,9331,Michael Crabtree,OAK,WR,15,DAL,0,0,0,0,0,7,39,2,0,15.9,15.9
35,14252,Kirk Cousins,WAS,QB,15,ARI,196,2,0,0,0,0,0,0,0,15.8,15.84
36,15020,CJ Anderson,DEN,RB,15,IND,0,0,0,158,0,0,0,0,0,15.8,15.8
37,4314,Tom Brady,NE,QB,15,PIT,298,1,1,-2,0,0,0,0,0,15.7,15.72
38,13788,Rishard Matthews,TEN,WR,15,SF,0,0,0,0,0,6,95,1,0,15.5,15.5
39,732,Matt Ryan,ATL,QB,15,TB,212,1,0,29,0,0,0,0,0,15.4,15.38
40,17960,Michael Thomas,NO,WR,15,NYJ,0,0,0,0,0,9,93,1,0,15.3,15.3
41,18878,Alvin Kamara,NO,RB,15,NYJ,0,0,0,44,0,6,45,1,0,14.9,14.9
42,18082,Tyreek Hill,KC,WR,15,LAC,0,0,0,0,0,5,88,1,0,14.8,14.8
43,17141,Damiere Byrd,CAR,WR,15,GB,0,0,0,0,0,3,25,2,0,14.5,14.5
44,13227,Randall Cobb,GB,WR,15,CAR,0,0,0,0,0,7,84,1,0,14.4,14.4
45,18018,Jacoby Brissett,IND,QB,15,DEN,158,0,0,18,1,0,0,0,0,14.1,14.12
46,12708,Dion Lewis,NE,RB,15,PIT,0,0,0,67,1,1,13,0,0,14,14
46,14986,DeAndre Hopkins,HOU,WR,15,JAX,0,0,0,0,0,4,80,1,0,14,14
46,16278,Cody Latimer,DEN,WR,15,IND,0,0,0,0,0,3,60,1,0,14,14
49,16597,Mike Evans,TB,WR,15,ATL,0,0,0,0,0,5,79,1,0,13.9,13.9
50,16510,Jerick McKinnon,MIN,RB,15,CIN,0,0,0,24,0,7,114,0,0,13.8,13.8
51,16491,Richard Rodgers,GB,TE,15,CAR,0,0,0,0,0,4,77,1,0,13.7,13.7
52,18055,Dak Prescott,DAL,QB,15,OAK,212,0,2,32,1,0,0,0,0,13.7,13.68
53,11756,Benjamin Watson,BAL,TE,15,CLE,0,0,0,0,0,4,74,1,0,13.4,13.4
54,19109,Elijah McGuire,NYJ,RB,15,NO,0,0,0,24,0,3,48,1,0,13.2,13.2
55,17197,Corey Grant,JAX,RB,15,HOU,0,0,0,69,1,0,0,0,0,12.9,12.9
56,14865,Marquise Goodwin,SF,WR,15,TEN,0,0,0,10,0,10,114,0,0,12.4,12.4
57,14496,Garrett Celek,SF,TE,15,TEN,0,0,0,0,0,3,63,1,0,12.3,12.3
58,14891,Tommy Bohanon,JAX,FB,15,HOU,0,0,0,2,2,0,0,0,0,12.2,12.2
59,16568,Brandin Cooks,NE,WR,15,PIT,0,0,0,0,0,4,60,1,0,12,12
60,16146,Martavis Bryant,PIT,WR,15,NE,0,0,0,0,0,4,59,1,0,11.9,11.9
60,16781,Nelson Agholor,PHI,WR,15,NYG,0,0,0,0,0,7,59,1,0,11.9,11.9
62,16470,Davante Adams,GB,WR,15,CAR,0,0,0,0,0,5,57,1,0,11.7,11.7
63,14856,Zach Ertz,PHI,TE,15,NYG,0,0,0,0,0,6,56,1,0,11.6,11.6
64,14536,Russell Wilson,SEA,QB,15,LAR,142,1,0,39,0,0,0,0,1,11.6,11.58
65,16866,Jamison Crowder,WAS,WR,15,ARI,0,0,0,0,0,5,55,1,0,11.5,11.5
66,16853,Jeff Heuerman,DEN,TE,15,IND,0,0,0,0,0,1,54,1,0,11.4,11.4
66,18883,JuJu Smith-Schuster,PIT,WR,15,NE,0,0,0,0,0,6,114,0,0,11.4,11.4
68,16273,Kapri Bibbs,WAS,RB,15,ARI,0,0,0,6,0,4,47,1,0,11.3,11.3
69,14187,Alshon Jeffery,PHI,WR,15,NYG,0,0,0,0,0,4,49,1,0,10.9,10.9
69,17290,Adam Humphries,TB,WR,15,ATL,0,0,0,6,0,5,43,1,0,10.9,10.9
71,18811,Mitch Trubisky,CHI,QB,15,DET,314,1,3,3,0,0,0,0,0,10.9,10.86
72,17922,Jared Goff,LAR,QB,15,SEA,120,2,1,0,0,0,0,0,0,10.8,10.8
73,14871,Robert Woods,LAR,WR,15,SEA,0,0,0,0,0,6,45,1,0,10.5,10.5
74,12800,Bilal Powell,NYJ,RB,15,NO,0,0,0,44,1,0,0,0,0,10.4,10.4
75,14916,Giovani Bernard,CIN,RB,15,MIN,0,0,0,30,1,3,13,0,0,10.3,10.3
75,16838,Duke Johnson,CLE,RB,15,BAL,0,0,0,23,1,5,40,0,1,10.3,10.3
77,18912,Evan Engram,NYG,TE,15,PHI,0,0,0,14,0,8,87,0,0,10.1,10.1
78,16020,Jarvis Landry,MIA,WR,15,BUF,0,0,0,0,0,10,99,0,0,9.9,9.9
79,16906,Stefon Diggs,MIN,WR,15,CIN,0,0,0,7,0,5,30,1,0,9.7,9.7
80,17360,Rod Smith,DAL,RB,15,OAK,0,0,0,13,1,3,21,0,0,9.4,9.4
81,15207,Benjamin Cunningham,CHI,RB,15,DET,0,0,0,0,0,4,33,1,0,9.3,9.3
81,16451,Eric Ebron,DET,TE,15,CHI,0,0,0,0,0,5,33,1,0,9.3,9.3
81,16868,Justin Hardy,ATL,WR,15,TB,0,0,0,0,0,2,33,1,0,9.3,9.3
84,12386,Marshawn Lynch,OAK,RB,15,DAL,0,0,0,76,0,3,16,0,0,9.2,9.2
85,18901,OJ Howard,TB,TE,15,ATL,0,0,0,0,0,1,30,1,0,9,9
86,8529,Mike Wallace,BAL,WR,15,CLE,0,0,0,0,0,6,89,0,0,8.9,8.9
86,16775,Devante Parker,MIA,WR,15,BUF,0,0,0,0,0,6,89,0,0,8.9,8.9
86,16909,Jay Ajayi,PHI,RB,15,NYG,0,0,0,49,0,2,40,0,0,8.9,8.9
89,16864,Bryce Petty,NYJ,QB,15,NO,179,1,2,16,0,0,0,0,0,8.8,8.76
90,15263,Luke Willson,SEA,TE,15,LAR,0,0,0,0,0,1,26,1,0,8.6,8.6
90,16456,TJ Jones,DET,WR,15,CHI,0,0,0,0,0,3,26,1,0,8.6,8.6
92,13870,Marvin Jones,DET,WR,15,CHI,0,0,0,0,0,3,85,0,0,8.5,8.5
92,19318,Kendrick Bourne,SF,WR,15,TEN,0,0,0,0,0,4,85,0,0,8.5,8.5
94,13957,Kendall Wright,CHI,WR,15,DET,0,0,0,0,0,7,81,0,0,8.1,8.1
95,18996,Wayne Gallman,NYG,RB,15,PHI,0,0,0,39,0,6,40,0,0,7.9,7.9
96,17480,Eli Rogers,PIT,WR,15,NE,0,0,0,0,0,1,18,1,0,7.8,7.8
97,7175,Delanie Walker,TEN,TE,15,SF,0,0,0,0,0,5,37,1,1,7.7,7.7
97,13275,Kyle Rudolph,MIN,TE,15,CIN,0,0,0,0,0,2,17,1,0,7.7,7.7
97,14917,Rex Burkhead,NE,RB,15,PIT,0,0,0,12,1,1,5,0,0,7.7,7.7
100,16008,Orleans Darkwa,NYG,RB,15,PHI,0,0,0,7,1,1,9,0,0,7.6,7.6
101,15965,Trey Burton,PHI,TE,15,NYG,0,0,0,0,0,2,15,1,0,7.5,7.5
102,16886,Javorius Allen,BAL,RB,15,CLE,0,0,0,70,0,1,4,0,0,7.4,7.4
102,18285,Roger Lewis,NYG,WR,15,PHI,0,0,0,0,0,4,74,0,0,7.4,7.4
104,12956,TJ Yates,HOU,QB,15,JAX,128,1,1,0,0,0,0,0,0,7.1,7.12
105,8244,Philip Rivers,LAC,QB,15,KC,227,1,3,0,0,0,0,0,0,7.1,7.08
106,7884,Antonio Gates,LAC,TE,15,KC,0,0,0,0,0,1,10,1,0,7,7
106,14795,Josh Bellamy,CHI,WR,15,DET,0,0,0,0,0,5,70,0,0,7,7
108,11197,Demaryius Thomas,DEN,WR,15,IND,0,0,0,0,0,5,69,0,0,6.9,6.9
109,5820,Frank Gore,IND,RB,15,DEN,0,0,0,31,0,3,37,0,0,6.8,6.8
109,11063,Emmanuel Sanders,DEN,WR,15,IND,0,0,0,0,0,7,68,0,0,6.8,6.8
109,12751,Charles Clay,BUF,TE,15,MIA,0,0,0,0,0,5,68,0,0,6.8,6.8
112,18993,Samaje Perine,WAS,RB,15,ARI,0,0,0,37,0,2,29,0,0,6.6,6.6
113,16127,Isaiah Crowell,CLE,RB,15,BAL,0,0,0,72,0,4,-7,0,0,6.5,6.5
114,12982,Blaine Gabbert,ARI,QB,15,WAS,189,0,1,28,0,0,0,0,1,6.4,6.36
115,11182,Eric Decker,TEN,WR,15,SF,0,0,0,0,0,5,63,0,0,6.3,6.3
115,13124,DeMarco Murray,TEN,RB,15,SF,0,0,0,59,0,1,4,0,0,6.3,6.3
115,18067,Jordan Howard,CHI,RB,15,DET,0,0,0,37,0,4,26,0,0,6.3,6.3
118,14269,Alfred Morris,DAL,RB,15,OAK,0,0,0,61,0,2,0,0,0,6.1,6.1
118,15010,Kerwynn Williams,ARI,RB,15,WAS,0,0,0,61,0,0,0,0,0,6.1,6.1
120,5571,Larry Fitzgerald,ARI,WR,15,WAS,0,0,0,0,0,5,60,0,0,6,6
120,15378,Levine Toilolo,ATL,TE,15,TB,0,0,0,0,1,0,0,0,0,6,6
122,18464,JD McKissic,SEA,RB,15,LAR,0,0,0,20,0,3,38,0,0,5.8,5.8
123,8972,Jay Cutler,MIA,QB,15,BUF,274,0,3,8,0,0,0,0,0,5.8,5.76
124,11270,Dez Bryant,DAL,WR,15,OAK,0,0,0,-4,0,2,59,0,0,5.5,5.5
124,16189,Alfred Blue,HOU,RB,15,JAX,0,0,0,55,0,0,0,0,0,5.5,5.5
126,13291,Julio Jones,ATL,WR,15,TB,0,0,0,0,0,3,54,0,0,5.4,5.4
126,15076,Keenan Allen,LAC,WR,15,KC,0,0,0,0,0,5,54,0,0,5.4,5.4
128,11463,Brandon LaFell,CIN,WR,15,MIN,0,0,0,0,0,2,53,0,0,5.3,5.3
128,16919,JJ Nelson,ARI,WR,15,WAS,0,0,0,7,0,1,46,0,0,5.3,5.3
128,19045,Aaron Jones,GB,RB,15,CAR,0,0,0,47,0,1,6,0,0,5.3,5.3
131,16326,Seth Roberts,OAK,WR,15,DAL,0,0,0,0,0,3,52,0,0,5.2,5.2
131,16797,TJ Yeldon,JAX,RB,15,HOU,0,0,0,27,0,4,25,0,0,5.2,5.2
131,18088,Alex Collins,BAL,RB,15,CLE,0,0,0,19,0,5,33,0,0,5.2,5.2
131,19063,George Kittle,SF,TE,15,TEN,0,0,0,0,0,4,52,0,0,5.2,5.2
135,16593,Cameron Brate,TB,TE,15,ATL,0,0,0,0,0,4,49,0,0,4.9,4.9
135,17970,Devontae Booker,DEN,RB,15,IND,0,0,0,39,0,1,10,0,0,4.9,4.9
137,18375,Peyton Barber,TB,RB,15,ATL,0,0,0,53,0,3,15,0,1,4.8,4.8
138,722,Jason Witten,DAL,TE,15,OAK,0,0,0,0,0,4,47,0,0,4.7,4.7
138,14587,Josh Gordon,CLE,WR,15,BAL,0,0,0,0,0,5,47,0,0,4.7,4.7
138,15602,Jack Doyle,IND,TE,15,DEN,0,0,0,0,0,7,47,0,0,4.7,4.7
141,15048,Travis Kelce,KC,TE,15,LAC,0,0,0,0,0,6,46,0,0,4.6,4.6
141,17089,Terron Ward,ATL,RB,15,TB,0,0,0,40,0,1,6,0,0,4.6,4.6
143,17053,Malcolm Brown,LAR,RB,15,SEA,0,0,0,45,0,0,0,0,0,4.5,4.5
143,18617,Elijhaa Penny,ARI,RB,15,WAS,0,0,0,45,0,0,0,0,0,4.5,4.5
145,15215,Tavon Austin,LAR,WR,15,SEA,0,0,0,44,0,0,0,0,0,4.4,4.4
145,17916,Will Fuller,HOU,WR,15,JAX,0,0,0,0,0,5,44,0,0,4.4,4.4
147,12239,Chris Ivory,JAX,RB,15,HOU,0,0,0,42,0,0,0,0,0,4.2,4.2
147,14973,Markus Wheaton,CHI,WR,15,DET,0,0,0,0,0,2,42,0,0,4.2,4.2
149,14005,T.Y. Hilton,IND,WR,15,DEN,0,0,0,0,0,5,41,0,0,4.1,4.1
149,15126,Theo Riddick,DET,RB,15,CHI,0,0,0,49,0,3,12,0,1,4.1,4.1
149,16648,Troy Niklas,ARI,TE,15,WAS,0,0,0,0,0,3,41,0,0,4.1,4.1
152,18187,Robby Anderson,NYJ,WR,15,NO,0,0,0,0,0,5,40,0,0,4,4
