Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,17923,Ezekiel Elliott,DAL,RB,7,SF,0,0,0,147,2,1,72,1,0,39.9,39.9
2,16765,Amari Cooper,OAK,WR,7,KC,0,0,0,0,0,11,210,2,0,33,33
3,17920,Carson Wentz,PHI,QB,7,WAS,268,4,1,63,0,0,0,0,0,31,31.02
4,16311,Derek Carr,OAK,QB,7,KC,417,3,0,15,0,0,0,0,0,30.2,30.18
5,18055,Dak Prescott,DAL,QB,7,SF,234,3,0,26,1,0,0,0,0,30,29.96
6,14536,Russell Wilson,SEA,QB,7,NYG,334,3,0,10,0,0,0,0,0,26.4,26.36
7,6739,Alex Smith,KC,QB,7,OAK,342,3,0,0,0,0,0,0,0,25.7,25.68
8,5282,Josh McCown,NYJ,QB,7,MIA,209,3,1,1,1,0,0,0,0,24.5,24.46
9,14252,Kirk Cousins,WAS,QB,7,PHI,303,3,1,18,0,0,0,0,0,23.9,23.92
10,16762,Jameis Winston,TB,QB,7,BUF,384,3,1,0,0,0,0,0,1,23.4,23.36
11,11932,LeSean McCoy,BUF,RB,7,TB,0,0,0,91,2,5,31,0,1,22.2,22.2
12,18901,OJ Howard,TB,TE,7,BUF,0,0,0,0,0,6,98,2,0,21.8,21.8
13,16771,Todd Gurley,LAR,RB,7,ARI,0,0,0,106,1,4,48,0,0,21.4,21.4
14,15196,Kenny Stills,MIA,WR,7,NYJ,0,0,0,0,0,6,85,2,0,20.5,20.5
15,12831,Tyrod Taylor,BUF,QB,7,TB,268,1,0,53,0,0,0,0,0,20,20.02
16,19045,Aaron Jones,GB,RB,7,NO,0,0,0,131,1,3,7,0,0,19.8,19.8
17,16797,TJ Yeldon,JAX,RB,7,IND,0,0,0,122,1,2,15,0,0,19.7,19.7
18,14967,Le'Veon Bell,PIT,RB,7,CIN,0,0,0,134,0,3,58,0,0,19.2,19.2
18,18082,Tyreek Hill,KC,WR,7,OAK,0,0,0,7,0,6,125,1,0,19.2,19.2
20,7242,Drew Brees,NO,QB,7,GB,331,1,2,-1,1,0,0,0,0,19.1,19.14
21,17922,Jared Goff,LAR,QB,7,ARI,235,1,1,13,1,0,0,0,0,18.7,18.7
22,4314,Tom Brady,NE,QB,7,ATL,249,2,0,5,0,0,0,0,0,18.5,18.46
23,15100,Jordan Reed,WAS,TE,7,PHI,0,0,0,0,0,8,64,2,0,18.4,18.4
24,15071,Latavius Murray,MIN,RB,7,BAL,0,0,0,113,1,0,0,0,0,17.3,17.3
25,732,Matt Ryan,ATL,QB,7,NE,233,1,0,37,0,0,0,0,0,17,17.02
26,13337,Mark Ingram,NO,RB,7,GB,0,0,0,105,1,4,5,0,0,17,17
27,3807,Ben Roethlisberger,PIT,QB,7,CIN,224,2,0,-3,0,0,0,0,0,16.7,16.66
28,16245,Blake Bortles,JAX,QB,7,IND,330,1,0,11,0,0,0,0,1,16.3,16.3
29,13291,Julio Jones,ATL,WR,7,NE,0,0,0,0,0,9,99,1,0,15.9,15.9
30,8244,Philip Rivers,LAC,QB,7,DEN,183,2,0,0,0,0,0,0,0,15.3,15.32
31,16020,Jarvis Landry,MIA,WR,7,NYJ,0,0,0,0,0,7,93,1,0,15.3,15.3
32,13460,Doug Baldwin,SEA,WR,7,NYG,0,0,0,0,0,9,92,1,0,15.2,15.2
33,14856,Zach Ertz,PHI,TE,7,WAS,0,0,0,0,0,5,89,1,0,14.9,14.9
34,16597,Mike Evans,TB,WR,7,BUF,0,0,0,0,0,7,88,1,0,14.8,14.8
35,18973,CJ Beathard,SF,QB,7,DAL,235,0,0,30,1,0,0,0,2,14.4,14.4
36,12109,Ted Ginn,NO,WR,7,GB,0,0,0,0,0,7,141,0,0,14.1,14.1
37,5834,Matt Moore,MIA,QB,7,NYJ,188,2,1,0,0,0,0,0,0,13.5,13.52
38,11056,Antonio Brown,PIT,WR,7,CIN,0,0,0,0,0,4,65,1,0,12.5,12.5
38,16568,Brandin Cooks,NE,WR,7,ATL,0,0,0,0,0,4,65,1,0,12.5,12.5
40,15102,Chris Thompson,WAS,RB,7,PHI,0,0,0,38,0,5,26,1,0,12.4,12.4
40,19023,Mack Hollins,PHI,WR,7,WAS,0,0,0,0,0,1,64,1,0,12.4,12.4
42,11270,Dez Bryant,DAL,WR,7,SF,0,0,0,0,0,7,63,1,0,12.3,12.3
