Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,6739,Alex Smith,KC,QB,13,NYJ,366,4,0,70,0,0,0,0,0,37.6,37.64
2,5282,Josh McCown,NYJ,QB,13,KC,331,1,0,19,2,0,0,0,0,31.1,31.14
3,18082,Tyreek Hill,KC,WR,13,NYJ,0,0,0,0,0,6,185,2,0,30.5,30.5
4,16245,Blake Bortles,JAX,QB,13,IND,309,2,0,27,0,0,0,0,0,25.1,25.06
5,18878,Alvin Kamara,NO,RB,13,CAR,0,0,0,60,2,5,66,0,0,24.6,24.6
6,14967,Le'Veon Bell,PIT,RB,13,CIN,0,0,0,76,0,5,106,1,0,24.2,24.2
7,14536,Russell Wilson,SEA,QB,13,PHI,227,3,0,31,0,0,0,0,0,24.2,24.18
8,14917,Rex Burkhead,NE,RB,13,BUF,0,0,0,78,2,3,25,0,0,22.3,22.3
9,18088,Alex Collins,BAL,RB,13,DET,0,0,0,75,2,2,23,0,0,21.8,21.8
10,15048,Travis Kelce,KC,TE,13,NYJ,0,0,0,0,0,4,94,2,0,21.4,21.4
11,13320,Cam Newton,CAR,QB,13,NO,183,2,0,51,0,0,0,0,0,20.4,20.42
12,16781,Nelson Agholor,PHI,WR,13,SEA,0,0,0,0,0,7,141,1,0,20.1,20.1
12,18003,Kenyan Drake,MIA,RB,13,DEN,0,0,0,120,1,3,21,0,0,20.1,20.1
14,12845,AJ Green,CIN,WR,13,PIT,0,0,0,0,0,7,77,2,0,19.7,19.7
15,12841,Andy Dalton,CIN,QB,13,PIT,234,2,0,19,0,0,0,0,0,19.3,19.26
16,14269,Alfred Morris,DAL,RB,13,WAS,0,0,0,127,1,0,0,0,0,18.7,18.7
17,611,Joe Flacco,BAL,QB,13,DET,269,2,0,-1,0,0,0,0,0,18.7,18.66
18,16762,Jameis Winston,TB,QB,13,GB,270,2,0,18,0,0,0,0,1,18.6,18.6
19,16763,Marcus Mariota,TEN,QB,13,HOU,150,1,0,23,1,0,0,0,0,18.3,18.3
19,18995,Jamaal Williams,GB,RB,13,TB,0,0,0,113,1,2,10,0,0,18.3,18.3
21,13337,Mark Ingram,NO,RB,13,CAR,0,0,0,85,1,6,37,0,0,18.2,18.2
22,12386,Marshawn Lynch,OAK,RB,13,NYG,0,0,0,101,1,2,20,0,0,18.1,18.1
23,3807,Ben Roethlisberger,PIT,QB,13,CIN,290,2,1,4,0,0,0,0,0,18,18
24,8244,Philip Rivers,LAC,QB,13,CLE,344,1,0,-2,0,0,0,0,0,17.6,17.56
25,15694,Case Keenum,MIN,QB,13,ATL,227,2,0,-1,0,0,0,0,0,17,16.98
26,17920,Carson Wentz,PHI,QB,13,SEA,348,1,1,30,0,0,0,0,1,16.9,16.92
27,17959,Derrick Henry,TEN,RB,13,HOU,0,0,0,109,1,0,0,0,0,16.9,16.9
28,15076,Keenan Allen,LAC,WR,13,CLE,0,0,0,0,0,10,105,1,0,16.5,16.5
28,16211,Tom Savage,HOU,QB,13,TEN,365,1,1,-1,0,0,0,0,0,16.5,16.5
30,11056,Antonio Brown,PIT,WR,13,CIN,0,0,0,0,0,8,101,1,0,16.1,16.1
31,16593,Cameron Brate,TB,TE,13,GB,0,0,0,0,0,2,39,2,0,15.9,15.9
31,18912,Evan Engram,NYG,TE,13,OAK,0,0,0,0,0,7,99,1,0,15.9,15.9
33,5571,Larry Fitzgerald,ARI,WR,13,LAR,0,0,0,0,0,10,98,1,0,15.8,15.8
33,16771,Todd Gurley,LAR,RB,13,ARI,0,0,0,74,0,6,84,0,0,15.8,15.8
35,14749,Jermaine Kearse,NYJ,WR,13,KC,0,0,0,0,0,9,157,0,0,15.7,15.7
36,16311,Derek Carr,OAK,QB,13,NYG,287,1,0,-1,0,0,0,0,0,15.4,15.38
37,2699,Matt Forte,NYJ,RB,13,KC,0,0,0,58,0,3,33,1,0,15.1,15.1
38,17922,Jared Goff,LAR,QB,13,ARI,220,2,1,2,0,0,0,0,0,15,15
39,18055,Dak Prescott,DAL,QB,13,WAS,102,2,0,28,0,0,0,0,0,14.9,14.88
40,10974,Rob Gronkowski,NE,TE,13,BUF,0,0,0,0,0,9,147,0,0,14.7,14.7
41,16258,Marqise Lee,JAX,WR,13,IND,0,0,0,0,0,7,86,1,0,14.6,14.6
42,7242,Drew Brees,NO,QB,13,CAR,269,1,0,-3,0,0,0,0,0,14.5,14.46
43,18375,Peyton Barber,TB,RB,13,GB,0,0,0,102,0,4,41,0,0,14.3,14.3
44,18262,Stephen Anderson,HOU,TE,13,TEN,0,0,0,0,0,5,79,1,0,13.9,13.9
44,18803,Leonard Fournette,JAX,RB,13,IND,0,0,0,57,1,3,22,0,0,13.9,13.9
46,15196,Kenny Stills,MIA,WR,13,DEN,0,0,0,0,0,5,98,1,1,13.8,13.8
