Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,8244,Philip Rivers,LAC,QB,17,OAK,387,3,0,5,0,0,0,0,0,28,27.98
2,9038,Matthew Stafford,DET,QB,17,GB,323,3,0,2,0,0,0,0,0,27.1,27.12
3,12708,Dion Lewis,NE,RB,17,NYJ,0,0,0,93,1,6,40,1,0,25.3,25.3
3,15076,Keenan Allen,LAC,WR,17,OAK,0,0,0,0,1,9,133,1,0,25.3,25.3
5,18868,Deshone Kizer,CLE,QB,17,PIT,314,2,1,61,0,0,0,0,0,24.7,24.66
6,16762,Jameis Winston,TB,QB,17,NO,363,1,3,32,1,0,0,0,0,23.7,23.72
7,15071,Latavius Murray,MIN,RB,17,CHI,0,0,0,111,2,1,3,0,0,23.4,23.4
8,16008,Orleans Darkwa,NYG,RB,17,WAS,0,0,0,154,1,0,0,0,0,21.4,21.4
9,13460,Doug Baldwin,SEA,WR,17,ARI,0,0,0,0,0,4,90,2,0,21,21
10,12841,Andy Dalton,CIN,QB,17,BAL,222,3,0,-2,0,0,0,0,0,20.7,20.68
11,14536,Russell Wilson,SEA,QB,17,ARI,221,2,0,36,0,0,0,0,0,20.4,20.44
12,18883,JuJu Smith-Schuster,PIT,WR,17,CLE,0,0,0,0,0,9,143,1,0,20.3,20.3
13,16668,Carlos Hyde,SF,RB,17,LAR,0,0,0,88,2,2,10,0,1,19.8,19.8
14,16430,David Fales,MIA,QB,17,BUF,265,1,1,8,1,0,0,0,0,19.4,19.4
15,18089,Rashard Higgins,CLE,WR,17,PIT,0,0,0,0,0,3,68,2,0,18.8,18.8
15,18878,Alvin Kamara,NO,RB,17,TB,0,0,0,44,1,6,84,0,0,18.8,18.8
17,11611,Golden Tate,DET,WR,17,GB,0,0,0,0,0,7,104,1,0,18.4,18.4
18,732,Matt Ryan,ATL,QB,17,CAR,317,1,0,14,0,0,0,0,0,18.1,18.08
19,17959,Derrick Henry,TEN,RB,17,JAX,0,0,0,51,0,1,66,1,0,17.7,17.7
20,16765,Amari Cooper,OAK,WR,17,LAC,0,0,0,0,0,3,115,1,0,17.5,17.5
21,16846,Tyler Kroft,CIN,TE,17,BAL,0,0,0,0,0,6,53,2,0,17.3,17.3
22,18880,Chris Godwin,TB,WR,17,NO,0,0,0,0,0,7,111,1,0,17.1,17.1
23,16524,Devonta Freeman,ATL,RB,17,CAR,0,0,0,23,0,9,85,1,0,16.8,16.8
24,13887,Travis Benjamin,LAC,WR,17,OAK,0,0,0,4,0,4,96,1,0,16,16
25,12831,Tyrod Taylor,BUF,QB,17,MIA,204,1,0,35,0,0,0,0,0,15.7,15.66
26,4314,Tom Brady,NE,QB,17,NYJ,190,2,0,0,0,0,0,0,0,15.6,15.6
26,18088,Alex Collins,BAL,RB,17,CIN,0,0,0,78,1,2,18,0,0,15.6,15.6
28,16041,Jimmy Garoppolo,SF,QB,17,LAR,292,2,2,-1,0,0,0,0,0,15.6,15.58
29,16020,Jarvis Landry,MIA,WR,17,BUF,0,0,0,0,0,9,92,1,0,15.2,15.2
30,17986,Tyler Boyd,CIN,WR,17,BAL,0,0,0,0,0,5,91,1,0,15.1,15.1
31,18375,Peyton Barber,TB,RB,17,NO,0,0,0,71,1,2,18,0,0,14.9,14.9
32,16308,Albert Wilson,KC,WR,17,DEN,0,0,0,0,0,10,147,0,0,14.7,14.7
32,16568,Brandin Cooks,NE,WR,17,NYJ,0,0,0,8,0,5,79,1,0,14.7,14.7
34,611,Joe Flacco,BAL,QB,17,CIN,203,2,1,0,0,0,0,0,0,14.1,14.12
35,13870,Marvin Jones,DET,WR,17,GB,0,0,0,0,0,4,81,1,0,14.1,14.1
35,17923,Ezekiel Elliott,DAL,RB,17,PHI,0,0,0,103,0,3,38,0,0,14.1,14.1
37,7242,Drew Brees,NO,QB,17,TB,245,1,0,2,0,0,0,0,0,14,14
37,12774,Stevan Ridley,PIT,RB,17,CLE,0,0,0,80,1,0,0,0,0,14,14
37,18977,Kenny Golladay,DET,WR,17,GB,0,0,0,0,0,2,80,1,0,14,14
40,18803,Leonard Fournette,JAX,RB,17,TEN,0,0,0,69,0,4,67,0,0,13.6,13.6
41,16189,Alfred Blue,HOU,RB,17,IND,0,0,0,39,1,4,36,0,0,13.5,13.5
41,16838,Duke Johnson,CLE,RB,17,PIT,0,0,0,20,1,6,75,0,1,13.5,13.5
43,17929,Paxton Lynch,DEN,QB,17,KC,254,2,2,13,0,0,0,0,1,13.5,13.46
44,16763,Marcus Mariota,TEN,QB,17,JAX,134,1,0,60,0,0,0,0,1,13.4,13.36
45,13227,Randall Cobb,GB,WR,17,DET,10,0,0,4,0,4,45,1,0,13.3,13.3
46,18055,Dak Prescott,DAL,QB,17,PHI,179,1,0,16,0,0,0,0,0,12.8,12.76
47,17048,Tyrell Williams,LAC,WR,17,OAK,0,0,0,0,0,3,67,1,0,12.7,12.7
48,16776,Melvin Gordon,LAC,RB,17,OAK,0,0,0,93,0,6,31,0,0,12.4,12.4
49,13418,Anthony Sherman,KC,FB,17,DEN,0,0,0,40,1,3,21,0,0,12.1,12.1
50,12386,Marshawn Lynch,OAK,RB,17,LAC,0,0,0,101,0,2,18,0,0,11.9,11.9
51,11197,Demaryius Thomas,DEN,WR,17,KC,0,0,0,0,0,6,57,1,0,11.7,11.7
51,16906,Stefon Diggs,MIN,WR,17,CHI,0,0,0,-8,0,6,65,1,0,11.7,11.7
53,15694,Case Keenum,MIN,QB,17,CHI,189,1,0,0,0,0,0,0,0,11.6,11.56
54,14587,Josh Gordon,CLE,WR,17,PIT,0,0,0,0,0,4,115,0,0,11.5,11.5
55,18995,Jamaal Williams,GB,RB,17,DET,0,0,0,82,0,3,31,0,0,11.3,11.3
56,5820,Frank Gore,IND,RB,17,HOU,0,0,0,100,0,3,11,0,0,11.1,11.1
56,13320,Cam Newton,CAR,QB,17,ATL,180,1,3,59,0,0,0,0,0,11.1,11.1
58,15066,Brice Butler,DAL,WR,17,PHI,0,0,0,0,0,2,50,1,0,11,11
59,16802,Devin Funchess,CAR,WR,17,ATL,0,0,0,0,0,2,48,1,0,10.8,10.8
60,19085,De'Angelo Henderson,DEN,RB,17,KC,0,0,0,15,0,1,29,1,0,10.4,10.4
60,19319,Matt Breida,SF,RB,17,LAR,0,0,0,72,0,1,32,0,0,10.4,10.4
62,18018,Jacoby Brissett,IND,QB,17,HOU,114,1,0,18,0,0,0,0,0,10.4,10.36
62,18890,Patrick Mahomes,KC,QB,17,DEN,284,0,1,10,0,0,0,0,0,10.4,10.36
64,17290,Adam Humphries,TB,WR,17,NO,0,0,0,0,0,7,102,0,0,10.2,10.2
65,8529,Mike Wallace,BAL,WR,17,CIN,0,0,0,0,0,5,40,1,0,10,10
65,16273,Kapri Bibbs,WAS,RB,17,NYG,0,0,0,47,0,8,53,0,0,10,10
65,19063,George Kittle,SF,TE,17,LAR,0,0,0,0,0,4,100,0,0,10,10
68,18617,Elijhaa Penny,ARI,RB,17,SEA,0,0,0,39,1,0,0,0,0,9.9,9.9
69,16311,Derek Carr,OAK,QB,17,LAC,243,1,1,1,0,0,0,0,1,9.8,9.82
70,14865,Marquise Goodwin,SF,WR,17,LAR,0,0,0,10,0,2,28,1,0,9.8,9.8
70,15602,Jack Doyle,IND,TE,17,HOU,0,0,0,0,0,4,38,1,0,9.8,9.8
70,18998,Marlon Mack,IND,RB,17,HOU,0,0,0,28,1,2,10,0,0,9.8,9.8
73,18944,Kareem Hunt,KC,RB,17,DEN,0,0,0,35,1,0,0,0,0,9.5,9.5
74,16728,Dontrelle Inman,CHI,WR,17,MIN,0,0,0,0,0,5,94,0,0,9.4,9.4
74,17960,Michael Thomas,NO,WR,17,TB,0,0,0,0,0,6,94,0,0,9.4,9.4
76,16907,Brett Hundley,GB,QB,17,DET,172,1,2,15,0,1,10,0,1,9.4,9.38
