Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
213,18971,Taywan Taylor,TEN,WR,3,SEA,0,0,0,-1,0,2,16,0,0,1.5,1.5
218,16305,De'Anthony Thomas,KC,WR,3,LAC,0,0,0,0,0,1,14,0,0,1.4,1.4
218,16931,Nick Boyle,BAL,TE,3,JAX,0,0,0,0,0,2,14,0,0,1.4,1.4
218,18262,Stephen Anderson,HOU,TE,3,NE,0,0,0,0,0,1,14,0,0,1.4,1.4
218,19109,Elijah McGuire,NYJ,RB,3,MIA,0,0,0,34,0,0,0,0,1,1.4,1.4
222,16307,Charcandrick West,KC,RB,3,LAC,0,0,0,-1,0,2,14,0,0,1.3,1.3
222,16609,Charles Sims,TB,RB,3,MIN,0,0,0,4,0,1,9,0,0,1.3,1.3
222,19080,Noah Brown,DAL,WR,3,ARI,0,0,0,0,0,1,13,0,0,1.3,1.3
222,19514,Keelan Cole,JAX,WR,3,BAL,0,0,0,0,0,1,13,0,0,1.3,1.3
226,1181,Martellus Bennett,GB,TE,3,CIN,0,0,0,0,0,3,12,0,0,1.2,1.2
226,11565,Andre Roberts,ATL,WR,3,DET,0,0,0,0,0,1,12,0,0,1.2,1.2
226,15150,Cordarrelle Patterson,OAK,WR,3,WAS,0,0,0,5,0,1,7,0,0,1.2,1.2
226,15616,Fozzy Whittaker,CAR,RB,3,NO,0,0,0,12,0,0,0,0,0,1.2,1.2
226,16933,James O'Shaughnessy,JAX,TE,3,BAL,0,0,0,0,0,1,12,0,0,1.2,1.2
226,18103,Jakeem Grant,MIA,WR,3,NYJ,0,0,0,0,0,1,12,0,0,1.2,1.2
226,18652,CJ Ham,MIN,RB,3,TB,0,0,0,0,0,1,12,0,0,1.2,1.2
226,18901,OJ Howard,TB,TE,3,MIN,0,0,0,0,0,1,12,0,0,1.2,1.2
234,6198,Darren Sproles,PHI,RB,3,NYG,0,0,0,11,0,0,0,0,0,1.1,1.1
234,13418,Anthony Sherman,KC,FB,3,LAC,0,0,0,0,0,1,11,0,0,1.1,1.1
234,16031,Damien Williams,MIA,RB,3,NYJ,0,0,0,5,0,1,6,0,0,1.1,1.1
234,17986,Tyler Boyd,CIN,WR,3,GB,0,0,0,0,0,1,11,0,0,1.1,1.1
238,8529,Mike Wallace,BAL,WR,3,JAX,0,0,0,4,0,1,6,0,0,1,1
238,16081,Michael Campanaro,BAL,WR,3,JAX,0,0,0,7,0,1,3,0,0,1,1
238,16648,Troy Niklas,ARI,TE,3,DAL,0,0,0,0,0,1,10,0,0,1,1
238,17079,Kasen Williams,CLE,WR,3,IND,0,0,0,0,0,1,10,0,0,1,1
238,18036,Ricardo Louis,CLE,WR,3,IND,0,0,0,0,0,1,10,0,0,1,1
238,18089,Rashard Higgins,CLE,WR,3,IND,0,0,0,0,0,2,10,0,0,1,1
244,12722,Kamar Aiken,IND,WR,3,CLE,0,0,0,0,0,1,9,0,0,0.9,0.9
244,13856,Deonte Thompson,CHI,WR,3,PIT,0,0,0,0,0,1,9,0,0,0.9,0.9
244,16451,Eric Ebron,DET,TE,3,ATL,0,0,0,0,0,2,9,0,0,0.9,0.9
244,16536,Bernard Reedy,TB,WR,3,MIN,0,0,0,3,0,1,6,0,0,0.9,0.9
244,17963,Austin Hooper,ATL,TE,3,DET,0,0,0,0,0,1,9,0,0,0.9,0.9
244,18047,Demarcus Robinson,KC,WR,3,LAC,0,0,0,0,0,2,9,0,0,0.9,0.9
250,8914,Jeremy Maclin,BAL,WR,3,JAX,0,0,0,0,0,1,8,0,0,0.8,0.8
250,12153,Ed Dickson,CAR,TE,3,NO,0,0,0,0,0,1,8,0,0,0.8,0.8
250,14891,Tommy Bohanon,JAX,FB,3,BAL,0,0,0,0,0,1,8,0,0,0.8,0.8
250,15247,Darren Fells,DET,TE,3,ATL,0,0,0,0,0,1,8,0,0,0.8,0.8
250,16550,Kelvin Benjamin,CAR,WR,3,NO,0,0,0,0,0,2,8,0,0,0.8,0.8
250,16731,Chris Matthews,BAL,WR,3,JAX,0,0,0,0,0,1,8,0,0,0.8,0.8
250,18041,Tyler Ervin,HOU,RB,3,NE,0,0,0,4,0,1,4,0,0,0.8,0.8
