Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,14967,Le'Veon Bell,PIT,RB,14,BAL,0,0,0,48,2,9,77,1,0,30.5,30.5
2,3807,Ben Roethlisberger,PIT,QB,14,BAL,506,2,0,5,0,0,0,0,0,28.7,28.74
3,5451,Jonathan Stewart,CAR,RB,14,MIN,0,0,0,103,3,0,0,0,0,28.3,28.3
4,17360,Rod Smith,DAL,RB,14,NYG,0,0,0,47,1,5,113,1,0,28,28
5,18067,Jordan Howard,CHI,RB,14,CIN,0,0,0,147,2,1,8,0,0,27.5,27.5
6,17920,Carson Wentz,PHI,QB,14,LAR,291,4,1,16,0,0,0,0,0,27.2,27.24
7,18055,Dak Prescott,DAL,QB,14,NYG,332,3,0,13,0,0,0,0,0,26.6,26.58
8,16907,Brett Hundley,GB,QB,14,CLE,265,3,0,31,0,0,0,0,0,25.7,25.7
9,16771,Todd Gurley,LAR,RB,14,PHI,0,0,0,96,2,3,39,0,0,25.5,25.5
10,14986,DeAndre Hopkins,HOU,WR,14,SF,0,0,0,0,0,11,149,2,1,24.9,24.9
11,18995,Jamaal Williams,GB,RB,14,CLE,0,0,0,49,1,7,69,1,0,23.8,23.8
12,8972,Jay Cutler,MIA,QB,14,NE,263,3,0,4,0,0,0,0,0,22.9,22.92
13,18088,Alex Collins,BAL,RB,14,PIT,0,0,0,120,1,2,46,0,0,22.6,22.6
14,14536,Russell Wilson,SEA,QB,14,JAX,271,3,3,50,0,0,0,0,0,21.8,21.84
15,11932,LeSean McCoy,BUF,RB,14,IND,0,0,0,156,1,0,0,0,0,21.6,21.6
16,18811,Mitch Trubisky,CHI,QB,14,CIN,271,1,0,5,1,0,0,0,0,21.3,21.34
17,11056,Antonio Brown,PIT,WR,14,BAL,0,0,0,0,0,11,213,0,0,21.3,21.3
17,15126,Theo Riddick,DET,RB,14,TB,0,0,0,29,2,6,64,0,0,21.3,21.3
19,8244,Philip Rivers,LAC,QB,14,WAS,319,2,0,0,0,0,0,0,0,20.8,20.76
20,16470,Davante Adams,GB,WR,14,CLE,0,0,0,0,0,10,84,2,0,20.4,20.4
21,18944,Kareem Hunt,KC,RB,14,OAK,0,0,0,116,1,3,22,0,0,19.8,19.8
22,18003,Kenyan Drake,MIA,RB,14,NE,0,0,0,114,0,5,79,0,0,19.3,19.3
23,15694,Case Keenum,MIN,QB,14,CAR,280,2,2,40,0,0,0,0,1,19.2,19.2
23,17048,Tyrell Williams,LAC,WR,14,WAS,0,0,0,0,0,4,132,1,0,19.2,19.2
25,15965,Trey Burton,PHI,TE,14,LAR,0,0,0,0,0,5,71,2,0,19.1,19.1
26,16245,Blake Bortles,JAX,QB,14,SEA,268,2,0,-2,0,0,0,0,0,18.5,18.52
27,12956,TJ Yates,HOU,QB,14,SF,175,2,0,31,0,0,0,0,0,18.1,18.1
28,18803,Leonard Fournette,JAX,RB,14,SEA,0,0,0,101,1,4,18,0,0,17.9,17.9
29,18882,Cooper Kupp,LAR,WR,14,PHI,0,0,0,0,0,5,118,1,0,17.8,17.8
30,16886,Javorius Allen,BAL,RB,14,PIT,0,0,0,25,2,2,32,0,0,17.7,17.7
30,17960,Michael Thomas,NO,WR,14,ATL,0,0,0,0,0,10,117,1,0,17.7,17.7
32,18868,Deshone Kizer,CLE,QB,14,GB,214,3,2,7,0,0,0,0,0,17.3,17.26
33,7242,Drew Brees,NO,QB,14,ATL,271,2,1,2,0,0,0,0,0,17,17.04
34,611,Joe Flacco,BAL,QB,14,PIT,269,2,1,0,0,0,0,0,0,16.8,16.76
35,16020,Jarvis Landry,MIA,WR,14,NE,0,0,0,0,0,8,46,2,0,16.6,16.6
36,15534,Adam Thielen,MIN,WR,14,CAR,0,0,0,0,0,6,105,1,0,16.5,16.5
37,16830,Tyler Lockett,SEA,WR,14,JAX,0,0,0,10,0,4,90,1,0,16,16
38,19514,Keelan Cole,JAX,WR,14,SEA,0,0,0,0,0,3,99,1,0,15.9,15.9
39,11197,Demaryius Thomas,DEN,WR,14,NYJ,0,0,0,0,0,8,93,1,0,15.3,15.3
40,9038,Matthew Stafford,DET,QB,14,TB,381,1,2,0,0,0,0,0,0,15.2,15.24
41,16524,Devonta Freeman,ATL,RB,14,NO,0,0,0,91,1,0,0,0,0,15.1,15.1
42,16041,Jimmy Garoppolo,SF,QB,14,HOU,334,1,1,-3,0,0,0,0,0,15.1,15.06
43,11611,Golden Tate,DET,WR,14,TB,0,0,0,0,0,8,85,1,0,14.5,14.5
44,13320,Cam Newton,CAR,QB,14,MIN,137,1,1,70,0,0,0,0,0,14.5,14.48
45,16762,Jameis Winston,TB,QB,14,DET,285,2,2,10,0,0,0,0,1,14.4,14.4
46,13878,Mohamed Sanu,ATL,WR,14,NO,0,0,0,0,0,6,83,1,0,14.3,14.3
46,16776,Melvin Gordon,LAC,RB,14,WAS,0,0,0,78,1,1,5,0,0,14.3,14.3
48,17922,Jared Goff,LAR,QB,14,PHI,199,2,0,2,0,0,0,0,1,14.2,14.16
49,18992,Dede Westbrook,JAX,WR,14,SEA,0,0,0,0,0,5,81,1,0,14.1,14.1
50,5820,Frank Gore,IND,RB,14,BUF,0,0,0,130,0,1,10,0,0,14,14
51,13460,Doug Baldwin,SEA,WR,14,JAX,0,0,0,0,0,3,78,1,0,13.8,13.8
51,16668,Carlos Hyde,SF,RB,14,HOU,0,0,0,78,1,0,0,0,0,13.8,13.8
53,8534,Jared Cook,OAK,TE,14,KC,0,0,0,0,0,5,75,1,0,13.5,13.5
54,11270,Dez Bryant,DAL,WR,14,NYG,0,0,0,0,0,3,73,1,0,13.3,13.3
54,17009,Trevor Siemian,DEN,QB,14,NYJ,200,1,0,13,0,0,0,0,0,13.3,13.3
56,16694,Paul Richardson,SEA,WR,14,JAX,0,0,0,0,0,3,72,1,0,13.2,13.2
57,16127,Isaiah Crowell,CLE,RB,14,GB,0,0,0,121,0,3,10,0,0,13.1,13.1
58,14916,Giovani Bernard,CIN,RB,14,CHI,0,0,0,62,0,6,68,0,0,13,13
59,14587,Josh Gordon,CLE,WR,14,GB,0,0,0,0,0,3,69,1,0,12.9,12.9
60,14496,Garrett Celek,SF,TE,14,HOU,0,0,0,0,0,2,67,1,0,12.7,12.7
61,12386,Marshawn Lynch,OAK,RB,14,KC,0,0,0,61,1,1,3,0,0,12.4,12.4
62,17938,Corey Coleman,CLE,WR,14,GB,0,0,0,0,0,5,62,1,0,12.2,12.2
63,16802,Devin Funchess,CAR,WR,14,MIN,0,0,0,0,0,3,59,1,0,11.9,11.9
64,14917,Rex Burkhead,NE,RB,14,MIA,0,0,0,8,1,5,45,0,0,11.3,11.3
65,14187,Alshon Jeffery,PHI,WR,14,LAR,0,0,0,0,0,5,52,1,0,11.2,11.2
66,6739,Alex Smith,KC,QB,14,OAK,268,0,1,24,0,0,0,0,0,11.1,11.12
67,15076,Keenan Allen,LAC,WR,14,WAS,0,0,0,0,0,6,111,0,0,11.1,11.1
68,17975,Hunter Henry,LAC,TE,14,WAS,0,0,0,0,0,4,50,1,0,11,11
69,16838,Duke Johnson,CLE,RB,14,GB,0,0,0,8,0,4,41,1,0,10.9,10.9
70,18030,Chris Moore,BAL,WR,14,PIT,0,0,0,0,0,3,48,1,0,10.8,10.8
71,13957,Kendall Wright,CHI,WR,14,CIN,0,0,0,0,0,10,107,0,0,10.7,10.7
72,14865,Marquise Goodwin,SF,WR,14,HOU,0,0,0,0,0,6,106,0,0,10.6,10.6
73,16311,Derek Carr,OAK,QB,14,KC,211,1,2,0,0,0,0,0,0,10.4,10.44
74,18931,Adam Shaheen,CHI,TE,14,CIN,0,0,0,0,0,4,44,1,0,10.4,10.4
75,18103,Jakeem Grant,MIA,WR,14,NE,0,0,0,0,0,2,42,1,0,10.2,10.2
76,13275,Kyle Rudolph,MIN,TE,14,CAR,0,0,0,0,0,3,41,1,0,10.1,10.1
77,12830,Torrey Smith,PHI,WR,14,LAR,0,0,0,0,0,6,100,0,0,10,10
78,18996,Wayne Gallman,NYG,RB,14,DAL,0,0,0,59,0,7,40,0,0,9.9,9.9
79,13291,Julio Jones,ATL,WR,14,NO,0,0,0,0,0,5,98,0,0,9.8,9.8
79,16550,Kelvin Benjamin,BUF,WR,14,IND,0,0,0,0,0,3,38,1,0,9.8,9.8
81,16920,Jesse James,PIT,TE,14,BAL,0,0,0,0,0,10,97,0,0,9.7,9.7
