Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,13443,Colin Kaepernick,SF,QB,12,MIA,296,3,1,113,0,0,0,0,0,33.1,33.14
2,7242,Drew Brees,NO,QB,12,LAR,310,4,0,1,1,0,0,0,1,32.5,32.5
3,14252,Kirk Cousins,WAS,QB,12,DAL,449,3,0,2,0,0,0,0,0,30.2,30.16
4,17009,Trevor Siemian,DEN,QB,12,KC,368,3,0,23,0,0,0,0,0,29,29.02
5,13337,Mark Ingram,NO,RB,12,LAR,0,0,0,146,1,1,21,1,0,28.7,28.7
6,11932,LeSean McCoy,BUF,RB,12,JAX,0,0,0,103,2,2,31,0,0,27.4,27.4
7,11056,Antonio Brown,PIT,WR,12,IND,0,0,0,0,0,5,91,3,0,27.1,27.1
8,13799,Ryan Tannehill,MIA,QB,12,SF,285,3,0,34,0,0,0,0,0,26.8,26.8
9,17923,Ezekiel Elliott,DAL,RB,12,WAS,0,0,0,97,2,2,23,0,0,24,24
10,16470,Davante Adams,GB,WR,12,PHI,0,0,0,0,0,5,113,2,0,23.3,23.3
11,2593,Aaron Rodgers,GB,QB,12,PHI,313,2,0,26,0,0,0,0,0,23.1,23.12
12,17960,Michael Thomas,NO,WR,12,LAR,0,0,0,0,0,9,108,2,0,22.8,22.8
13,16597,Mike Evans,TB,WR,12,SEA,0,0,0,0,0,8,104,2,0,22.4,22.4
14,11063,Emmanuel Sanders,DEN,WR,12,KC,0,0,0,0,0,7,162,1,0,22.2,22.2
14,16129,Taylor Gabriel,ATL,WR,12,ARI,0,0,0,27,0,4,75,2,0,22.2,22.2
16,16847,David Johnson,ARI,RB,12,ATL,0,0,0,58,0,8,103,1,0,22.1,22.1
17,18055,Dak Prescott,DAL,QB,12,WAS,195,1,0,39,1,0,0,0,0,21.7,21.7
18,16763,Marcus Mariota,TEN,QB,12,CHI,226,2,0,46,0,0,0,0,0,21.6,21.64
19,5451,Jonathan Stewart,CAR,RB,12,OAK,0,0,0,96,2,0,0,0,0,21.6,21.6
19,16389,Odell Beckham Jr,NYG,WR,12,CLE,0,0,0,0,0,6,96,2,0,21.6,21.6
21,15100,Jordan Reed,WAS,TE,12,DAL,0,0,0,0,0,10,95,2,0,21.5,21.5
22,16245,Blake Bortles,JAX,QB,12,BUF,126,2,0,81,0,0,0,0,0,21.1,21.14
23,3807,Ben Roethlisberger,PIT,QB,12,IND,221,3,0,0,0,0,0,0,0,20.8,20.84
24,14855,Matt Barkley,CHI,QB,12,TEN,316,3,2,0,0,0,0,0,0,20.6,20.64
25,12831,Tyrod Taylor,BUF,QB,12,JAX,166,1,0,38,1,0,0,0,0,20.4,20.44
25,13320,Cam Newton,CAR,QB,12,OAK,246,2,1,6,1,0,0,0,1,20.4,20.44
