Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,18451,Rob Kelley,WAS,RB,11,GB,0,0,0,137,3,0,0,0,0,31.7,31.7
2,2593,Aaron Rodgers,GB,QB,11,WAS,351,3,0,33,0,0,0,0,0,29.3,29.34
3,4314,Tom Brady,NE,QB,11,SF,280,4,0,12,0,0,0,0,0,28.4,28.4
4,16847,David Johnson,ARI,RB,11,MIN,0,0,0,103,1,7,57,1,0,28,28
5,14252,Kirk Cousins,WAS,QB,11,GB,375,3,0,4,0,0,0,0,0,27.4,27.4
6,14967,Le'Veon Bell,PIT,RB,11,CLE,0,0,0,146,1,8,55,0,0,26.1,26.1
7,18055,Dak Prescott,DAL,QB,11,BAL,301,3,0,16,0,0,0,0,0,25.6,25.64
8,14536,Russell Wilson,SEA,QB,11,PHI,272,1,0,19,0,1,15,1,0,24.3,24.28
9,16763,Marcus Mariota,TEN,QB,11,IND,290,2,0,29,0,0,0,0,0,22.5,22.5
10,16311,Derek Carr,OAK,QB,11,HOU,295,3,1,-2,0,0,0,0,0,21.6,21.6
11,11270,Dez Bryant,DAL,WR,11,BAL,0,0,0,0,0,6,80,2,0,20,20
12,6739,Alex Smith,KC,QB,11,TB,261,1,1,10,1,0,0,0,0,19.4,19.44
12,13443,Colin Kaepernick,SF,QB,11,NE,206,2,0,32,0,0,0,0,0,19.4,19.44
14,8649,Rashad Jennings,NYG,RB,11,CHI,0,0,0,85,1,5,44,0,0,18.9,18.9
15,14008,Andrew Luck,IND,QB,11,TEN,262,2,1,22,0,0,0,0,0,18.7,18.68
16,6767,Pierre Garcon,WAS,WR,11,GB,0,0,0,0,0,6,116,1,0,17.6,17.6
17,16762,Jameis Winston,TB,QB,11,KC,331,1,0,22,0,0,0,0,1,17.4,17.44
18,13791,Lamar Miller,HOU,RB,11,OAK,0,0,0,104,1,2,9,0,0,17.3,17.3
19,4932,Eli Manning,NYG,QB,11,CHI,227,2,0,1,0,0,0,0,0,17.2,17.18
20,16866,Jamison Crowder,WAS,WR,11,GB,0,0,0,0,0,3,102,1,0,16.2,16.2
21,4358,Steve Smith,BAL,WR,11,DAL,0,0,0,0,0,8,99,1,0,15.9,15.9
22,18034,Malcolm Mitchell,NE,WR,11,SF,0,0,0,0,0,4,98,1,0,15.8,15.8
23,14005,T.Y. Hilton,IND,WR,11,TEN,0,0,0,0,0,5,97,1,0,15.7,15.7
24,7242,Drew Brees,NO,QB,11,CAR,285,2,1,0,0,0,0,0,1,15.4,15.4
25,611,Joe Flacco,BAL,QB,11,DAL,269,1,0,6,0,0,0,0,0,15.4,15.36
26,12841,Andy Dalton,CIN,QB,11,BUF,207,1,2,10,1,0,0,0,0,15.3,15.28
27,13460,Doug Baldwin,SEA,WR,11,PHI,15,1,0,0,0,4,104,0,0,15,15
28,17920,Carson Wentz,PHI,QB,11,SEA,218,2,2,2,0,0,0,0,0,14.9,14.92
29,8355,Julian Edelman,NE,WR,11,SF,0,0,0,12,0,8,77,1,0,14.9,14.9
30,13799,Ryan Tannehill,MIA,QB,11,LAR,172,2,1,19,0,0,0,0,0,14.8,14.78
31,14789,Jamize Olawale,OAK,FB,11,HOU,0,0,0,-3,0,3,90,1,0,14.7,14.7
32,8534,Jared Cook,GB,TE,11,WAS,0,0,0,0,0,6,105,1,1,14.5,14.5
33,17965,CJ Prosise,SEA,RB,11,PHI,0,0,0,76,1,2,5,0,0,14.1,14.1
34,13124,DeMarco Murray,TEN,RB,11,IND,0,0,0,70,0,3,9,1,0,13.9,13.9
34,16775,Devante Parker,MIA,WR,11,LAR,0,0,0,0,0,8,79,1,0,13.9,13.9
36,16771,Todd Gurley,LAR,RB,11,MIA,0,0,0,76,1,0,0,0,0,13.6,13.6
37,12506,James Starks,GB,RB,11,WAS,0,0,0,25,0,5,46,1,0,13.1,13.1
37,16451,Eric Ebron,DET,TE,11,JAX,0,0,0,1,1,3,70,0,0,13.1,13.1
39,2428,Carson Palmer,ARI,QB,11,MIN,198,2,2,11,0,0,0,0,0,13,13.02
39,14053,Brock Osweiler,HOU,QB,11,OAK,243,1,1,19,0,1,-6,0,0,13,13.02
41,18058,Tajae Sharpe,TEN,WR,11,IND,0,0,0,0,0,4,68,1,0,12.8,12.8
42,17923,Ezekiel Elliott,DAL,RB,11,BAL,0,0,0,97,0,4,30,0,0,12.7,12.7
43,2262,Tim Hightower,NO,RB,11,CAR,0,0,0,69,0,8,57,0,0,12.6,12.6
44,15534,Adam Thielen,MIN,WR,11,ARI,0,0,0,0,0,5,65,1,0,12.5,12.5
45,12296,LeGarrette Blount,NE,RB,11,SF,0,0,0,124,0,0,0,0,0,12.4,12.4
46,8972,Jay Cutler,CHI,QB,11,NYG,252,1,1,3,0,0,0,0,0,12.4,12.38
46,13320,Cam Newton,CAR,QB,11,NO,192,1,0,7,0,0,0,0,0,12.4,12.38
46,16245,Blake Bortles,JAX,QB,11,DET,202,2,2,3,0,0,0,0,0,12.4,12.38
49,16056,James White,NE,RB,11,SF,0,0,0,0,0,6,63,1,0,12.3,12.3
50,13788,Rishard Matthews,TEN,WR,11,IND,0,0,0,0,0,9,122,0,0,12.2,12.2
51,5820,Frank Gore,IND,RB,11,TEN,0,0,0,50,0,4,71,0,0,12.1,12.1
51,12415,Zach Miller,CHI,TE,11,NYG,0,0,0,0,0,3,61,1,0,12.1,12.1
53,12109,Ted Ginn,CAR,WR,11,NO,0,0,0,13,0,3,46,1,0,11.9,11.9
53,14141,Cole Beasley,DAL,WR,11,BAL,0,0,0,0,0,5,59,1,0,11.9,11.9
55,16258,Marqise Lee,JAX,WR,11,DET,0,0,0,6,0,4,52,1,0,11.8,11.8
56,16765,Amari Cooper,OAK,WR,11,HOU,0,0,0,0,0,4,57,1,0,11.7,11.7
57,16801,Dorial Green-Beckham,PHI,WR,11,SEA,0,0,0,0,0,5,54,1,0,11.4,11.4
57,17986,Tyler Boyd,CIN,WR,11,BUF,0,0,0,0,0,6,54,1,0,11.4,11.4
59,16142,Terrance West,BAL,RB,11,DAL,0,0,0,42,1,1,11,0,0,11.3,11.3
60,18690,Jalen Richard,OAK,RB,11,HOU,0,0,0,2,0,3,50,1,0,11.2,11.2
61,9038,Matthew Stafford,DET,QB,11,JAX,278,0,0,0,0,0,0,0,0,11.1,11.12
62,3943,DeSean Jackson,WAS,WR,11,GB,0,0,0,0,0,4,51,1,0,11.1,11.1
63,16668,Carlos Hyde,SF,RB,11,NE,0,0,0,86,0,3,24,0,0,11,11
63,17961,Sterling Shepard,NYG,WR,11,CHI,0,0,0,0,0,5,50,1,0,11,11
65,11488,Jimmy Graham,SEA,TE,11,PHI,0,0,0,0,0,3,46,1,0,10.6,10.6
65,15239,Vance McDonald,SF,TE,11,NE,0,0,0,0,0,3,46,1,0,10.6,10.6
67,11932,LeSean McCoy,BUF,RB,11,CIN,0,0,0,33,1,2,12,0,0,10.5,10.5
67,14385,Doug Martin,TB,RB,11,KC,0,0,0,63,0,3,42,0,0,10.5,10.5
67,16597,Mike Evans,TB,WR,11,KC,0,0,0,0,0,6,105,0,0,10.5,10.5
70,13158,Shaun Draughn,SF,RB,11,NE,0,0,0,0,0,3,43,1,0,10.3,10.3
70,15048,Travis Kelce,KC,TE,11,TB,0,0,0,-5,0,7,108,0,0,10.3,10.3
