Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,16524,Devonta Freeman,ATL,RB,15,SF,0,0,0,139,3,2,16,0,1,31.5,31.5
2,16568,Brandin Cooks,NO,WR,15,ARI,0,0,0,0,0,7,186,2,0,30.6,30.6
3,7242,Drew Brees,NO,QB,15,ARI,389,4,0,-2,0,0,0,0,1,29.4,29.36
4,11932,LeSean McCoy,BUF,RB,15,CLE,0,0,0,153,2,3,16,0,0,28.9,28.9
5,16855,Ty Montgomery,GB,RB,15,CHI,0,0,0,162,2,2,1,0,0,28.3,28.3
6,17923,Ezekiel Elliott,DAL,RB,15,TB,0,0,0,159,1,3,29,0,0,24.8,24.8
7,5834,Matt Moore,MIA,QB,15,NYJ,236,4,1,0,0,0,0,0,0,23.4,23.44
8,16847,David Johnson,ARI,RB,15,NO,0,0,0,53,2,4,55,0,0,22.8,22.8
9,11256,Ryan Mathews,PHI,RB,15,BAL,0,0,0,128,1,1,5,0,0,21.3,21.3
10,2428,Carson Palmer,ARI,QB,15,NO,318,2,0,0,0,0,0,0,0,20.7,20.72
11,14536,Russell Wilson,SEA,QB,15,LAR,229,3,1,12,0,0,0,0,0,20.4,20.36
12,13320,Cam Newton,CAR,QB,15,WAS,300,2,0,0,0,0,0,0,0,20,20
13,732,Matt Ryan,ATL,QB,15,SF,286,2,0,-1,0,0,0,0,0,19.3,19.34
14,18055,Dak Prescott,DAL,QB,15,TB,279,0,0,20,1,0,0,0,0,19.2,19.16
15,16830,Tyler Lockett,SEA,WR,15,LAR,0,0,0,0,0,7,130,1,0,19,19
16,14008,Andrew Luck,IND,QB,15,MIN,250,2,0,8,0,0,0,0,0,18.8,18.8
17,14257,Robert Griffin III,CLE,QB,15,BUF,196,0,0,48,1,0,0,0,0,18.6,18.64
18,17959,Derrick Henry,TEN,RB,15,KC,0,0,0,58,2,0,0,0,0,17.8,17.8
19,13443,Colin Kaepernick,SF,QB,15,ATL,183,2,0,21,0,0,0,0,0,17.4,17.42
20,14533,Robert Turbin,IND,RB,15,MIN,0,0,0,32,2,2,22,0,0,17.4,17.4
21,18067,Jordan Howard,CHI,RB,15,GB,0,0,0,90,1,4,23,0,0,17.3,17.3
22,2262,Tim Hightower,NO,RB,15,ARI,0,0,0,37,2,3,11,0,0,16.8,16.8
22,16020,Jarvis Landry,MIA,WR,15,NYJ,0,0,0,0,0,3,108,1,0,16.8,16.8
24,12800,Bilal Powell,NYJ,RB,15,MIA,0,0,0,84,0,11,78,0,0,16.2,16.2
25,4932,Eli Manning,NYG,QB,15,DET,201,2,0,0,0,0,0,0,0,16,16.04
26,12831,Tyrod Taylor,BUF,QB,15,CLE,174,1,0,49,0,0,0,0,0,15.9,15.86
27,14876,Dion Sims,MIA,TE,15,NYJ,0,0,0,0,0,4,31,2,0,15.1,15.1
28,3807,Ben Roethlisberger,PIT,QB,15,CIN,286,1,0,-5,0,0,0,0,0,14.9,14.94
29,13791,Lamar Miller,HOU,RB,15,JAX,0,0,0,63,1,2,26,0,0,14.9,14.9
29,14187,Alshon Jeffery,CHI,WR,15,GB,0,0,0,0,0,6,89,1,0,14.9,14.9
31,14855,Matt Barkley,CHI,QB,15,GB,362,2,3,0,0,0,0,0,1,14.5,14.48
32,8244,Philip Rivers,LAC,QB,15,OAK,206,2,1,0,0,0,0,0,0,14.2,14.24
33,13124,DeMarco Murray,TEN,RB,15,KC,0,0,0,89,0,5,52,0,0,14.1,14.1
33,16640,John Brown,ARI,WR,15,NO,0,0,0,0,0,5,81,1,0,14.1,14.1
