Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,2593,Aaron Rodgers,GB,QB,17,DET,300,4,0,42,0,0,0,0,0,34.2,34.2
2,732,Matt Ryan,ATL,QB,17,NO,331,4,0,2,0,0,0,0,0,29.4,29.44
3,14917,Rex Burkhead,CIN,RB,17,BAL,0,0,0,119,2,2,25,0,0,26.4,26.4
4,14856,Zach Ertz,PHI,TE,17,DAL,0,0,0,0,0,13,139,2,0,25.9,25.9
5,4314,Tom Brady,NE,QB,17,MIA,276,3,0,6,0,0,0,0,0,25.6,25.64
6,6739,Alex Smith,KC,QB,17,LAC,264,2,1,21,1,0,0,0,0,24.7,24.66
7,8355,Julian Edelman,NE,WR,17,MIA,0,0,0,6,0,8,151,1,0,23.7,23.7
7,16524,Devonta Freeman,ATL,RB,17,NO,0,0,0,96,1,5,81,0,0,23.7,23.7
9,16307,Charcandrick West,KC,RB,17,LAC,0,0,0,58,0,5,58,2,0,23.6,23.6
10,16510,Jerick McKinnon,MIN,RB,17,CHI,0,0,0,89,1,3,21,1,0,23,23
11,13158,Shaun Draughn,SF,RB,17,SEA,0,0,0,41,2,4,68,0,0,22.9,22.9
11,17970,Devontae Booker,DEN,RB,17,OAK,0,0,0,57,1,2,52,1,0,22.9,22.9
13,11527,Sam Bradford,MIN,QB,17,CHI,250,3,1,24,0,0,0,0,0,22.4,22.4
14,17960,Michael Thomas,NO,WR,17,ATL,0,0,0,0,0,10,156,1,0,21.6,21.6
15,7580,DeAngelo Williams,PIT,RB,17,CLE,0,0,0,67,1,3,27,1,0,21.4,21.4
16,14971,Landry Jones,PIT,QB,17,CLE,277,3,1,0,0,0,0,0,0,21.1,21.08
17,14053,Brock Osweiler,HOU,QB,17,TEN,253,1,0,1,1,0,0,0,0,20.2,20.22
18,2428,Carson Palmer,ARI,QB,17,LAR,255,3,1,0,0,0,0,0,0,20.2,20.2
19,7242,Drew Brees,NO,QB,17,ATL,350,2,1,0,0,0,0,0,0,20,20
20,9038,Matthew Stafford,DET,QB,17,GB,347,2,1,0,0,0,0,0,0,19.9,19.88
21,12800,Bilal Powell,NYJ,RB,17,BUF,0,0,0,122,0,3,15,1,0,19.7,19.7
21,17197,Corey Grant,JAX,RB,17,IND,0,0,0,122,1,2,15,0,0,19.7,19.7
23,13337,Mark Ingram,NO,RB,17,ATL,0,0,0,103,1,6,29,0,0,19.2,19.2
24,17920,Carson Wentz,PHI,QB,17,DAL,245,2,0,13,0,0,0,0,0,19.1,19.1
25,14008,Andrew Luck,IND,QB,17,JAX,321,2,1,17,0,0,0,0,1,18.5,18.54
26,13275,Kyle Rudolph,MIN,TE,17,CHI,0,0,0,0,0,11,117,1,0,17.7,17.7
27,13788,Rishard Matthews,TEN,WR,17,HOU,0,0,0,0,0,9,114,1,0,17.4,17.4
28,16470,Davante Adams,GB,WR,17,DET,0,0,0,0,0,6,31,2,0,17.1,17.1
29,17023,Zach Zenner,DET,RB,17,GB,0,0,0,69,1,4,41,0,0,17,17
30,14257,Robert Griffin III,CLE,QB,17,PIT,232,2,1,32,0,0,0,0,1,16.5,16.48
31,8283,Ryan Fitzpatrick,NYJ,QB,17,BUF,210,2,0,0,0,0,0,0,0,16.4,16.4
32,13291,Julio Jones,ATL,WR,17,NO,0,0,0,0,0,7,96,1,0,15.6,15.6
33,16550,Kelvin Benjamin,CAR,WR,17,TB,0,0,0,0,0,6,93,1,0,15.3,15.3
34,18269,Geronimo Allison,GB,WR,17,DET,0,0,0,0,0,4,91,1,0,15.1,15.1
35,8244,Philip Rivers,LAC,QB,17,KC,269,2,2,1,0,0,0,0,0,14.9,14.86
36,16127,Isaiah Crowell,CLE,RB,17,PIT,0,0,0,152,0,3,16,0,1,14.8,14.8
37,14536,Russell Wilson,SEA,QB,17,SF,258,1,0,4,0,0,0,0,0,14.7,14.72
