Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
133,16838,Duke Johnson,CLE,RB,9,DAL,0,0,0,30,0,2,16,0,0,4.6,4.6
136,15150,Cordarrelle Patterson,MIN,WR,9,DET,0,0,0,0,0,6,45,0,0,4.5,4.5
137,14865,Marquise Goodwin,BUF,WR,9,SEA,0,0,0,0,0,4,43,0,0,4.3,4.3
138,5451,Jonathan Stewart,CAR,RB,9,LAR,0,0,0,42,0,0,0,0,0,4.2,4.2
138,13997,Coby Fleener,NO,TE,9,SF,0,0,0,0,0,3,42,0,0,4.2,4.2
138,15207,Benjamin Cunningham,LAR,RB,9,CAR,0,0,0,10,0,5,32,0,0,4.2,4.2
141,13255,Matt Asiata,MIN,RB,9,DET,0,0,0,27,0,2,14,0,0,4.1,4.1
141,16781,Nelson Agholor,PHI,WR,9,NYG,0,0,0,0,0,4,41,0,0,4.1,4.1
141,17938,Corey Coleman,CLE,WR,9,DAL,0,0,0,0,0,3,41,0,0,4.1,4.1
144,12109,Ted Ginn,CAR,WR,9,LAR,0,0,0,0,0,5,40,0,0,4,4
144,15866,Josh Hill,NO,TE,9,SF,0,0,0,0,0,4,40,0,0,4,4
146,8649,Rashad Jennings,NYG,RB,9,PHI,0,0,0,26,0,3,13,0,0,3.9,3.9
147,13016,Virgil Green,DEN,TE,9,OAK,0,0,0,0,0,2,37,0,0,3.7,3.7
148,14749,Jermaine Kearse,SEA,WR,9,BUF,0,0,0,0,0,2,36,0,0,3.6,3.6
148,16141,Willie Snead,NO,WR,9,SF,0,0,0,0,0,3,36,0,0,3.6,3.6
150,18061,Deandre Washington,OAK,RB,9,DEN,0,0,0,35,0,1,0,0,0,3.5,3.5
151,16020,Jarvis Landry,MIA,WR,9,NYJ,0,0,0,0,0,3,33,0,0,3.3,3.3
151,16787,Breshad Perriman,BAL,WR,9,PIT,0,0,0,0,0,3,33,0,0,3.3,3.3
151,17754,Will Tye,NYG,TE,9,PHI,0,0,0,0,0,4,33,0,0,3.3,3.3
154,11439,Antone Smith,TB,RB,9,ATL,0,0,0,25,0,3,27,0,1,3.2,3.2
154,16326,Seth Roberts,OAK,WR,9,DEN,0,0,0,0,0,3,32,0,0,3.2,3.2
154,18082,Tyreek Hill,KC,WR,9,JAX,0,0,0,21,0,3,11,0,0,3.2,3.2
157,18032,Tyler Higbee,LAR,TE,9,CAR,0,0,0,0,0,1,31,0,0,3.1,3.1
158,16830,Tyler Lockett,SEA,WR,9,BUF,0,0,0,13,0,1,17,0,0,3,3
158,17089,Terron Ward,ATL,RB,9,TB,0,0,0,30,0,0,0,0,0,3,3
158,17970,Devontae Booker,DEN,RB,9,OAK,0,0,0,22,0,1,8,0,0,3,3
161,16790,Phillip Dorsett,IND,WR,9,GB,0,0,0,0,0,2,28,0,0,2.8,2.8
161,16802,Devin Funchess,CAR,WR,9,LAR,0,0,0,0,0,1,28,0,0,2.8,2.8
161,16837,Chris Conley,KC,WR,9,JAX,0,0,0,0,0,3,28,0,0,2.8,2.8
164,9331,Michael Crabtree,OAK,WR,9,DEN,0,0,0,0,0,2,27,0,0,2.7,2.7
164,11565,Andre Roberts,DET,WR,9,MIN,0,0,0,0,0,1,27,0,0,2.7,2.7
164,13264,Andre Holmes,OAK,WR,9,DEN,0,0,0,0,0,2,27,0,0,2.7,2.7
164,16142,Terrance West,BAL,RB,9,PIT,0,0,0,21,0,1,6,0,0,2.7,2.7
168,18152,Dwayne Washington,DET,RB,9,MIN,0,0,0,26,0,0,0,0,0,2.6,2.6
169,16063,Quincy Enunwa,NYJ,WR,9,MIA,0,0,0,0,0,1,25,0,0,2.5,2.5
169,16480,Jeff Janis,GB,WR,9,IND,0,0,0,0,0,1,25,0,0,2.5,2.5
169,16567,Brandon Coleman,NO,WR,9,SF,0,0,0,0,0,2,25,0,0,2.5,2.5
169,18070,Wendell Smallwood,PHI,RB,9,NYG,0,0,0,25,0,0,0,0,0,2.5,2.5
173,18101,Jerell Adams,NYG,TE,9,PHI,0,0,0,0,0,3,24,0,0,2.4,2.4
174,3061,Marcedes Lewis,JAX,TE,9,KC,0,0,0,0,0,2,23,0,0,2.3,2.3
174,4577,Gary Barnidge,CLE,TE,9,DAL,0,0,0,0,0,3,23,0,0,2.3,2.3
174,14533,Robert Turbin,IND,RB,9,GB,0,0,0,10,0,2,13,0,0,2.3,2.3
177,4640,Reggie Bush,BUF,RB,9,SEA,0,0,0,0,0,2,22,0,0,2.2,2.2
177,12794,Jeremy Kerley,SF,WR,9,NO,0,0,0,0,0,3,22,0,0,2.2,2.2
179,13027,Julius Thomas,JAX,TE,9,KC,0,0,0,0,0,2,21,0,0,2.1,2.1
180,8778,Brandon Myers,TB,TE,9,ATL,0,0,0,0,0,0,0,0,0,2,2
180,13002,Cecil Shorts,TB,WR,9,ATL,0,0,0,0,0,1,20,0,0,2,2
180,15202,Mike James,TB,RB,9,ATL,0,0,0,3,0,3,17,0,0,2,2
183,11270,Dez Bryant,DAL,WR,9,CLE,0,0,0,0,0,1,19,0,0,1.9,1.9
183,15088,Terrance Williams,DAL,WR,9,CLE,0,0,0,0,0,2,19,0,0,1.9,1.9
183,18299,Kenneth Farrow,LAC,RB,9,TEN,0,0,0,15,0,1,4,0,0,1.9,1.9
186,12830,Torrey Smith,SF,WR,9,NO,0,0,0,0,0,2,18,0,0,1.8,1.8
186,15215,Tavon Austin,LAR,WR,9,CAR,0,0,0,1,0,1,17,0,0,1.8,1.8
186,16487,Justin Perillo,GB,TE,9,IND,0,0,0,0,0,2,18,0,0,1.8,1.8
189,12153,Ed Dickson,CAR,TE,9,LAR,0,0,0,0,0,2,17,0,0,1.7,1.7
189,15045,Knile Davis,KC,RB,9,JAX,0,0,0,10,0,1,7,0,0,1.7,1.7
189,16964,Darren Waller,BAL,TE,9,PIT,0,0,0,0,0,2,17,0,0,1.7,1.7
192,11501,Arrelious Benn,JAX,WR,9,KC,0,0,0,0,0,1,16,0,0,1.6,1.6
192,15561,Brandon Williams,SEA,TE,9,BUF,0,0,0,0,0,1,16,0,0,1.6,1.6
192,18530,Don Jackson,GB,RB,9,IND,0,0,0,16,0,0,0,0,0,1.6,1.6
195,8508,David Johnson,PIT,RB,9,BAL,0,0,0,0,0,1,15,0,0,1.5,1.5
195,13987,Dwayne Allen,IND,TE,9,GB,0,0,0,0,0,1,15,0,0,1.5,1.5
195,16163,Antonio Andrews,TEN,RB,9,LAC,0,0,0,15,0,0,0,0,0,1.5,1.5
195,16694,Paul Richardson,SEA,WR,9,BUF,0,0,0,0,0,1,15,0,0,1.5,1.5
195,17914,Laquon Treadwell,MIN,WR,9,DET,0,0,0,0,0,1,15,0,0,1.5,1.5
195,17965,CJ Prosise,SEA,RB,9,BUF,0,0,0,9,0,1,6,0,0,1.5,1.5
201,1589,John Kuhn,NO,FB,9,SF,0,0,0,5,0,2,9,0,0,1.4,1.4
201,11017,Dennis Pitta,BAL,TE,9,PIT,0,0,0,0,0,2,14,0,0,1.4,1.4
203,12847,Andrew Hawkins,CLE,WR,9,DAL,0,0,0,0,0,2,13,0,0,1.3,1.3
203,16829,Clive Walford,OAK,TE,9,DEN,0,0,0,0,0,2,13,0,0,1.3,1.3
203,16920,Jesse James,PIT,TE,9,BAL,0,0,0,0,0,2,13,0,0,1.3,1.3
203,17969,Kenneth Dixon,BAL,RB,9,PIT,0,0,0,13,0,2,0,0,0,1.3,1.3
207,15196,Kenny Stills,MIA,WR,9,NYJ,0,0,0,0,0,1,11,0,0,1.1,1.1
207,16553,Corey Brown,CAR,WR,9,LAR,0,0,0,0,0,1,11,0,0,1.1,1.1
207,17005,Geoff Swaim,DAL,TE,9,CLE,0,0,0,0,0,2,11,0,0,1.1,1.1
210,15371,MarQueis Gray,MIA,TE,9,NYJ,0,0,0,0,0,2,10,0,0,1,1
210,16395,Xavier Grimble,PIT,TE,9,BAL,0,0,0,0,0,1,10,0,0,1,1
212,1545,Anthony Fasano,TEN,TE,9,LAC,0,0,0,0,0,1,9,0,0,0.9,0.9
212,12722,Kamar Aiken,BAL,WR,9,PIT,0,0,0,0,0,1,9,0,0,0.9,0.9
212,12751,Charles Clay,BUF,TE,9,SEA,0,0,0,0,0,3,9,0,0,0.9,0.9
212,15066,Brice Butler,DAL,WR,9,CLE,0,0,0,0,0,1,9,0,0,0.9,0.9
212,15141,Charles Johnson,MIN,WR,9,DET,0,0,0,0,0,1,9,0,0,0.9,0.9
212,16529,Freddie Martino,TB,WR,9,ATL,0,0,0,0,0,1,9,0,0,0.9,0.9
212,16651,Walter Powell,BUF,WR,9,SEA,0,0,0,0,0,1,9,0,0,0.9,0.9
212,18217,Josh Ferguson,IND,RB,9,GB,0,0,0,0,0,1,9,0,0,0.9,0.9
220,16510,Jerick McKinnon,MIN,RB,9,DET,0,0,0,8,0,0,0,0,0,0.8,0.8
220,16775,Devante Parker,MIA,WR,9,NYJ,0,0,0,0,0,2,8,0,0,0.8,0.8
222,16864,Bryce Petty,NYJ,QB,9,MIA,19,0,0,0,0,0,0,0,0,0.8,0.76
223,12774,Stevan Ridley,ATL,RB,9,TB,0,0,0,7,0,0,0,0,0,0.7,0.7
223,16238,Erik Swoope,IND,TE,9,GB,0,0,0,0,0,1,7,0,0,0.7,0.7
223,16966,Aaron Ripkowski,GB,FB,9,IND,0,0,0,4,0,1,3,0,0,0.7,0.7
226,13418,Anthony Sherman,KC,FB,9,JAX,0,0,0,0,0,1,6,0,0,0.6,0.6
226,15072,Mychal Rivera,OAK,TE,9,DEN,0,0,0,0,0,1,6,0,0,0.6,0.6
226,17153,Jordan Taylor,DEN,WR,9,OAK,0,0,0,0,0,1,6,0,0,0.6,0.6
226,18003,Kenyan Drake,MIA,RB,9,NYJ,0,0,0,0,0,1,6,0,0,0.6,0.6
230,13870,Marvin Jones,DET,WR,9,MIN,0,0,0,0,0,1,5,0,0,0.5,0.5
230,13887,Travis Benjamin,LAC,WR,9,TEN,0,0,0,0,0,1,5,0,0,0.5,0.5
230,16080,Jeremy Butler,LAC,WR,9,TEN,0,0,0,0,0,1,5,0,0,0.5,0.5
233,14352,Travaris Cadet,NO,RB,9,SF,0,0,0,0,0,1,4,0,0,0.4,0.4
233,14789,Jamize Olawale,OAK,FB,9,DEN,0,0,0,4,0,0,0,0,0,0.4,0.4
233,16276,Bennie Fowler,DEN,WR,9,OAK,0,0,0,0,0,1,4,0,0,0.4,0.4
236,12771,Ryan Mallett,BAL,QB,9,PIT,9,0,0,0,0,0,0,0,0,0.4,0.36
237,18039,Pharoh Cooper,LAR,WR,9,CAR,0,0,0,0,0,1,3,0,0,0.3,0.3
238,733,Jerome Felton,BUF,FB,9,SEA,0,0,0,2,0,0,0,0,0,0.2,0.2
238,14901,Kyle Juszczyk,BAL,FB,9,PIT,0,0,0,2,0,0,0,0,0,0.2,0.2
238,17257,Lucky Whitehead,DAL,WR,9,CLE,0,0,0,2,0,0,0,0,0,0.2,0.2
238,18030,Chris Moore,BAL,WR,9,PIT,0,0,0,2,0,0,0,0,0,0.2,0.2
242,8415,Mark Sanchez,DAL,QB,9,CLE,8,0,0,-2,0,0,0,0,0,0.1,0.12
243,4738,Mike Tolbert,CAR,FB,9,LAR,0,0,0,1,0,0,0,0,0,0.1,0.1
243,7580,DeAngelo Williams,PIT,RB,9,BAL,0,0,0,1,0,0,0,0,0,0.1,0.1
243,15616,Fozzy Whittaker,CAR,RB,9,LAR,0,0,0,0,0,1,1,0,0,0.1,0.1
246,3601,Eric Weems,ATL,WR,9,TB,0,0,0,0,0,0,0,0,0,0,0
246,4276,Brandon Bostick,NYJ,TE,9,MIA,0,0,0,0,0,0,0,0,0,0,0
246,5054,Kellen Clemens,LAC,QB,9,TEN,0,0,0,0,0,0,0,0,0,0,0
246,5511,Brent Celek,PHI,TE,9,NYG,0,0,0,0,0,0,0,0,0,0,0
246,7082,Devin Hester,BAL,WR,9,PIT,0,0,0,0,0,0,0,0,0,0,0
246,8771,Darrius Heyward-Bey,PIT,WR,9,BAL,0,0,0,0,0,0,0,0,0,0,0
246,8914,Jeremy Maclin,KC,WR,9,JAX,0,0,0,0,0,0,0,0,0,0,0
246,9079,Percy Harvin,BUF,WR,9,SEA,0,0,0,0,0,0,0,0,0,0,0
246,9671,Matthew Mulligan,DET,TE,9,MIN,0,0,0,0,0,0,0,0,0,0,0
246,10949,CJ Spiller,NYJ,RB,9,MIA,0,0,0,0,0,0,0,0,0,0,0
246,11084,Marc Mariani,TEN,WR,9,LAC,0,0,0,0,0,0,0,0,0,0,0
246,11317,Clay Harbor,DET,TE,9,MIN,0,0,0,0,0,0,0,0,0,0,0
246,11422,Joe Webb,CAR,QB,9,LAR,0,0,0,0,0,0,0,0,0,0,0
246,12649,Will Tukuafu,SEA,FB,9,BUF,0,0,0,0,0,0,0,0,0,0,0
246,13063,Taiwan Jones,OAK,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0
246,13102,Jordan Todman,IND,RB,9,GB,0,0,0,0,0,0,0,0,0,0,0
246,13117,Dwayne Harris,NYG,WR,9,PHI,0,0,0,0,0,0,0,0,0,0,0
246,13158,Shaun Draughn,SF,RB,9,NO,0,0,0,0,0,0,0,0,0,0,0
246,13171,Aldrick Robinson,ATL,WR,9,TB,0,0,0,0,0,0,0,0,0,0,0
246,13370,Luke Stocker,TB,TE,9,ATL,0,0,0,0,0,0,0,0,0,0,0
246,13852,Bobby Rainey,NYG,RB,9,PHI,0,0,0,0,0,0,0,0,0,0,0
246,14111,Rod Streater,SF,WR,9,NO,0,0,0,0,0,0,0,0,0,0,0
