Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,13870,Marvin Jones,DET,WR,3,GB,0,0,0,0,0,6,205,2,0,32.5,32.5
2,17009,Trevor Siemian,DEN,QB,3,CIN,312,4,0,5,0,0,0,0,0,29,28.98
3,16834,Tevin Coleman,ATL,RB,3,NO,0,0,0,42,3,3,47,0,0,26.9,26.9
4,16524,Devonta Freeman,ATL,RB,3,NO,0,0,0,152,0,5,55,1,0,26.7,26.7
5,9038,Matthew Stafford,DET,QB,3,GB,385,3,1,11,0,0,0,0,0,26.5,26.5
6,2593,Aaron Rodgers,GB,QB,3,DET,205,4,0,22,0,0,0,0,0,26.4,26.4
7,7242,Drew Brees,NO,QB,3,ATL,376,3,1,9,0,0,0,0,0,25.9,25.94
8,16762,Jameis Winston,TB,QB,3,LAR,405,3,1,13,0,0,0,0,1,25.5,25.5
9,16668,Carlos Hyde,SF,RB,3,SEA,0,0,0,103,2,1,2,0,0,24.5,24.5
10,13693,Terrelle Pryor,CLE,WR,3,MIA,35,0,0,21,1,8,144,0,0,23.9,23.9
11,11063,Emmanuel Sanders,DEN,WR,3,CIN,0,0,0,0,0,9,117,2,0,23.7,23.7
12,11932,LeSean McCoy,BUF,RB,3,ARI,0,0,0,110,2,3,6,0,0,23.6,23.6
13,18055,Dak Prescott,DAL,QB,3,CHI,248,1,0,36,1,0,0,0,0,23.5,23.52
14,14005,T.Y. Hilton,IND,WR,3,LAC,0,0,0,0,0,8,174,1,0,23.4,23.4
15,15256,Christine Michael,SEA,RB,3,SF,0,0,0,106,2,2,5,0,0,23.1,23.1
15,16847,David Johnson,ARI,RB,3,BUF,0,0,0,83,2,3,28,0,0,23.1,23.1
17,12296,LeGarrette Blount,NE,RB,3,HOU,0,0,0,105,2,0,0,0,0,22.5,22.5
18,4556,Jordy Nelson,GB,WR,3,DET,0,0,0,0,0,6,101,2,0,22.1,22.1
19,13460,Doug Baldwin,SEA,WR,3,SF,0,0,0,-4,0,8,164,1,0,22,22
20,16112,Jeremy Hill,CIN,RB,3,DEN,0,0,0,97,2,0,0,0,0,21.7,21.7
21,13124,DeMarco Murray,TEN,RB,3,OAK,0,0,0,114,1,5,41,0,0,21.5,21.5
22,17920,Carson Wentz,PHI,QB,3,PIT,301,2,0,10,0,0,0,0,0,21,21.04
23,16771,Todd Gurley,LAR,RB,3,TB,0,0,0,85,2,1,-5,0,0,20,20
24,732,Matt Ryan,ATL,QB,3,NO,240,2,0,23,0,0,0,0,0,19.9,19.9
25,12415,Zach Miller,CHI,TE,3,DAL,0,0,0,0,0,8,78,2,0,19.8,19.8
26,16020,Jarvis Landry,MIA,WR,3,CLE,0,0,0,16,0,7,120,1,0,19.6,19.6
27,14252,Kirk Cousins,WAS,QB,3,NYG,296,2,0,-5,0,0,0,0,0,19.3,19.34
28,16597,Mike Evans,TB,WR,3,LAR,0,0,0,0,0,10,132,1,0,19.2,19.2
29,13799,Ryan Tannehill,MIA,QB,3,CLE,319,3,2,2,0,0,0,0,1,19,18.96
30,8358,Brian Hoyer,CHI,QB,3,DAL,317,2,0,2,0,0,0,0,1,18.9,18.88
31,6198,Darren Sproles,PHI,RB,3,PIT,0,0,0,-1,0,6,128,1,0,18.7,18.7
31,13337,Mark Ingram,NO,RB,3,ATL,0,0,0,77,0,4,30,1,0,18.7,18.7
33,16609,Charles Sims,TB,RB,3,LAR,0,0,0,55,1,6,69,0,0,18.4,18.4
34,16263,Allen Robinson,JAX,WR,3,BAL,0,0,0,0,0,7,57,2,0,17.7,17.7
35,13997,Coby Fleener,NO,TE,3,ATL,0,0,0,0,0,7,109,1,0,16.9,16.9
36,16593,Cameron Brate,TB,TE,3,LAR,0,0,0,0,0,5,46,2,0,16.6,16.6
37,15215,Tavon Austin,LAR,WR,3,TB,0,0,0,22,0,5,82,1,0,16.4,16.4
38,12831,Tyrod Taylor,BUF,QB,3,ARI,119,0,1,76,1,0,0,0,0,16.4,16.36
39,17923,Ezekiel Elliott,DAL,RB,3,CHI,0,0,0,140,0,2,20,0,0,16,16
40,3943,DeSean Jackson,WAS,WR,3,NYG,0,0,0,0,0,5,96,1,0,15.6,15.6
41,18018,Jacoby Brissett,NE,QB,3,HOU,103,0,0,48,1,0,0,0,0,14.9,14.92
42,15048,Travis Kelce,KC,TE,3,NYJ,0,0,0,0,0,6,89,1,0,14.9,14.9
43,5820,Frank Gore,IND,RB,3,LAC,0,0,0,82,1,1,1,0,0,14.3,14.3
44,14536,Russell Wilson,SEA,QB,3,SF,243,1,0,3,0,0,0,0,0,14,14.02
45,4932,Eli Manning,NYG,QB,3,WAS,350,1,2,0,0,0,0,0,0,14,14
45,11056,Antonio Brown,PIT,WR,3,PHI,0,0,0,0,0,12,140,0,0,14,14
45,11197,Demaryius Thomas,DEN,WR,3,CIN,0,0,0,0,0,6,100,1,1,14,14
45,11488,Jimmy Graham,SEA,TE,3,SF,0,0,0,0,0,6,100,1,1,14,14
49,18070,Wendell Smallwood,PHI,RB,3,PIT,0,0,0,79,1,0,0,0,0,13.9,13.9
50,16776,Melvin Gordon,LAC,RB,3,IND,0,0,0,35,1,4,43,0,0,13.8,13.8
50,16866,Jamison Crowder,WAS,WR,3,NYG,0,0,0,0,0,4,78,1,0,13.8,13.8
52,15694,Case Keenum,LAR,QB,3,TB,190,2,1,1,0,0,0,0,0,13.7,13.7
53,12780,Shane Vereen,NYG,RB,3,WAS,0,0,0,67,1,2,28,0,1,13.5,13.5
54,17961,Sterling Shepard,NYG,WR,3,WAS,0,0,0,0,0,5,73,1,0,13.3,13.3
55,14008,Andrew Luck,IND,QB,3,LAC,331,1,1,0,0,0,0,0,1,13.2,13.24
56,6739,Alex Smith,KC,QB,3,NYJ,237,1,0,-3,0,0,0,0,0,13.2,13.18
57,17960,Michael Thomas,NO,WR,3,ATL,0,0,0,0,0,7,71,1,0,13.1,13.1
58,13320,Cam Newton,CAR,QB,3,MIN,262,0,3,26,1,0,0,0,0,13.1,13.08
59,13275,Kyle Rudolph,MIN,TE,3,CAR,0,0,0,0,0,7,70,1,0,13,13
60,16008,Orleans Darkwa,NYG,RB,3,WAS,0,0,0,53,1,1,9,0,0,12.2,12.2
61,16389,Odell Beckham Jr,NYG,WR,3,WAS,0,0,0,0,0,7,121,0,0,12.1,12.1
62,16311,Derek Carr,OAK,QB,3,TEN,249,1,1,-1,0,0,0,0,0,11.9,11.86
63,611,Joe Flacco,BAL,QB,3,JAX,214,0,2,12,1,0,0,0,0,11.8,11.76
64,16245,Blake Bortles,JAX,QB,3,BAL,194,2,3,17,0,0,0,0,0,11.5,11.46
65,14424,Brian Quick,LAR,WR,3,TB,0,0,0,0,0,2,53,1,0,11.3,11.3
66,8244,Philip Rivers,LAC,QB,3,IND,326,0,0,2,0,0,0,0,1,11.2,11.24
67,16775,Devante Parker,MIA,WR,3,CLE,0,0,0,0,0,3,51,1,0,11.1,11.1
68,13791,Lamar Miller,HOU,RB,3,NE,0,0,0,80,0,4,27,0,0,10.7,10.7
69,11527,Sam Bradford,MIN,QB,3,CAR,171,1,0,-2,0,0,0,0,0,10.6,10.64
70,15138,Eddie Lacy,GB,RB,3,DET,0,0,0,103,0,1,2,0,0,10.5,10.5
71,12841,Andy Dalton,CIN,QB,3,DEN,206,0,1,40,0,0,0,0,0,10.2,10.24
72,9331,Michael Crabtree,OAK,WR,3,TEN,0,0,0,0,0,8,102,0,0,10.2,10.2
