Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
87,13791,Lamar Miller,HOU,RB,2,KC,0,0,0,83,0,2,14,0,0,9.7,9.7
88,14187,Alshon Jeffery,CHI,WR,2,PHI,0,0,0,0,0,5,96,0,0,9.6,9.6
89,8532,Kenny Britt,LAR,WR,2,SEA,0,0,0,0,0,6,94,0,0,9.4,9.4
90,16524,Devonta Freeman,ATL,RB,2,OAK,0,0,0,93,0,0,0,0,0,9.3,9.3
91,16063,Quincy Enunwa,NYJ,WR,2,BUF,0,0,0,0,0,6,92,0,0,9.2,9.2
92,9331,Michael Crabtree,OAK,WR,2,ATL,0,0,0,0,0,4,31,1,0,9.1,9.1
92,13275,Kyle Rudolph,MIN,TE,2,GB,0,0,0,0,0,3,31,1,0,9.1,9.1
94,11932,LeSean McCoy,BUF,RB,2,NYJ,0,0,0,59,0,4,31,0,0,9,9
95,16920,Jesse James,PIT,TE,2,CIN,0,0,0,0,0,3,29,1,0,8.9,8.9
96,16389,Odell Beckham Jr,NYG,WR,2,NO,0,0,0,0,0,8,86,0,0,8.6,8.6
96,16395,Xavier Grimble,PIT,TE,2,CIN,0,0,0,0,0,2,26,1,0,8.6,8.6
98,15261,Spencer Ware,KC,RB,2,HOU,0,0,0,57,0,2,48,0,1,8.5,8.5
99,17963,Austin Hooper,ATL,TE,2,OAK,0,0,0,0,0,3,84,0,0,8.4,8.4
100,16802,Devin Funchess,CAR,WR,2,SF,0,0,0,0,0,2,19,1,0,7.9,7.9
101,14872,Mike Gillislee,BUF,RB,2,NYJ,0,0,0,0,0,1,18,1,0,7.8,7.8
101,18003,Kenyan Drake,MIA,RB,2,NE,0,0,0,12,1,2,6,0,0,7.8,7.8
103,3061,Marcedes Lewis,JAX,TE,2,LAC,0,0,0,0,0,2,17,1,0,7.7,7.7
104,8355,Julian Edelman,NE,WR,2,MIA,0,0,0,0,0,7,76,0,0,7.6,7.6
105,7884,Antonio Gates,LAC,TE,2,JAX,0,0,0,0,0,3,15,1,0,7.5,7.5
105,14141,Cole Beasley,DAL,WR,2,WAS,0,0,0,0,0,5,75,0,0,7.5,7.5
105,16258,Marqise Lee,JAX,WR,2,LAC,0,0,0,0,0,5,75,0,0,7.5,7.5
105,17197,Corey Grant,JAX,RB,2,LAC,0,0,0,0,0,1,15,1,0,7.5,7.5
109,16867,Jeremy Langford,CHI,RB,2,PHI,0,0,0,28,1,1,6,0,1,7.4,7.4
110,12246,Victor Cruz,NYG,WR,2,NO,0,0,0,0,0,4,91,0,1,7.1,7.1
110,13027,Julius Thomas,JAX,TE,2,LAC,0,0,0,0,0,4,71,0,0,7.1,7.1
110,15974,Jordan Matthews,PHI,WR,2,CHI,0,0,0,0,0,6,71,0,0,7.1,7.1
110,16765,Amari Cooper,OAK,WR,2,ATL,0,0,0,0,0,5,71,0,0,7.1,7.1
114,14533,Robert Turbin,IND,RB,2,DEN,0,0,0,10,1,0,0,0,0,7,7
114,15100,Jordan Reed,WAS,TE,2,DAL,0,0,0,0,0,5,70,0,0,7,7
114,16771,Todd Gurley,LAR,RB,2,SEA,0,0,0,51,0,1,19,0,0,7,7
117,2429,Andre Johnson,TEN,WR,2,DET,0,0,0,0,0,1,9,1,0,6.9,6.9
118,8914,Jeremy Maclin,KC,WR,2,HOU,0,0,0,0,0,6,68,0,0,6.8,6.8
118,14478,Michael Floyd,ARI,WR,2,TB,0,0,0,0,0,2,8,1,0,6.8,6.8
118,16568,Brandin Cooks,NO,WR,2,NYG,0,0,0,0,0,7,68,0,0,6.8,6.8
118,16868,Justin Hardy,ATL,WR,2,OAK,0,0,0,0,0,1,8,1,0,6.8,6.8
122,14269,Alfred Morris,DAL,RB,2,WAS,0,0,0,7,1,0,0,0,0,6.7,6.7
122,17290,Adam Humphries,TB,WR,2,ARI,0,0,0,0,0,6,67,0,0,6.7,6.7
124,13264,Andre Holmes,OAK,WR,2,ATL,0,0,0,0,0,1,6,1,0,6.6,6.6
124,15256,Christine Michael,SEA,RB,2,LAR,0,0,0,60,0,3,26,0,1,6.6,6.6
126,15126,Theo Riddick,DET,RB,2,TEN,0,0,0,37,0,4,28,0,0,6.5,6.5
127,4358,Steve Smith,BAL,WR,2,CLE,0,0,0,0,0,3,64,0,0,6.4,6.4
127,16253,Allen Hurns,JAX,WR,2,LAC,0,0,0,0,0,5,64,0,0,6.4,6.4
129,16307,Charcandrick West,KC,RB,2,HOU,0,0,0,61,0,1,2,0,0,6.3,6.3
130,13386,Lance Kendricks,LAR,TE,2,SEA,0,0,0,0,0,4,61,0,0,6.1,6.1
131,14828,Chris Hogan,NE,WR,2,MIA,0,0,0,0,0,4,59,0,0,5.9,5.9
131,16112,Jeremy Hill,CIN,RB,2,PIT,0,0,0,22,0,3,37,0,0,5.9,5.9
133,15102,Chris Thompson,WAS,RB,2,DAL,0,0,0,1,0,3,57,0,0,5.8,5.8
133,17986,Tyler Boyd,CIN,WR,2,PIT,0,0,0,0,0,6,78,0,1,5.8,5.8
135,16142,Terrance West,BAL,RB,2,CLE,0,0,0,42,0,1,15,0,0,5.7,5.7
135,17939,Josh Doctson,WAS,WR,2,DAL,0,0,0,0,0,1,57,0,0,5.7,5.7
137,15215,Tavon Austin,LAR,WR,2,SEA,0,0,0,6,0,5,50,0,0,5.6,5.6
137,16838,Duke Johnson,CLE,RB,2,BAL,0,0,0,12,0,4,44,0,0,5.6,5.6
137,17960,Michael Thomas,NO,WR,2,NYG,0,0,0,0,0,4,56,0,0,5.6,5.6
140,16263,Allen Robinson,JAX,WR,2,LAC,0,0,0,0,0,3,54,0,0,5.4,5.4
141,16451,Eric Ebron,DET,TE,2,TEN,0,0,0,0,0,4,53,0,0,5.3,5.3
142,7389,Eddie Royal,CHI,WR,2,PHI,0,0,0,0,0,4,52,0,0,5.2,5.2
142,18061,Deandre Washington,OAK,RB,2,ATL,0,0,0,46,0,1,6,0,0,5.2,5.2
144,722,Jason Witten,DAL,TE,2,WAS,0,0,0,0,0,3,51,0,0,5.1,5.1
144,5084,Vernon Davis,WAS,TE,2,DAL,0,0,0,0,0,5,51,0,0,5.1,5.1
144,17970,Devontae Booker,DEN,RB,2,IND,0,0,0,46,0,1,5,0,0,5.1,5.1
147,15138,Eddie Lacy,GB,RB,2,MIN,0,0,0,50,0,0,0,0,0,5,5
148,17959,Derrick Henry,TEN,RB,2,DET,0,0,0,40,0,1,9,0,0,4.9,4.9
149,18018,Jacoby Brissett,NE,QB,2,MIA,92,0,0,12,0,0,0,0,0,4.9,4.88
150,6198,Darren Sproles,PHI,RB,2,CHI,0,0,0,40,0,2,8,0,0,4.8,4.8
151,13337,Mark Ingram,NO,RB,2,NYG,0,0,0,30,0,4,17,0,0,4.7,4.7
152,16762,Jameis Winston,TB,QB,2,ARI,243,1,4,9,0,0,0,0,1,4.6,4.62
153,9369,Justin Forsett,BAL,RB,2,CLE,0,0,0,37,0,3,9,0,0,4.6,4.6
153,12780,Shane Vereen,NYG,RB,2,NO,0,0,0,42,0,3,24,0,1,4.6,4.6
153,13016,Virgil Green,DEN,TE,2,IND,0,0,0,0,0,3,46,0,0,4.6,4.6
156,16768,Kevin White,CHI,WR,2,PHI,0,0,0,9,0,4,36,0,0,4.5,4.5
157,3519,Vincent Jackson,TB,WR,2,ARI,0,0,0,0,0,4,44,0,0,4.4,4.4
158,13227,Randall Cobb,GB,WR,2,MIN,0,0,0,1,0,5,42,0,0,4.3,4.3
159,11488,Jimmy Graham,SEA,TE,2,LAR,0,0,0,0,0,3,42,0,0,4.2,4.2
159,16781,Nelson Agholor,PHI,WR,2,CHI,0,0,0,0,0,4,42,0,0,4.2,4.2
161,14005,T.Y. Hilton,IND,WR,2,DEN,0,0,0,0,0,4,41,0,0,4.1,4.1
161,15534,Adam Thielen,MIN,WR,2,GB,0,0,0,0,0,4,41,0,0,4.1,4.1
163,3943,DeSean Jackson,WAS,WR,2,DAL,0,0,0,0,0,3,40,0,0,4,4
163,8649,Rashad Jennings,NYG,RB,2,NO,0,0,0,27,0,2,13,0,0,4,4
163,13788,Rishard Matthews,TEN,WR,2,DET,0,0,0,0,0,4,40,0,0,4,4
166,11056,Antonio Brown,PIT,WR,2,CIN,0,0,0,0,0,4,39,0,0,3.9,3.9
166,11063,Emmanuel Sanders,DEN,WR,2,IND,0,0,0,0,0,3,39,0,0,3.9,3.9
166,11463,Brandon LaFell,CIN,WR,2,PIT,0,0,0,0,0,3,39,0,0,3.9,3.9
166,13171,Aldrick Robinson,ATL,WR,2,OAK,0,0,0,0,0,3,39,0,0,3.9,3.9
166,14789,Jamize Olawale,OAK,FB,2,ATL,0,0,0,11,0,2,28,0,0,3.9,3.9
171,12845,AJ Green,CIN,WR,2,PIT,0,0,0,0,0,2,38,0,0,3.8,3.8
171,16797,TJ Yeldon,JAX,RB,2,LAC,0,0,0,28,0,8,10,0,0,3.8,3.8
171,16815,Ameer Abdullah,DET,RB,2,TEN,0,0,0,38,0,0,0,0,0,3.8,3.8
174,4577,Gary Barnidge,CLE,TE,2,BAL,0,0,0,0,0,4,37,0,0,3.7,3.7
174,15602,Jack Doyle,IND,TE,2,DEN,0,0,0,0,0,4,37,0,0,3.7,3.7
176,6739,Alex Smith,KC,QB,2,HOU,186,0,0,2,0,0,0,0,2,3.6,3.64
177,12109,Ted Ginn,CAR,WR,2,SF,0,0,0,5,0,2,51,0,1,3.6,3.6
177,18217,Josh Ferguson,IND,RB,2,DEN,0,0,0,7,0,5,29,0,0,3.6,3.6
179,16694,Paul Richardson,SEA,WR,2,LAR,0,0,0,0,0,3,35,0,0,3.5,3.5
179,16846,Tyler Kroft,CIN,TE,2,PIT,0,0,0,0,0,3,35,0,0,3.5,3.5
181,15048,Travis Kelce,KC,TE,2,HOU,0,0,0,0,0,5,34,0,0,3.4,3.4
182,12415,Zach Miller,CHI,TE,2,PHI,0,0,0,0,0,4,33,0,0,3.3,3.3
182,18058,Tajae Sharpe,TEN,WR,2,DET,0,0,0,0,0,4,33,0,0,3.3,3.3
184,13693,Terrelle Pryor,CLE,WR,2,BAL,0,0,0,0,0,3,32,0,0,3.2,3.2
184,14731,Lance Dunbar,DAL,RB,2,WAS,0,0,0,6,0,2,26,0,0,3.2,3.2
184,16668,Carlos Hyde,SF,RB,2,CAR,0,0,0,34,0,3,18,0,1,3.2,3.2
184,16787,Breshad Perriman,BAL,WR,2,CLE,0,0,0,0,0,2,32,0,0,3.2,3.2
188,8358,Brian Hoyer,CHI,QB,2,PHI,78,0,0,0,0,0,0,0,0,3.1,3.12
189,8534,Jared Cook,GB,TE,2,MIN,0,0,0,0,0,4,31,0,0,3.1,3.1
189,12317,Danny Woodhead,LAC,RB,2,JAX,0,0,0,27,0,1,4,0,0,3.1,3.1
189,15247,Darren Fells,ARI,TE,2,TB,0,0,0,0,0,4,31,0,0,3.1,3.1
189,18067,Jordan Howard,CHI,RB,2,PHI,0,0,0,22,0,2,9,0,0,3.1,3.1
189,18152,Dwayne Washington,DET,RB,2,TEN,0,0,0,31,0,0,0,0,0,3.1,3.1
194,16790,Phillip Dorsett,IND,WR,2,DEN,0,0,0,0,0,1,30,0,0,3,3
194,17005,Geoff Swaim,DAL,TE,2,WAS,0,0,0,1,0,2,29,0,0,3,3
196,12794,Jeremy Kerley,SF,WR,2,CAR,0,0,0,0,0,3,29,0,0,2.9,2.9
196,13299,Jacquizz Rodgers,TB,RB,2,ARI,0,0,0,29,0,0,0,0,0,2.9,2.9
196,13997,Coby Fleener,NO,TE,2,NYG,0,0,0,0,0,2,29,0,0,2.9,2.9
196,16056,James White,NE,RB,2,MIA,0,0,0,19,0,2,10,0,0,2.9,2.9
200,12847,Andrew Hawkins,CLE,WR,2,BAL,0,0,0,0,0,3,28,0,0,2.8,2.8
200,16609,Charles Sims,TB,RB,2,ARI,0,0,0,24,0,3,4,0,0,2.8,2.8
202,12751,Charles Clay,BUF,TE,2,NYJ,0,0,0,0,0,5,27,0,0,2.7,2.7
202,18690,Jalen Richard,OAK,RB,2,ATL,0,0,0,17,0,1,10,0,0,2.7,2.7
204,4807,Adrian Peterson,MIN,RB,2,GB,0,0,0,19,0,2,7,0,0,2.6,2.6
205,4738,Mike Tolbert,CAR,FB,2,SF,0,0,0,25,0,0,0,0,0,2.5,2.5
205,6767,Pierre Garcon,WAS,WR,2,DAL,0,0,0,0,0,2,25,0,0,2.5,2.5
205,13255,Matt Asiata,MIN,RB,2,GB,0,0,0,14,0,1,11,0,0,2.5,2.5
205,13987,Dwayne Allen,IND,TE,2,DEN,0,0,0,0,0,2,25,0,0,2.5,2.5
205,15241,Quinton Patton,SF,WR,2,CAR,0,0,0,0,0,3,25,0,0,2.5,2.5
205,16326,Seth Roberts,OAK,WR,2,ATL,0,0,0,0,0,3,25,0,0,2.5,2.5
205,16491,Richard Rodgers,GB,TE,2,MIN,0,0,0,0,0,2,25,0,0,2.5,2.5
205,16909,Jay Ajayi,MIA,RB,2,NE,0,0,0,14,0,4,31,0,1,2.5,2.5
205,18257,Jalin Marshall,NYJ,WR,2,BUF,0,0,0,0,0,3,45,0,1,2.5,2.5
214,12551,Jordan Norwood,DEN,WR,2,IND,0,0,0,0,0,3,24,0,0,2.4,2.4
214,12777,Lee Smith,OAK,TE,2,ATL,0,0,0,0,0,4,24,0,0,2.4,2.4
214,15782,Larry Donnell,NYG,TE,2,NO,0,0,0,0,0,4,24,0,0,2.4,2.4
217,14385,Doug Martin,TB,RB,2,ARI,0,0,0,23,0,0,0,0,0,2.3,2.3
218,8972,Jay Cutler,CHI,QB,2,PHI,157,0,1,0,0,0,0,0,1,2.3,2.28
219,16083,Crockett Gillmore,BAL,TE,2,CLE,0,0,0,0,0,1,22,0,0,2.2,2.2
220,13158,Shaun Draughn,SF,RB,2,CAR,0,0,0,21,0,0,0,0,0,2.1,2.1
220,14719,Jonathan Grimes,HOU,RB,2,KC,0,0,0,8,0,1,13,0,0,2.1,2.1
220,14876,Dion Sims,MIA,TE,2,NE,0,0,0,0,0,1,21,0,0,2.1,2.1
220,15378,Levine Toilolo,ATL,TE,2,OAK,0,0,0,0,0,2,21,0,0,2.1,2.1
224,13460,Doug Baldwin,SEA,WR,2,LAR,0,0,0,0,0,3,20,0,0,2,2
224,16003,Sammy Watkins,BUF,WR,2,NYJ,0,0,0,0,0,2,20,0,0,2,2
224,17153,Jordan Taylor,DEN,WR,2,IND,0,0,0,0,0,1,20,0,0,2,2
224,18197,Alex Erickson,CIN,WR,2,PIT,0,0,0,0,0,1,20,0,0,2,2
228,12506,James Starks,GB,RB,2,MIN,0,0,0,3,0,1,16,0,0,1.9,1.9
228,13878,Mohamed Sanu,ATL,WR,2,OAK,0,0,0,0,0,3,19,0,0,1.9,1.9
228,16129,Taylor Gabriel,ATL,WR,2,OAK,0,0,0,0,0,2,19,0,0,1.9,1.9
231,16801,Dorial Green-Beckham,PHI,WR,2,CHI,0,0,0,0,0,2,18,0,0,1.8,1.8
231,18241,Johnny Holton,OAK,WR,2,ATL,0,0,0,14,0,1,4,0,0,1.8,1.8
233,14352,Travaris Cadet,NO,RB,2,NYG,0,0,0,0,0,2,17,0,0,1.7,1.7
234,5451,Jonathan Stewart,CAR,RB,2,SF,0,0,0,9,0,2,7,0,0,1.6,1.6
234,13170,Niles Paul,WAS,TE,2,DAL,0,0,0,0,0,1,16,0,0,1.6,1.6
234,14850,Russell Shepard,TB,WR,2,ARI,0,0,0,0,0,2,16,0,0,1.6,1.6
234,16593,Cameron Brate,TB,TE,2,ARI,0,0,0,0,0,3,16,0,0,1.6,1.6
234,18070,Wendell Smallwood,PHI,RB,2,CHI,0,0,0,16,0,0,0,0,0,1.6,1.6
239,15141,Charles Johnson,MIN,WR,2,GB,0,0,0,0,0,2,15,0,0,1.5,1.5
239,16553,Corey Brown,CAR,WR,2,SF,0,0,0,0,0,3,15,0,0,1.5,1.5
239,16567,Brandon Coleman,NO,WR,2,NYG,0,0,0,0,0,2,15,0,0,1.5,1.5
239,16837,Chris Conley,KC,WR,2,HOU,0,0,0,0,0,2,15,0,0,1.5,1.5
239,18034,Malcolm Mitchell,NE,WR,2,MIA,0,0,0,0,0,1,15,0,0,1.5,1.5
239,18262,Stephen Anderson,HOU,TE,2,KC,0,0,0,0,0,2,15,0,0,1.5,1.5
245,15018,Denard Robinson,JAX,RB,2,LAC,0,0,0,7,0,1,7,0,0,1.4,1.4
245,16608,Austin Seferian-Jenkins,TB,TE,2,ARI,0,0,0,0,0,2,14,0,0,1.4,1.4
245,16640,John Brown,ARI,WR,2,TB,0,0,0,0,0,1,14,0,0,1.4,1.4
248,11611,Golden Tate,DET,WR,2,TEN,0,0,0,0,0,2,13,0,0,1.3,1.3
248,14111,Rod Streater,SF,WR,2,CAR,0,0,0,0,0,1,13,0,0,1.3,1.3
248,16699,Fitzgerald Toussaint,PIT,RB,2,CIN,0,0,0,4,0,1,9,0,0,1.3,1.3
248,18299,Kenneth Farrow,LAC,RB,2,JAX,0,0,0,13,0,0,0,0,0,1.3,1.3
252,13002,Cecil Shorts,TB,WR,2,ARI,0,0,0,0,0,1,12,0,0,1.2,1.2
252,14496,Garrett Celek,SF,TE,2,CAR,0,0,0,0,0,1,12,0,0,1.2,1.2
252,16278,Cody Latimer,DEN,WR,2,IND,0,0,0,0,0,2,12,0,0,1.2,1.2
255,14749,Jermaine Kearse,SEA,WR,2,LAR,0,0,0,0,0,2,11,0,0,1.1,1.1
255,15224,Andre Ellington,ARI,RB,2,TB,0,0,0,2,0,1,9,0,0,1.1,1.1
255,16189,Alfred Blue,HOU,RB,2,KC,0,0,0,11,0,0,0,0,0,1.1,1.1
255,16308,Albert Wilson,KC,WR,2,HOU,0,0,0,0,0,2,11,0,0,1.1,1.1
255,18093,Andy Janovich,DEN,FB,2,IND,0,0,0,0,0,1,11,0,0,1.1,1.1
260,1589,John Kuhn,NO,FB,2,NYG,0,0,0,2,0,2,8,0,0,1,1
260,14871,Robert Woods,BUF,WR,2,NYJ,0,0,0,0,0,1,10,0,0,1,1
260,16122,James Wright,CIN,WR,2,PIT,0,0,0,0,0,1,10,0,0,1,1
260,16887,Mike Davis,SF,RB,2,CAR,0,0,0,0,0,1,10,0,0,1,1
260,17754,Will Tye,NYG,TE,2,NO,0,0,0,0,0,2,10,0,0,1,1
265,2262,Tim Hightower,NO,RB,2,NYG,0,0,0,9,0,0,0,0,0,0.9,0.9
265,11501,Arrelious Benn,JAX,WR,2,LAC,0,0,0,0,0,1,9,0,0,0.9,0.9
