Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
69,7969,Jamaal Charles,KC,RB,6,OAK,0,0,0,33,1,2,14,0,0,10.7,10.7
69,13878,Mohamed Sanu,ATL,WR,6,SEA,0,0,0,0,0,5,47,1,0,10.7,10.7
71,13799,Ryan Tannehill,MIA,QB,6,PIT,252,0,0,3,0,0,0,0,0,10.4,10.38
72,16866,Jamison Crowder,WAS,WR,6,PHI,0,0,0,-9,0,3,52,1,0,10.3,10.3
73,18067,Jordan Howard,CHI,RB,6,JAX,0,0,0,34,1,2,6,0,0,10,10
74,16311,Derek Carr,OAK,QB,6,KC,225,1,1,8,0,0,0,0,1,9.8,9.8
75,8529,Mike Wallace,BAL,WR,6,NYG,0,0,0,0,0,4,97,0,0,9.7,9.7
75,16771,Todd Gurley,LAR,RB,6,DET,0,0,0,58,0,4,39,0,0,9.7,9.7
77,14920,Cobi Hamilton,PIT,WR,6,MIA,0,0,0,0,0,2,36,1,0,9.6,9.6
78,3807,Ben Roethlisberger,PIT,QB,6,MIA,189,1,2,0,0,0,0,0,0,9.6,9.56
79,12239,Chris Ivory,JAX,RB,6,CHI,0,0,0,32,1,2,3,0,0,9.5,9.5
80,1658,Greg Olsen,CAR,TE,6,NO,0,0,0,0,0,6,94,0,0,9.4,9.4
80,13386,Lance Kendricks,LAR,TE,6,DET,0,0,0,0,0,5,34,1,0,9.4,9.4
80,14916,Giovani Bernard,CIN,RB,6,NE,0,0,0,49,0,4,45,0,0,9.4,9.4
80,16776,Melvin Gordon,LAC,RB,6,DEN,0,0,0,94,0,0,0,0,0,9.4,9.4
84,14187,Alshon Jeffery,CHI,WR,6,JAX,0,0,0,0,0,7,93,0,0,9.3,9.3
85,16020,Jarvis Landry,MIA,WR,6,PIT,0,0,0,0,0,7,91,0,0,9.1,9.1
86,14978,Justin Hunter,BUF,WR,6,SF,0,0,0,0,0,1,30,1,0,9,9
87,11488,Jimmy Graham,SEA,TE,6,ATL,0,0,0,0,0,6,89,0,0,8.9,8.9
88,6739,Alex Smith,KC,QB,6,OAK,224,0,0,-1,0,0,0,0,0,8.9,8.86
89,12845,AJ Green,CIN,WR,6,NE,0,0,0,0,0,6,88,0,0,8.8,8.8
90,16550,Kelvin Benjamin,CAR,WR,6,NO,0,0,0,0,0,8,86,0,0,8.6,8.6
91,16855,Ty Montgomery,GB,RB,6,DAL,0,0,0,6,0,10,98,0,1,8.4,8.4
91,18285,Roger Lewis,NYG,WR,6,BAL,0,0,0,0,0,1,24,1,0,8.4,8.4
93,12153,Ed Dickson,CAR,TE,6,NO,0,0,0,0,0,3,23,1,0,8.3,8.3
93,15866,Josh Hill,NO,TE,6,CAR,0,0,0,0,0,2,23,1,0,8.3,8.3
95,14478,Michael Floyd,ARI,WR,6,NYJ,0,0,0,0,0,2,22,1,0,8.2,8.2
95,16276,Bennie Fowler,DEN,WR,6,LAC,0,0,0,0,0,3,22,1,0,8.2,8.2
97,15371,MarQueis Gray,MIA,TE,6,PIT,0,0,0,0,0,3,81,0,0,8.1,8.1
98,15066,Brice Butler,DAL,WR,6,GB,0,0,0,0,0,1,20,1,0,8,8
99,17986,Tyler Boyd,CIN,WR,6,NE,0,0,0,0,0,4,79,0,0,7.9,7.9
100,6767,Pierre Garcon,WAS,WR,6,PHI,0,0,0,0,0,6,77,0,0,7.7,7.7
100,16031,Damien Williams,MIA,RB,6,PIT,0,0,0,12,1,2,5,0,0,7.7,7.7
100,17023,Zach Zenner,DET,RB,6,LAR,0,0,0,58,0,2,19,0,0,7.7,7.7
103,1545,Anthony Fasano,TEN,TE,6,CLE,0,0,0,0,0,1,15,1,0,7.5,7.5
103,15088,Terrance Williams,DAL,WR,6,GB,0,0,0,0,0,4,75,0,0,7.5,7.5
103,15974,Jordan Matthews,PHI,WR,6,WAS,0,0,0,0,0,3,75,0,0,7.5,7.5
106,16253,Allen Hurns,JAX,WR,6,CHI,0,0,0,0,0,5,74,0,0,7.4,7.4
107,17920,Carson Wentz,PHI,QB,6,WAS,179,0,0,2,0,0,0,0,0,7.4,7.36
108,11463,Brandon LaFell,CIN,WR,6,NE,0,0,0,0,0,2,13,1,0,7.3,7.3
108,11565,Andre Roberts,DET,WR,6,LAR,0,0,0,0,0,2,13,1,0,7.3,7.3
108,13870,Marvin Jones,DET,WR,6,LAR,0,0,0,3,0,2,10,1,0,7.3,7.3
111,13264,Andre Holmes,OAK,WR,6,KC,0,0,0,0,0,2,11,1,0,7.1,7.1
111,14986,DeAndre Hopkins,HOU,WR,6,IND,0,0,0,0,0,9,71,0,0,7.1,7.1
111,15020,CJ Anderson,DEN,RB,6,LAC,0,0,0,37,0,4,34,0,0,7.1,7.1
111,15138,Eddie Lacy,GB,RB,6,DAL,0,0,0,65,0,1,6,0,0,7.1,7.1
111,18088,Alex Collins,SEA,RB,6,ATL,0,0,0,2,1,1,9,0,0,7.1,7.1
116,11667,Brandon Marshall,NYJ,WR,6,ARI,0,0,0,0,0,3,70,0,0,7,7
117,15102,Chris Thompson,WAS,RB,6,PHI,0,0,0,37,0,3,29,0,0,6.6,6.6
118,18036,Ricardo Louis,CLE,WR,6,TEN,0,0,0,0,0,5,65,0,0,6.5,6.5
119,12722,Kamar Aiken,BAL,WR,6,NYG,0,0,0,0,0,4,64,0,0,6.4,6.4
120,18361,Chester Rogers,IND,WR,6,HOU,0,0,0,0,0,4,63,0,0,6.3,6.3
121,14424,Brian Quick,LAR,WR,6,DET,0,0,0,0,0,5,61,0,0,6.1,6.1
121,16258,Marqise Lee,JAX,WR,6,CHI,0,0,0,0,0,6,61,0,0,6.1,6.1
121,17257,Lucky Whitehead,DAL,WR,6,GB,0,0,0,26,0,1,35,0,0,6.1,6.1
124,11256,Ryan Mathews,PHI,RB,6,WAS,0,0,0,60,0,0,0,0,0,6,6
124,12109,Ted Ginn,CAR,WR,6,NO,0,0,0,6,0,5,54,0,0,6,6
124,13337,Mark Ingram,NO,RB,6,CAR,0,0,0,51,0,2,9,0,0,6,6
127,4577,Gary Barnidge,CLE,TE,6,TEN,0,0,0,0,0,3,59,0,0,5.9,5.9
127,18451,Rob Kelley,WAS,RB,6,PHI,0,0,0,59,0,0,0,0,0,5.9,5.9
129,3943,DeSean Jackson,WAS,WR,6,PHI,0,0,0,0,0,4,55,0,0,5.5,5.5
130,7389,Eddie Royal,CHI,WR,6,JAX,0,0,0,0,0,4,54,0,0,5.4,5.4
130,16640,John Brown,ARI,WR,6,NYJ,0,0,0,0,0,5,54,0,0,5.4,5.4
132,17970,Devontae Booker,DEN,RB,6,LAC,0,0,0,46,0,2,7,0,0,5.3,5.3
133,12751,Charles Clay,BUF,TE,6,SF,0,0,0,0,0,5,52,0,0,5.2,5.2
133,15241,Quinton Patton,SF,WR,6,BUF,0,0,0,0,0,4,52,0,0,5.2,5.2
133,16668,Carlos Hyde,SF,RB,6,BUF,0,0,0,52,0,0,0,0,0,5.2,5.2
136,8283,Ryan Fitzpatrick,NYJ,QB,6,ARI,174,0,1,2,0,0,0,0,0,5.2,5.16
137,16427,Ka'Deem Carey,CHI,RB,6,JAX,0,0,0,50,0,0,0,0,0,5,5
137,16524,Devonta Freeman,ATL,RB,6,SEA,0,0,0,40,0,3,10,0,0,5,5
139,5571,Larry Fitzgerald,ARI,WR,6,NYJ,0,0,0,0,0,6,49,0,0,4.9,4.9
139,8914,Jeremy Maclin,KC,WR,6,OAK,0,0,0,0,0,3,49,0,0,4.9,4.9
139,14005,T.Y. Hilton,IND,WR,6,HOU,0,0,0,0,0,3,49,0,0,4.9,4.9
139,16263,Allen Robinson,JAX,WR,6,CHI,0,0,0,0,0,3,49,0,0,4.9,4.9
139,18061,Deandre Washington,OAK,RB,6,KC,0,0,0,49,0,0,0,0,0,4.9,4.9
144,1181,Martellus Bennett,NE,TE,6,CIN,0,0,0,0,0,5,48,0,0,4.8,4.8
144,4556,Jordy Nelson,GB,WR,6,DAL,0,0,0,0,0,5,68,0,1,4.8,4.8
144,12847,Andrew Hawkins,CLE,WR,6,TEN,0,0,0,0,0,3,48,0,0,4.8,4.8
144,16787,Breshad Perriman,BAL,WR,6,NYG,0,0,0,0,0,3,48,0,0,4.8,4.8
148,16141,Willie Snead,NO,WR,6,CAR,0,0,0,0,0,4,47,0,0,4.7,4.7
149,11056,Antonio Brown,PIT,WR,6,MIA,0,0,0,6,0,4,39,0,0,4.5,4.5
150,18157,Charone Peake,NYJ,WR,6,ARI,0,0,0,0,0,5,43,0,0,4.3,4.3
151,722,Jason Witten,DAL,TE,6,GB,0,0,0,0,0,4,42,0,0,4.2,4.2
151,16063,Quincy Enunwa,NYJ,WR,6,ARI,0,0,0,0,0,3,42,0,0,4.2,4.2
151,16238,Erik Swoope,IND,TE,6,HOU,0,0,0,0,0,2,42,0,0,4.2,4.2
154,16112,Jeremy Hill,CIN,RB,6,NE,0,0,0,38,0,1,3,0,0,4.1,4.1
155,11063,Emmanuel Sanders,DEN,WR,6,LAC,0,0,0,0,0,4,40,0,0,4,4
156,12551,Jordan Norwood,DEN,WR,6,LAC,0,0,0,0,0,5,39,0,0,3.9,3.9
156,14828,Chris Hogan,NE,WR,6,CIN,0,0,0,0,0,1,39,0,0,3.9,3.9
156,16919,JJ Nelson,ARI,WR,6,NYJ,0,0,0,23,0,2,16,0,0,3.9,3.9
159,8355,Julian Edelman,NE,WR,6,CIN,0,0,0,8,0,4,30,0,0,3.8,3.8
160,11017,Dennis Pitta,BAL,TE,6,NYG,0,0,0,0,0,6,36,0,0,3.6,3.6
160,12415,Zach Miller,CHI,TE,6,JAX,0,0,0,0,0,6,36,0,0,3.6,3.6
160,16127,Isaiah Crowell,CLE,RB,6,TEN,0,0,0,16,0,2,20,0,0,3.6,3.6
160,16831,Jaelen Strong,HOU,WR,6,IND,0,0,0,0,0,1,36,0,0,3.6,3.6
164,8649,Rashad Jennings,NYG,RB,6,BAL,0,0,0,15,0,4,20,0,0,3.5,3.5
164,10949,CJ Spiller,SEA,RB,6,ATL,0,0,0,-3,0,3,38,0,0,3.5,3.5
164,14749,Jermaine Kearse,SEA,WR,6,ATL,0,0,0,0,0,3,35,0,0,3.5,3.5
164,15509,Jaron Brown,ARI,WR,6,NYJ,0,0,0,0,0,4,35,0,0,3.5,3.5
164,17480,Eli Rogers,PIT,WR,6,MIA,0,0,0,0,0,4,35,0,0,3.5,3.5
169,15782,Larry Donnell,NYG,TE,6,BAL,0,0,0,0,0,6,34,0,0,3.4,3.4
169,16470,Davante Adams,GB,WR,6,DAL,0,0,0,0,0,2,34,0,0,3.4,3.4
169,16781,Nelson Agholor,PHI,WR,6,WAS,0,0,0,0,0,3,34,0,0,3.4,3.4
172,15048,Travis Kelce,KC,TE,6,OAK,0,0,0,0,0,3,32,0,0,3.2,3.2
173,8848,John Phillips,DEN,TE,6,LAC,0,0,0,0,0,3,31,0,0,3.1,3.1
173,12246,Victor Cruz,NYG,WR,6,BAL,0,0,0,0,0,3,31,0,0,3.1,3.1
173,13460,Doug Baldwin,SEA,WR,6,ATL,0,0,0,0,0,4,31,0,0,3.1,3.1
173,14985,Ryan Griffin,HOU,TE,6,IND,0,0,0,0,0,3,31,0,0,3.1,3.1
177,9906,Danny Amendola,NE,WR,6,CIN,0,0,0,0,0,2,30,0,0,3,3
177,14352,Travaris Cadet,NO,RB,6,CAR,0,0,0,3,0,4,27,0,0,3,3
177,16868,Justin Hardy,ATL,WR,6,SEA,0,0,0,0,0,3,30,0,0,3,3
180,13852,Bobby Rainey,NYG,RB,6,BAL,0,0,0,13,0,2,16,0,0,2.9,2.9
180,16326,Seth Roberts,OAK,WR,6,KC,0,0,0,0,0,3,29,0,0,2.9,2.9
180,16954,Nick O'Leary,BUF,TE,6,SF,0,0,0,0,0,2,29,0,0,2.9,2.9
183,13027,Julius Thomas,JAX,TE,6,CHI,0,0,0,0,0,2,28,0,0,2.8,2.8
183,16775,Devante Parker,MIA,WR,6,PIT,0,0,0,0,0,5,28,0,0,2.8,2.8
183,17048,Tyrell Williams,LAC,WR,6,DEN,0,0,0,0,0,3,28,0,0,2.8,2.8
186,17959,Derrick Henry,TEN,RB,6,CLE,0,0,0,7,0,2,20,0,0,2.7,2.7
187,15215,Tavon Austin,LAR,WR,6,DET,0,0,0,2,0,3,24,0,0,2.6,2.6
187,16308,Albert Wilson,KC,WR,6,OAK,0,0,0,0,0,1,26,0,0,2.6,2.6
187,16797,TJ Yeldon,JAX,RB,6,CHI,0,0,0,21,0,1,5,0,0,2.6,2.6
187,16837,Chris Conley,KC,WR,6,OAK,0,0,0,0,0,3,26,0,0,2.6,2.6
187,17972,Paul Perkins,NYG,RB,6,BAL,0,0,0,10,0,2,16,0,0,2.6,2.6
192,14901,Kyle Juszczyk,BAL,FB,6,NYG,0,0,0,0,0,4,25,0,0,2.5,2.5
192,15224,Andre Ellington,ARI,RB,6,NYJ,0,0,0,25,0,0,0,0,0,2.5,2.5
192,15239,Vance McDonald,SF,TE,6,BUF,0,0,0,0,0,2,25,0,0,2.5,2.5
192,15937,Phillip Supernaw,TEN,TE,6,CLE,0,0,0,0,0,2,25,0,0,2.5,2.5
192,16829,Clive Walford,OAK,TE,6,KC,0,0,0,0,0,2,25,0,0,2.5,2.5
192,16830,Tyler Lockett,SEA,WR,6,ATL,0,0,0,2,0,3,23,0,0,2.5,2.5
192,17961,Sterling Shepard,NYG,WR,6,BAL,0,0,0,0,0,4,25,0,0,2.5,2.5
199,6198,Darren Sproles,PHI,RB,6,WAS,0,0,0,20,0,1,4,0,0,2.4,2.4
199,14533,Robert Turbin,IND,RB,6,HOU,0,0,0,2,0,4,22,0,0,2.4,2.4
199,18187,Robby Anderson,NYJ,WR,6,ARI,0,0,0,0,0,4,24,0,0,2.4,2.4
199,18401,Tommylee Lewis,NO,WR,6,CAR,0,0,0,0,0,2,24,0,0,2.4,2.4
203,15207,Benjamin Cunningham,LAR,RB,6,DET,0,0,0,9,0,2,14,0,0,2.3,2.3
203,16801,Dorial Green-Beckham,PHI,WR,6,WAS,0,0,0,0,0,1,23,0,0,2.3,2.3
205,2699,Matt Forte,NYJ,RB,6,ARI,0,0,0,19,0,1,3,0,0,2.2,2.2
205,12800,Bilal Powell,NYJ,RB,6,ARI,0,0,0,10,0,3,12,0,0,2.2,2.2
205,14856,Zach Ertz,PHI,TE,6,WAS,0,0,0,0,0,1,22,0,0,2.2,2.2
205,14865,Marquise Goodwin,BUF,WR,6,SF,0,0,0,0,0,2,22,0,0,2.2,2.2
209,7175,Delanie Walker,TEN,TE,6,CLE,0,0,0,0,0,1,21,0,0,2.1,2.1
209,13016,Virgil Green,DEN,TE,6,LAC,0,0,0,0,0,3,21,0,0,2.1,2.1
211,18070,Wendell Smallwood,PHI,RB,6,WAS,0,0,0,6,0,1,14,0,0,2,2
211,18082,Tyreek Hill,KC,WR,6,OAK,0,0,0,0,0,2,20,0,0,2,2
213,16307,Charcandrick West,KC,RB,6,OAK,0,0,0,19,0,0,0,0,0,1.9,1.9
213,16846,Tyler Kroft,CIN,TE,6,NE,0,0,0,0,0,2,19,0,0,1.9,1.9
213,16887,Mike Davis,SF,RB,6,BUF,0,0,0,13,0,1,6,0,0,1.9,1.9
216,16834,Tevin Coleman,ATL,RB,6,SEA,0,0,0,10,0,1,7,0,0,1.7,1.7
216,18602,Tanner McEvoy,SEA,WR,6,ATL,0,0,0,0,0,1,17,0,0,1.7,1.7
218,852,Jacob Tamme,ATL,TE,6,SEA,0,0,0,0,0,2,16,0,0,1.6,1.6
218,7884,Antonio Gates,LAC,TE,6,DEN,0,0,0,0,0,2,16,0,0,1.6,1.6
218,14111,Rod Streater,SF,WR,6,BUF,0,0,0,0,0,1,16,0,0,1.6,1.6
218,14917,Rex Burkhead,CIN,RB,6,NE,0,0,0,16,0,0,0,0,0,1.6,1.6
218,15072,Mychal Rivera,OAK,TE,6,KC,0,0,0,0,0,1,16,0,0,1.6,1.6
223,11197,Demaryius Thomas,DEN,WR,6,LAC,0,0,0,0,0,5,35,0,1,1.5,1.5
223,11220,Dexter McCluster,LAC,RB,6,DEN,0,0,0,0,0,2,15,0,0,1.5,1.5
223,11792,Arian Foster,MIA,RB,6,PIT,0,0,0,3,0,2,12,0,0,1.5,1.5
223,16491,Richard Rodgers,GB,TE,6,DAL,0,0,0,0,0,2,15,0,0,1.5,1.5
223,17754,Will Tye,NYG,TE,6,BAL,0,0,0,0,0,2,15,0,0,1.5,1.5
228,11026,Jermaine Gresham,ARI,TE,6,NYJ,0,0,0,0,0,1,14,0,0,1.4,1.4
228,15230,Stepfan Taylor,ARI,RB,6,NYJ,0,0,0,14,0,0,0,0,0,1.4,1.4
228,16305,De'Anthony Thomas,KC,WR,6,OAK,0,0,0,0,0,2,14,0,0,1.4,1.4
228,16480,Jeff Janis,GB,WR,6,DAL,0,0,0,0,0,2,14,0,0,1.4,1.4
228,18089,Rashard Higgins,CLE,WR,6,TEN,0,0,0,0,0,1,14,0,0,1.4,1.4
233,16189,Alfred Blue,HOU,RB,6,IND,0,0,0,13,0,0,0,0,0,1.3,1.3
233,16553,Corey Brown,CAR,WR,6,NO,0,0,0,0,0,2,33,0,1,1.3,1.3
233,16920,Jesse James,PIT,TE,6,MIA,0,0,0,0,0,2,13,0,0,1.3,1.3
233,17271,Bradley Marquez,LAR,WR,6,DET,0,0,0,0,0,1,13,0,0,1.3,1.3
233,17964,Braxton Miller,HOU,WR,6,IND,0,0,0,0,0,2,13,0,0,1.3,1.3
233,18690,Jalen Richard,OAK,RB,6,KC,0,0,0,8,0,2,5,0,0,1.3,1.3
239,4738,Mike Tolbert,CAR,FB,6,NO,0,0,0,12,0,0,0,0,0,1.2,1.2
239,12794,Jeremy Kerley,SF,WR,6,BUF,0,0,0,0,0,2,12,0,0,1.2,1.2
239,14876,Dion Sims,MIA,TE,6,PIT,0,0,0,0,0,1,12,0,0,1.2,1.2
239,15196,Kenny Stills,MIA,WR,6,PIT,0,0,0,0,0,2,12,0,0,1.2,1.2
239,16790,Phillip Dorsett,IND,WR,6,HOU,0,0,0,0,0,2,12,0,0,1.2,1.2
239,17969,Kenneth Dixon,BAL,RB,6,NYG,0,0,0,11,0,1,1,0,0,1.2,1.2
245,14868,EJ Manuel,BUF,QB,6,SF,0,0,0,11,0,0,0,0,0,1.1,1.1
245,15305,Demetrius Harris,KC,TE,6,OAK,0,0,0,0,0,1,11,0,0,1.1,1.1
245,16395,Xavier Grimble,PIT,TE,6,MIA,0,0,0,0,0,1,11,0,0,1.1,1.1
245,16728,Dontrelle Inman,LAC,WR,6,DEN,0,0,0,0,0,1,11,0,0,1.1,1.1
245,18257,Jalin Marshall,NYJ,WR,6,ARI,0,0,0,0,0,1,11,0,0,1.1,1.1
250,7580,DeAngelo Williams,PIT,RB,6,MIA,0,0,0,10,0,0,0,0,0,1,1
250,9331,Michael Crabtree,OAK,WR,6,KC,0,0,0,0,0,2,10,0,0,1,1
252,13987,Dwayne Allen,IND,TE,6,HOU,0,0,0,0,0,1,9,0,0,0.9,0.9
252,15263,Luke Willson,SEA,TE,6,ATL,0,0,0,0,0,1,9,0,0,0.9,0.9
252,18153,Daniel Lasco,NO,RB,6,CAR,0,0,0,5,0,1,4,0,0,0.9,0.9
255,13171,Aldrick Robinson,ATL,WR,6,SEA,0,0,0,0,0,1,8,0,0,0.8,0.8
255,14593,Dominique Jones,MIA,TE,6,PIT,0,0,0,0,0,1,8,0,0,0.8,0.8
255,15247,Darren Fells,ARI,TE,6,NYJ,0,0,0,0,0,1,8,0,0,0.8,0.8
255,18115,Derek Watt,LAC,FB,6,DEN,0,0,0,0,0,1,8,0,0,0.8,0.8
259,14795,Josh Bellamy,CHI,WR,6,JAX,0,0,0,7,0,0,0,0,0,0.7,0.7
259,15965,Trey Burton,PHI,TE,6,WAS,0,0,0,0,0,1,7,0,0,0.7,0.7
261,4640,Reggie Bush,BUF,RB,6,SF,0,0,0,6,0,0,0,0,0,0.6,0.6
261,15185,Kenjon Barner,PHI,RB,6,WAS,0,0,0,6,0,0,0,0,0,0.6,0.6
261,16129,Taylor Gabriel,ATL,WR,6,SEA,0,0,0,0,0,1,6,0,0,0.6,0.6
261,16567,Brandon Coleman,NO,WR,6,CAR,0,0,0,0,0,1,6,0,0,0.6,0.6
261,16917,CJ Uzomah,CIN,TE,6,NE,0,0,0,0,0,1,6,0,0,0.6,0.6
