Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
30,16141,Willie Snead,NO,WR,10,DEN,0,0,0,0,0,5,47,2,0,16.7,16.7
31,16906,Stefon Diggs,MIN,WR,10,WAS,0,0,0,0,0,13,164,0,0,16.4,16.4
32,16568,Brandin Cooks,NO,WR,10,DEN,0,0,0,0,0,3,98,1,0,15.8,15.8
33,16389,Odell Beckham Jr,NYG,WR,10,CIN,0,0,0,0,0,10,97,1,0,15.7,15.7
34,16470,Davante Adams,GB,WR,10,TEN,0,0,0,0,0,6,156,0,0,15.6,15.6
35,17965,CJ Prosise,SEA,RB,10,NE,0,0,0,66,0,7,87,0,0,15.3,15.3
36,12800,Bilal Powell,NYJ,RB,10,LAR,0,0,0,37,0,7,52,1,0,14.9,14.9
37,17009,Trevor Siemian,DEN,QB,10,NO,258,2,2,5,0,0,0,0,0,14.8,14.82
38,11197,Demaryius Thomas,DEN,WR,10,NO,0,0,0,0,0,8,87,1,0,14.7,14.7
39,2428,Carson Palmer,ARI,QB,10,SF,376,1,2,16,0,0,0,0,1,14.6,14.64
40,16593,Cameron Brate,TB,TE,10,CHI,0,0,0,0,0,7,84,1,0,14.4,14.4
41,14053,Brock Osweiler,HOU,QB,10,JAX,99,2,0,23,0,0,0,0,0,14.3,14.26
42,16031,Damien Williams,MIA,RB,10,LAC,0,0,0,2,1,1,18,1,0,14,14
43,16129,Taylor Gabriel,ATL,WR,10,PHI,0,0,0,0,0,1,76,1,0,13.6,13.6
44,13291,Julio Jones,ATL,WR,10,PHI,0,0,0,0,0,10,135,0,0,13.5,13.5
45,5571,Larry Fitzgerald,ARI,WR,10,SF,0,0,0,0,0,12,132,0,0,13.2,13.2
45,16776,Melvin Gordon,LAC,RB,10,MIA,0,0,0,70,0,5,62,0,0,13.2,13.2
47,13275,Kyle Rudolph,MIN,TE,10,WAS,0,0,0,0,0,5,69,1,0,12.9,12.9
48,12845,AJ Green,CIN,WR,10,NYG,0,0,0,0,0,7,68,1,0,12.8,12.8
48,18058,Tajae Sharpe,TEN,WR,10,GB,0,0,0,0,0,3,68,1,0,12.8,12.8
50,732,Matt Ryan,ATL,QB,10,PHI,267,1,1,0,0,0,0,0,0,12.7,12.68
51,5084,Vernon Davis,WAS,TE,10,MIN,0,0,0,0,0,3,66,1,0,12.6,12.6
52,16787,Breshad Perriman,BAL,WR,10,CLE,0,0,0,0,0,3,64,1,0,12.4,12.4
53,7884,Antonio Gates,LAC,TE,10,MIA,0,0,0,0,0,4,63,1,0,12.3,12.3
53,13788,Rishard Matthews,TEN,WR,10,GB,0,0,0,0,0,3,63,1,0,12.3,12.3
55,4358,Steve Smith,BAL,WR,10,CLE,0,0,0,0,0,5,60,1,0,12,12
56,12841,Andy Dalton,CIN,QB,10,NYG,204,1,1,15,0,0,0,0,0,11.7,11.66
57,16802,Devin Funchess,CAR,WR,10,KC,0,0,0,0,0,3,56,1,0,11.6,11.6
58,4314,Tom Brady,NE,QB,10,SEA,316,0,1,7,0,0,0,0,0,11.3,11.34
59,12794,Jeremy Kerley,SF,WR,10,ARI,0,0,0,0,0,7,71,1,1,11.1,11.1
60,17167,Cameron Meredith,CHI,WR,10,TB,0,0,0,0,0,1,50,1,0,11,11
61,2699,Matt Forte,NYJ,RB,10,LAR,0,0,0,98,0,2,11,0,0,10.9,10.9
61,8532,Kenny Britt,LAR,WR,10,NYJ,0,0,0,0,0,7,109,0,0,10.9,10.9
61,8649,Rashad Jennings,NYG,RB,10,CIN,0,0,0,87,0,3,22,0,0,10.9,10.9
64,15196,Kenny Stills,MIA,WR,10,LAC,0,0,0,0,0,2,47,1,0,10.7,10.7
65,14385,Doug Martin,TB,RB,10,CHI,0,0,0,33,1,1,13,0,0,10.6,10.6
65,16112,Jeremy Hill,CIN,RB,10,NYG,0,0,0,46,1,0,0,0,0,10.6,10.6
67,12506,James Starks,GB,RB,10,TEN,0,0,0,33,0,3,11,1,0,10.4,10.4
67,16866,Jamison Crowder,WAS,WR,10,MIN,0,0,0,7,0,4,37,1,0,10.4,10.4
69,16529,Freddie Martino,TB,WR,10,CHI,0,0,0,0,0,1,43,1,0,10.3,10.3
69,16775,Devante Parker,MIA,WR,10,LAC,0,0,0,0,0,5,103,0,0,10.3,10.3
71,1181,Martellus Bennett,NE,TE,10,SEA,0,0,0,0,0,7,102,0,0,10.2,10.2
71,17480,Eli Rogers,PIT,WR,10,DAL,0,0,0,0,0,4,42,1,0,10.2,10.2
71,17961,Sterling Shepard,NYG,WR,10,CIN,0,0,0,0,0,5,42,1,0,10.2,10.2
74,14478,Michael Floyd,ARI,WR,10,SF,0,0,0,0,0,5,101,0,0,10.1,10.1
74,18082,Tyreek Hill,KC,WR,10,CAR,0,0,0,12,0,10,89,0,0,10.1,10.1
76,14918,Tyler Eifert,CIN,TE,10,NYG,0,0,0,0,0,3,96,0,0,9.6,9.6
77,18451,Rob Kelley,WAS,RB,10,MIN,0,0,0,97,0,1,-2,0,0,9.5,9.5
78,15534,Adam Thielen,MIN,WR,10,WAS,0,0,0,11,0,3,21,1,0,9.2,9.2
78,17153,Jordan Taylor,DEN,WR,10,NO,0,0,0,0,0,2,32,1,0,9.2,9.2
80,17970,Devontae Booker,DEN,RB,10,NO,0,0,0,76,0,2,12,0,0,8.8,8.8
81,16864,Bryce Petty,NYJ,QB,10,LAR,163,1,1,0,0,0,0,0,0,8.5,8.52
82,18057,Seth DeValve,CLE,TE,10,BAL,0,0,0,0,0,1,25,1,0,8.5,8.5
83,6739,Alex Smith,KC,QB,10,CAR,178,0,1,13,0,0,0,0,0,8.4,8.42
84,13027,Julius Thomas,JAX,TE,10,HOU,0,0,0,0,0,6,24,1,0,8.4,8.4
85,13791,Lamar Miller,HOU,RB,10,JAX,0,0,0,83,0,0,0,0,0,8.3,8.3
86,17920,Carson Wentz,PHI,QB,10,ATL,231,0,0,10,0,0,0,0,1,8.2,8.24
87,6767,Pierre Garcon,WAS,WR,10,MIN,0,0,0,0,0,6,81,0,0,8.1,8.1
87,16524,Devonta Freeman,ATL,RB,10,PHI,0,0,0,49,0,3,32,0,0,8.1,8.1
89,16909,Jay Ajayi,MIA,RB,10,LAC,0,0,0,79,0,1,1,0,0,8,8
89,17969,Kenneth Dixon,BAL,RB,10,CLE,0,0,0,38,0,5,42,0,0,8,8
89,18067,Jordan Howard,CHI,RB,10,TB,0,0,0,100,0,0,0,0,1,8,8
92,17966,Cody Kessler,CLE,QB,10,BAL,91,1,0,3,0,0,0,0,0,7.9,7.94
93,8355,Julian Edelman,NE,WR,10,SEA,0,0,0,0,0,7,99,0,1,7.9,7.9
94,18101,Jerell Adams,NYG,TE,10,CIN,0,0,0,0,0,3,18,1,0,7.8,7.8
95,15694,Case Keenum,LAR,QB,10,NYJ,165,0,0,11,0,0,0,0,0,7.7,7.7
95,16142,Terrance West,BAL,RB,10,CLE,0,0,0,65,0,1,12,0,0,7.7,7.7
97,6198,Darren Sproles,PHI,RB,10,ATL,0,0,0,19,0,8,57,0,0,7.6,7.6
98,13255,Matt Asiata,MIN,RB,10,WAS,0,0,0,13,1,1,2,0,0,7.5,7.5
99,16964,Darren Waller,BAL,TE,10,CLE,0,0,0,0,0,2,14,1,0,7.4,7.4
100,15974,Jordan Matthews,PHI,WR,10,ATL,0,0,0,0,0,6,73,0,0,7.3,7.3
101,15261,Spencer Ware,KC,RB,10,CAR,0,0,0,61,0,3,11,0,0,7.2,7.2
101,16771,Todd Gurley,LAR,RB,10,NYJ,0,0,0,64,0,1,8,0,0,7.2,7.2
101,16830,Tyler Lockett,SEA,WR,10,NE,0,0,0,0,0,3,72,0,0,7.2,7.2
104,17975,Hunter Henry,LAC,TE,10,MIA,0,0,0,0,0,2,11,1,0,7.1,7.1
105,18070,Wendell Smallwood,PHI,RB,10,ATL,0,0,0,70,0,0,0,0,0,7,7
106,1545,Anthony Fasano,TEN,TE,10,GB,0,0,0,0,0,1,9,1,0,6.9,6.9
106,18187,Robby Anderson,NYJ,WR,10,LAR,0,0,0,0,0,3,69,0,0,6.9,6.9
108,13957,Kendall Wright,TEN,WR,10,GB,0,0,0,0,0,2,8,1,0,6.8,6.8
109,14985,Ryan Griffin,HOU,TE,10,JAX,0,0,0,0,0,3,7,1,0,6.7,6.7
109,18262,Stephen Anderson,HOU,TE,10,JAX,0,0,0,0,0,1,7,1,0,6.7,6.7
111,16597,Mike Evans,TB,WR,10,CHI,0,0,0,0,0,4,66,0,0,6.6,6.6
112,16550,Kelvin Benjamin,CAR,WR,10,KC,0,0,0,0,0,7,84,0,1,6.4,6.4
113,13337,Mark Ingram,NO,RB,10,DEN,0,0,0,50,0,2,13,0,0,6.3,6.3
114,8972,Jay Cutler,CHI,QB,10,TB,182,1,2,7,0,0,0,0,1,6,5.98
115,722,Jason Witten,DAL,TE,10,PIT,0,0,0,0,0,6,59,0,0,5.9,5.9
115,8529,Mike Wallace,BAL,WR,10,CLE,0,0,0,0,0,4,59,0,0,5.9,5.9
115,16797,TJ Yeldon,JAX,RB,10,HOU,0,0,0,32,0,3,27,0,0,5.9,5.9
115,16920,Jesse James,PIT,TE,10,DAL,0,0,0,0,0,4,59,0,0,5.9,5.9
119,10974,Rob Gronkowski,NE,TE,10,SEA,0,0,0,0,0,3,56,0,0,5.6,5.6
119,16258,Marqise Lee,JAX,WR,10,HOU,0,0,0,6,0,4,50,0,0,5.6,5.6
121,2262,Tim Hightower,NO,RB,10,DEN,0,0,0,21,0,2,34,0,0,5.5,5.5
121,14856,Zach Ertz,PHI,TE,10,ATL,0,0,0,0,0,6,55,0,0,5.5,5.5
123,11063,Emmanuel Sanders,DEN,WR,10,NO,0,0,0,0,0,5,54,0,0,5.4,5.4
124,16020,Jarvis Landry,MIA,WR,10,LAC,0,0,0,0,0,6,53,0,0,5.3,5.3
124,16127,Isaiah Crowell,CLE,RB,10,BAL,0,0,0,23,0,3,30,0,0,5.3,5.3
124,17199,Akeem Hunt,HOU,RB,10,JAX,0,0,0,52,0,1,1,0,0,5.3,5.3
124,17754,Will Tye,NYG,TE,10,CIN,0,0,0,0,0,5,53,0,0,5.3,5.3
128,15241,Quinton Patton,SF,WR,10,ARI,0,0,0,0,0,3,52,0,0,5.2,5.2
128,16694,Paul Richardson,SEA,WR,10,NE,0,0,0,0,0,2,52,0,0,5.2,5.2
130,15048,Travis Kelce,KC,TE,10,CAR,0,0,0,0,0,3,31,0,0,5.1,5.1
131,15239,Vance McDonald,SF,TE,10,ARI,0,0,0,0,0,4,50,0,0,5,5
132,11488,Jimmy Graham,SEA,TE,10,NE,0,0,0,0,0,4,48,0,0,4.8,4.8
132,13693,Terrelle Pryor,CLE,WR,10,BAL,0,0,0,0,0,5,48,0,0,4.8,4.8
132,14986,DeAndre Hopkins,HOU,WR,10,JAX,0,0,0,0,0,5,48,0,0,4.8,4.8
132,17290,Adam Humphries,TB,WR,10,CHI,0,0,0,2,0,5,46,0,0,4.8,4.8
136,14187,Alshon Jeffery,CHI,WR,10,TB,0,0,0,0,0,4,47,0,0,4.7,4.7
136,15207,Benjamin Cunningham,LAR,RB,10,NYJ,0,0,0,40,0,3,7,0,0,4.7,4.7
138,12109,Ted Ginn,CAR,WR,10,KC,0,0,0,1,0,5,44,0,0,4.5,4.5
139,16728,Dontrelle Inman,LAC,WR,10,MIA,0,0,0,0,0,5,43,0,0,4.3,4.3
140,12239,Chris Ivory,JAX,RB,10,HOU,0,0,0,31,0,2,10,0,0,4.1,4.1
140,15100,Jordan Reed,WAS,TE,10,MIN,0,0,0,0,0,2,41,0,0,4.1,4.1
142,16640,John Brown,ARI,WR,10,SF,0,0,0,10,0,2,30,0,0,4,4
143,1658,Greg Olsen,CAR,TE,10,KC,0,0,0,0,0,5,39,0,0,3.9,3.9
143,5451,Jonathan Stewart,CAR,RB,10,KC,0,0,0,39,0,0,0,0,0,3.9,3.9
143,14920,Cobi Hamilton,PIT,WR,10,DAL,0,0,0,0,0,1,39,0,0,3.9,3.9
146,11026,Jermaine Gresham,ARI,TE,10,SF,0,0,0,0,0,4,38,0,0,3.8,3.8
146,13002,Cecil Shorts,TB,WR,10,CHI,0,0,0,0,0,2,38,0,0,3.8,3.8
146,18375,Peyton Barber,TB,RB,10,CHI,0,0,0,38,0,0,0,0,0,3.8,3.8
149,16056,James White,NE,RB,10,SEA,0,0,0,5,0,4,32,0,0,3.7,3.7
150,14916,Giovani Bernard,CIN,RB,10,NYG,0,0,0,17,0,3,19,0,0,3.6,3.6
151,12787,Nick Bellore,SF,RB,10,ARI,0,0,0,0,0,0,0,0,0,3.5,3.5
151,16988,Ben Koyack,JAX,TE,10,HOU,0,0,0,0,0,3,35,0,0,3.5,3.5
153,14141,Cole Beasley,DAL,WR,10,PIT,0,0,0,0,0,5,33,0,0,3.3,3.3
153,16510,Jerick McKinnon,MIN,RB,10,WAS,0,0,0,16,0,3,17,0,0,3.3,3.3
155,12415,Zach Miller,CHI,TE,10,TB,0,0,0,0,0,4,32,0,0,3.2,3.2
156,13227,Randall Cobb,GB,WR,10,TEN,0,0,0,0,0,4,31,0,0,3.1,3.1
156,16838,Duke Johnson,CLE,RB,10,BAL,0,0,0,6,0,3,25,0,0,3.1,3.1
156,17959,Derrick Henry,TEN,RB,10,GB,0,0,0,31,0,0,0,0,0,3.1,3.1
156,17972,Paul Perkins,NYG,RB,10,CIN,0,0,0,31,0,0,0,0,0,3.1,3.1
160,14122,Ladarius Green,PIT,TE,10,DAL,0,0,0,0,0,3,30,0,0,3,3
161,15215,Tavon Austin,LAR,WR,10,NYJ,0,0,0,10,0,2,19,0,0,2.9,2.9
162,18443,Maurice Harris,WAS,WR,10,MIN,0,0,0,0,0,3,28,0,0,2.8,2.8
163,14901,Kyle Juszczyk,BAL,FB,10,CLE,0,0,0,3,0,2,4,0,0,2.7,2.7
163,16491,Richard Rodgers,GB,TE,10,TEN,0,0,0,0,0,4,27,0,0,2.7,2.7
165,11017,Dennis Pitta,BAL,TE,10,CLE,0,0,0,0,0,6,26,0,0,2.6,2.6
165,12153,Ed Dickson,CAR,TE,10,KC,0,0,0,0,0,1,26,0,0,2.6,2.6
165,12830,Torrey Smith,SF,WR,10,ARI,0,0,0,0,0,2,26,0,0,2.6,2.6
165,13997,Coby Fleener,NO,TE,10,DEN,0,0,0,0,0,2,26,0,0,2.6,2.6
165,14352,Travaris Cadet,NO,RB,10,DEN,0,0,0,0,0,2,26,0,0,2.6,2.6
165,14749,Jermaine Kearse,SEA,WR,10,NE,0,0,0,0,0,2,26,0,0,2.6,2.6
165,15256,Christine Michael,SEA,RB,10,NE,0,0,0,22,0,1,4,0,0,2.6,2.6
165,16200,CJ Fiedorowicz,HOU,TE,10,JAX,0,0,0,0,0,3,26,0,0,2.6,2.6
165,16867,Jeremy Langford,CHI,RB,10,TB,0,0,0,16,0,4,10,0,0,2.6,2.6
174,16308,Albert Wilson,KC,WR,10,CAR,0,0,0,0,0,4,25,0,0,2.5,2.5
175,7389,Eddie Royal,CHI,WR,10,TB,0,0,0,0,0,1,24,0,0,2.4,2.4
175,13016,Virgil Green,DEN,TE,10,NO,0,0,0,0,0,2,24,0,0,2.4,2.4
177,16189,Alfred Blue,HOU,RB,10,JAX,0,0,0,23,0,0,0,0,0,2.3,2.3
178,16962,AJ Derby,DEN,TE,10,NO,0,0,0,0,0,2,22,0,0,2.2,2.2
179,16855,Ty Montgomery,GB,RB,10,TEN,0,0,0,9,0,2,11,0,0,2,2
180,14269,Alfred Morris,DAL,RB,10,PIT,0,0,0,13,0,1,6,0,0,1.9,1.9
180,16567,Brandon Coleman,NO,WR,10,DEN,0,0,0,0,0,1,19,0,0,1.9,1.9
182,15371,MarQueis Gray,MIA,TE,10,LAC,0,0,0,0,0,2,18,0,0,1.8,1.8
183,15150,Cordarrelle Patterson,MIN,WR,10,WAS,0,0,0,0,0,3,17,0,0,1.7,1.7
183,17938,Corey Coleman,CLE,WR,10,BAL,0,0,0,0,0,3,17,0,0,1.7,1.7
183,18269,Geronimo Allison,GB,WR,10,TEN,0,0,0,0,0,1,17,0,0,1.7,1.7
186,14424,Brian Quick,LAR,WR,10,NYJ,0,0,0,0,0,2,16,0,0,1.6,1.6
186,15102,Chris Thompson,WAS,RB,10,MIN,0,0,0,25,0,3,11,0,1,1.6,1.6
188,11667,Brandon Marshall,NYJ,WR,10,LAR,0,0,0,0,0,4,15,0,0,1.5,1.5
188,12722,Kamar Aiken,BAL,WR,10,CLE,0,0,0,0,0,2,15,0,0,1.5,1.5
188,16427,Ka'Deem Carey,CHI,RB,10,TB,0,0,0,-1,0,1,16,0,0,1.5,1.5
191,9906,Danny Amendola,NE,WR,10,SEA,0,0,0,0,0,1,14,0,0,1.4,1.4
191,12985,DuJuan Harris,SF,RB,10,ARI,0,0,0,14,0,0,0,0,0,1.4,1.4
191,13878,Mohamed Sanu,ATL,WR,10,PHI,0,0,0,0,0,2,14,0,0,1.4,1.4
191,15616,Fozzy Whittaker,CAR,RB,10,KC,0,0,0,5,0,1,9,0,0,1.4,1.4
191,16668,Carlos Hyde,SF,RB,10,ARI,0,0,0,14,0,0,0,0,0,1.4,1.4
196,16253,Allen Hurns,JAX,WR,10,HOU,0,0,0,0,0,2,13,0,0,1.3,1.3
196,18034,Malcolm Mitchell,NE,WR,10,SEA,0,0,0,0,0,1,13,0,0,1.3,1.3
198,14820,Sean McGrath,LAC,TE,10,MIA,0,0,0,0,0,1,12,0,0,1.2,1.2
198,15202,Mike James,TB,RB,10,CHI,0,0,0,7,0,1,5,0,0,1.2,1.2
198,16837,Chris Conley,KC,WR,10,CAR,0,0,0,0,0,1,12,0,0,1.2,1.2
198,17986,Tyler Boyd,CIN,WR,10,NYG,0,0,0,0,0,2,12,0,0,1.2,1.2
202,13370,Luke Stocker,TB,TE,10,CHI,0,0,0,0,0,1,11,0,0,1.1,1.1
202,14111,Rod Streater,SF,WR,10,ARI,0,0,0,0,0,1,11,0,0,1.1,1.1
204,14594,Griff Whalen,LAC,WR,10,MIA,0,0,0,0,0,1,10,0,0,1,1
204,16307,Charcandrick West,KC,RB,10,CAR,0,0,0,5,0,3,5,0,0,1,1
204,17964,Braxton Miller,HOU,WR,10,JAX,0,0,0,0,0,1,10,0,0,1,1
204,18030,Chris Moore,BAL,WR,10,CLE,0,0,0,10,0,0,0,0,0,1,1
208,5511,Brent Celek,PHI,TE,10,ATL,0,0,0,0,0,1,9,0,0,0.9,0.9
208,11463,Brandon LaFell,CIN,WR,10,NYG,0,0,0,0,0,1,9,0,0,0.9,0.9
208,14465,Jarius Wright,MIN,WR,10,WAS,0,0,0,0,0,1,9,0,0,0.9,0.9
208,16919,JJ Nelson,ARI,WR,10,SF,0,0,0,0,0,2,29,0,1,0.9,0.9
208,18003,Kenyan Drake,MIA,RB,10,LAC,0,0,0,9,0,0,0,0,0,0.9,0.9
208,18093,Andy Janovich,DEN,FB,10,NO,0,0,0,0,0,1,9,0,0,0.9,0.9
208,18157,Charone Peake,NYJ,WR,10,LAR,0,0,0,0,0,2,9,0,0,0.9,0.9
215,4577,Gary Barnidge,CLE,TE,10,BAL,0,0,0,0,0,1,8,0,0,0.8,0.8
215,14445,Rhett Ellison,MIN,TE,10,WAS,0,0,0,0,0,2,8,0,0,0.8,0.8
215,17963,Austin Hooper,ATL,TE,10,PHI,0,0,0,0,0,1,8,0,0,0.8,0.8
218,16063,Quincy Enunwa,NYJ,WR,10,LAR,0,0,0,0,0,1,7,0,0,0.7,0.7
218,16781,Nelson Agholor,PHI,WR,10,ATL,0,0,0,0,0,2,7,0,0,0.7,0.7
220,8778,Brandon Myers,TB,TE,10,CHI,0,0,0,0,0,1,6,0,0,0.6,0.6
220,15038,Tavarres King,NYG,WR,10,CIN,0,0,0,0,0,1,6,0,0,0.6,0.6
220,18039,Pharoh Cooper,LAR,WR,10,NYJ,0,0,0,0,0,1,6,0,0,0.6,0.6
223,15088,Terrance Williams,DAL,WR,10,PIT,0,0,0,0,0,1,5,0,0,0.5,0.5
223,15555,Zach Line,MIN,FB,10,WAS,0,0,0,5,0,0,0,0,0,0.5,0.5
223,16395,Xavier Grimble,PIT,TE,10,DAL,0,0,0,0,0,1,5,0,0,0.5,0.5
223,17257,Lucky Whitehead,DAL,WR,10,PIT,0,0,0,0,0,1,5,0,0,0.5,0.5
223,17750,Ross Travis,KC,TE,10,CAR,0,0,0,0,0,1,5,0,0,0.5,0.5
228,10949,CJ Spiller,NYJ,RB,10,LAR,0,0,0,4,0,0,0,0,0,0.4,0.4
229,16907,Brett Hundley,GB,QB,10,TEN,8,0,0,0,0,0,0,0,0,0.3,0.32
230,16553,Corey Brown,CAR,WR,10,KC,0,0,0,0,0,1,3,0,0,0.3,0.3
230,16886,Javorius Allen,BAL,RB,10,CLE,0,0,0,3,0,0,0,0,0,0.3,0.3
230,17303,Paul Lasike,CHI,RB,10,TB,0,0,0,0,0,1,3,0,0,0.3,0.3
233,8508,David Johnson,PIT,RB,10,DAL,0,0,0,0,0,1,2,0,0,0.2,0.2
233,13171,Aldrick Robinson,ATL,WR,10,PHI,0,0,0,0,0,1,2,0,0,0.2,0.2
233,14046,Ronnie Hillman,MIN,RB,10,WAS,0,0,0,2,0,0,0,0,0,0.2,0.2
233,18088,Alex Collins,SEA,RB,10,NE,0,0,0,2,0,0,0,0,0,0.2,0.2
233,18285,Roger Lewis,NYG,WR,10,CIN,0,0,0,0,0,1,2,0,0,0.2,0.2
238,18079,Kevin Hogan,CLE,QB,10,BAL,0,0,0,1,0,0,0,0,0,0.1,0.1
239,1589,John Kuhn,NO,FB,10,DEN,0,0,0,0,0,0,0,0,0,0,0
239,3601,Eric Weems,ATL,WR,10,PHI,0,0,0,0,0,0,0,0,0,0,0
239,4276,Brandon Bostick,NYJ,TE,10,LAR,0,0,0,0,0,0,0,0,0,0,0
239,4738,Mike Tolbert,CAR,FB,10,KC,0,0,0,0,0,0,0,0,0,0,0
239,5054,Kellen Clemens,LAC,QB,10,MIA,0,0,0,0,0,0,0,0,0,0,0
239,6211,Harry Douglas,TEN,WR,10,GB,0,0,0,0,0,0,0,0,0,0,0
239,7082,Devin Hester,BAL,WR,10,CLE,0,0,0,0,0,0,0,0,0,0,0
239,7651,Matthew Slater,NE,WR,10,SEA,0,0,0,0,0,0,0,0,0,0,0
239,8848,John Phillips,NO,TE,10,DEN,0,0,0,0,0,0,0,0,0,0,0
239,11084,Marc Mariani,TEN,WR,10,GB,0,0,0,0,0,0,0,0,0,0,0
239,11345,Logan Paulsen,CHI,TE,10,TB,0,0,0,0,0,0,0,0,0,0,0
239,11422,Joe Webb,CAR,QB,10,KC,0,0,0,0,0,0,0,0,0,0,0
239,11501,Arrelious Benn,JAX,WR,10,HOU,0,0,0,0,0,0,0,0,0,0,0
239,12551,Jordan Norwood,DEN,WR,10,NO,0,0,0,0,0,0,0,0,0,0,0
239,12649,Will Tukuafu,SEA,FB,10,NE,0,0,0,0,0,0,0,0,0,0,0
239,12847,Andrew Hawkins,CLE,WR,10,BAL,0,0,0,0,0,0,0,0,0,0,0
239,13117,Dwayne Harris,NYG,WR,10,CIN,0,0,0,0,0,0,0,0,0,0,0
239,13158,Shaun Draughn,SF,RB,10,ARI,0,0,0,0,0,0,0,0,0,0,0
239,13386,Lance Kendricks,LAR,TE,10,NYJ,0,0,0,0,0,1,0,0,0,0,0
239,13418,Anthony Sherman,KC,FB,10,CAR,0,0,0,0,0,0,0,0,0,0,0
239,13741,Brandon Bolden,NE,RB,10,SEA,0,0,0,0,0,0,0,0,0,0,0
239,13852,Bobby Rainey,NYG,RB,10,CIN,0,0,0,0,0,0,0,0,0,0,0
239,13856,Deonte Thompson,CHI,WR,10,TB,0,0,0,0,0,0,0,0,0,0,0
239,14496,Garrett Celek,SF,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0
239,14593,Dominique Jones,MIA,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0
239,14731,Lance Dunbar,DAL,RB,10,PIT,0,0,0,0,0,0,0,0,0,0,0
239,14764,Cory Harkey,LAR,TE,10,NYJ,0,0,0,0,0,0,0,0,0,0,0
239,14783,James Develin,NE,RB,10,SEA,0,0,0,0,0,0,0,0,0,0,0
239,14786,Patrick DiMarco,ATL,FB,10,PHI,0,0,0,0,0,0,0,0,0,0,0
239,14795,Josh Bellamy,CHI,WR,10,TB,0,0,0,0,0,0,0,0,0,0,0
