Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
160,9331,Michael Crabtree,BAL,WR,8,CAR,0,0,0,0,0,3,31,0,0,3.1,3.1
160,19803,Mark Andrews,BAL,TE,8,CAR,0,0,0,0,0,4,31,0,0,3.1,3.1
160,20398,Equanimeous St. Brown,GB,WR,8,LAR,0,0,0,0,0,2,31,0,0,3.1,3.1
163,11197,Demaryius Thomas,DEN,WR,8,KC,0,0,0,0,0,3,30,0,0,3,3
163,14749,Jermaine Kearse,NYJ,WR,8,CHI,0,0,0,0,0,3,30,0,0,3,3
165,13299,Jacquizz Rodgers,TB,RB,8,CIN,0,0,0,4,0,4,25,0,0,2.9,2.9
165,17415,Matt LaCosse,DEN,TE,8,KC,0,0,0,0,0,4,29,0,0,2.9,2.9
167,14269,Alfred Morris,SF,RB,8,ARI,0,0,0,28,0,0,0,0,0,2.8,2.8
167,16640,John Brown,BAL,WR,8,CAR,0,0,0,0,0,3,28,0,0,2.8,2.8
167,18928,Curtis Samuel,CAR,WR,8,BAL,0,0,0,0,0,3,28,0,0,2.8,2.8
170,16802,Devin Funchess,CAR,WR,8,BAL,0,0,0,0,0,3,27,0,0,2.7,2.7
171,12296,LeGarrette Blount,DET,RB,8,SEA,0,0,0,3,0,1,23,0,0,2.6,2.6
171,13460,Doug Baldwin,SEA,WR,8,DET,0,0,0,0,0,2,26,0,0,2.6,2.6
173,17914,Laquon Treadwell,MIN,WR,8,NO,0,0,0,0,0,3,25,0,0,2.5,2.5
174,20566,Dontrell Hilliard,CLE,RB,8,PIT,0,0,0,0,0,1,24,0,0,2.4,2.4
175,15102,Chris Thompson,WAS,RB,8,NYG,0,0,0,13,0,2,9,0,0,2.2,2.2
175,18935,Gerald Everett,LAR,TE,8,GB,0,0,0,0,0,1,22,0,0,2.2,2.2
175,20040,Trenton Cannon,NYJ,RB,8,CHI,0,0,0,10,0,3,12,0,0,2.2,2.2
178,5084,Vernon Davis,WAS,TE,8,NYG,0,0,0,0,0,1,21,0,0,2.1,2.1
178,11488,Jimmy Graham,GB,TE,8,LAR,0,0,0,0,0,1,21,0,0,2.1,2.1
178,15263,Luke Willson,DET,TE,8,SEA,0,0,0,0,0,3,21,0,0,2.1,2.1
178,18974,Chad Williams,ARI,WR,8,SF,0,0,0,0,0,2,21,0,0,2.1,2.1
178,19919,Chase Edmonds,ARI,RB,8,SF,0,0,0,9,0,1,12,0,0,2.1,2.1
178,19969,Damion Ratley,CLE,WR,8,PIT,0,0,0,0,0,1,21,0,0,2.1,2.1
184,19238,Taysom Hill,NO,QB,8,MIN,44,0,0,-2,0,1,5,0,0,2.1,2.06
185,15020,CJ Anderson,CAR,RB,8,BAL,0,0,0,20,0,0,0,0,0,2,2
185,18361,Chester Rogers,IND,WR,8,OAK,0,0,0,0,0,0,0,0,0,2,2
185,18443,Maurice Harris,WAS,WR,8,NYG,0,0,0,0,0,2,20,0,0,2,2
188,13171,Aldrick Robinson,MIN,WR,8,NO,0,0,0,0,0,1,19,0,0,1.9,1.9
188,18030,Chris Moore,BAL,WR,8,CAR,0,0,0,0,0,2,19,0,0,1.9,1.9
188,20239,Gus Edwards,BAL,RB,8,CAR,0,0,0,12,0,1,7,0,0,1.9,1.9
191,15965,Trey Burton,CHI,TE,8,NYJ,0,0,0,0,0,3,18,0,0,1.8,1.8
191,17217,Raheem Mostert,SF,RB,8,ARI,0,0,0,18,0,0,0,0,0,1.8,1.8
191,19897,Tre'Quan Smith,NO,WR,8,MIN,0,0,0,0,0,3,18,0,0,1.8,1.8
194,19915,Mark Walton,CIN,RB,8,TB,0,0,0,7,0,1,10,0,0,1.7,1.7
194,19996,Jaylen Samuels,PIT,FB,8,CLE,0,0,0,17,0,0,0,0,0,1.7,1.7
196,16838,Duke Johnson,CLE,RB,8,PIT,0,0,0,0,0,2,16,0,0,1.6,1.6
196,18019,Nick Vannett,SEA,TE,8,DET,0,0,0,0,0,1,16,0,0,1.6,1.6
196,19961,Ray-Ray McCloud,BUF,WR,8,NE,0,0,0,0,0,1,16,0,0,1.6,1.6
199,14978,Justin Hunter,PIT,WR,8,CLE,0,0,0,0,0,2,15,0,0,1.5,1.5
199,19910,Ian Thomas,CAR,TE,8,BAL,0,0,0,0,0,1,15,0,0,1.5,1.5
201,4556,Jordy Nelson,OAK,WR,8,IND,0,0,0,0,0,1,14,0,0,1.4,1.4
201,18157,Charone Peake,NYJ,WR,8,CHI,0,0,0,0,0,1,14,0,0,1.4,1.4
201,18269,Geronimo Allison,GB,WR,8,LAR,0,0,0,0,0,1,14,0,0,1.4,1.4
201,19415,Jason Croom,BUF,TE,8,NE,0,0,0,0,0,1,14,0,0,1.4,1.4
201,19853,Mike Gesicki,MIA,TE,8,HOU,0,0,0,0,0,4,14,0,0,1.4,1.4
201,19979,Jordan Wilkins,IND,RB,8,OAK,0,0,0,14,0,0,0,0,0,1.4,1.4
201,20327,Roc Thomas,MIN,RB,8,NO,0,0,0,-1,0,1,15,0,0,1.4,1.4
208,13117,Dwayne Harris,OAK,WR,8,IND,0,0,0,13,0,0,0,0,0,1.3,1.3
208,16593,Cameron Brate,TB,TE,8,CIN,0,0,0,0,0,1,13,0,0,1.3,1.3
208,16878,Blake Bell,JAX,TE,8,PHI,0,0,0,0,0,1,13,0,0,1.3,1.3
211,15378,Levine Toilolo,DET,TE,8,SEA,0,0,0,0,0,1,12,0,0,1.2,1.2
211,18977,Kenny Golladay,DET,WR,8,SEA,0,0,0,0,0,1,12,0,0,1.2,1.2
211,19410,Ricky Seals-Jones,ARI,TE,8,SF,0,0,0,0,0,2,12,0,0,1.2,1.2
214,16668,Carlos Hyde,JAX,RB,8,PHI,0,0,0,11,0,0,0,0,0,1.1,1.1
214,20159,Mike Boone,MIN,RB,8,NO,0,0,0,11,0,0,0,0,0,1.1,1.1
216,13418,Anthony Sherman,KC,FB,8,DEN,0,0,0,0,0,1,10,0,0,1,1
216,14901,Kyle Juszczyk,SF,FB,8,ARI,0,0,0,10,0,0,0,0,0,1,1
218,19029,Nathan Peterman,BUF,QB,8,NE,23,0,0,0,0,0,0,0,0,0.9,0.92
219,16899,Rashad Greene,JAX,WR,8,PHI,0,0,0,0,0,1,9,0,0,0.9,0.9
219,16920,Jesse James,PIT,TE,8,CLE,0,0,0,0,0,2,9,0,0,0.9,0.9
219,20599,Cam Phillips,BUF,WR,8,NE,0,0,0,0,0,1,9,0,0,0.9,0.9
222,16378,Keith Smith,OAK,FB,8,IND,0,0,0,0,0,1,8,0,0,0.8,0.8
222,16919,JJ Nelson,ARI,WR,8,SF,0,0,0,8,0,0,0,0,0,0.8,0.8
224,14783,James Develin,NE,RB,8,BUF,0,0,0,0,0,1,7,0,0,0.7,0.7
224,16931,Nick Boyle,BAL,TE,8,CAR,0,0,0,0,0,1,7,0,0,0.7,0.7
224,16979,Neal Sterling,NYJ,WR,8,CHI,0,0,0,0,0,1,7,0,0,0.7,0.7
224,17053,Malcolm Brown,LAR,RB,8,GB,0,0,0,7,0,0,0,0,0,0.7,0.7
224,19064,Trent Taylor,SF,WR,8,ARI,0,0,0,0,0,1,7,0,0,0.7,0.7
229,15247,Darren Fells,CLE,TE,8,PIT,0,0,0,0,0,1,6,0,0,0.6,0.6
229,16768,Kevin White,CHI,WR,8,NYJ,0,0,0,0,0,1,6,0,0,0.6,0.6
229,18032,Tyler Higbee,LAR,TE,8,GB,0,0,0,0,0,1,6,0,0,0.6,0.6
232,14465,Jarius Wright,CAR,WR,8,BAL,0,0,0,0,0,2,5,0,0,0.5,0.5
232,18197,Alex Erickson,CIN,WR,8,TB,0,0,0,0,0,1,5,0,0,0.5,0.5
232,19548,Corey Clement,PHI,RB,8,JAX,0,0,0,6,0,1,-1,0,0,0.5,0.5
232,19824,Kalen Ballage,MIA,RB,8,HOU,0,0,0,5,0,0,0,0,0,0.5,0.5
232,19922,Justin Watson,TB,WR,8,CIN,0,0,0,0,0,1,5,0,0,0.5,0.5
237,15185,Kenjon Barner,NE,RB,8,BUF,0,0,0,4,0,0,0,0,0,0.4,0.4
237,17741,Matt Lengel,CIN,TE,8,TB,0,0,0,0,0,1,4,0,0,0.4,0.4
237,18041,Tyler Ervin,HOU,RB,8,MIA,0,0,0,0,0,1,4,0,0,0.4,0.4
237,18061,Deandre Washington,OAK,RB,8,IND,0,0,0,4,0,0,0,0,0,0.4,0.4
241,17179,Taylor Heinicke,CAR,QB,8,BAL,13,0,0,-2,0,0,0,0,0,0.3,0.32
242,11026,Jermaine Gresham,ARI,TE,8,SF,0,0,0,0,0,3,22,0,1,0.2,0.2
243,18047,Demarcus Robinson,KC,WR,8,DEN,0,0,0,0,0,1,1,0,0,0.1,0.1
243,18339,Tre Madden,SEA,RB,8,DET,0,0,0,1,0,0,0,0,0,0.1,0.1
243,18652,CJ Ham,MIN,RB,8,NO,0,0,0,1,0,0,0,0,0,0.1,0.1
243,19861,Ronald Jones II,TB,RB,8,CIN,0,0,0,-3,0,1,4,0,0,0.1,0.1
247,3061,Marcedes Lewis,GB,TE,8,LAR,0,0,0,0,0,0,0,0,0,0,0
247,7651,Matthew Slater,NE,WR,8,BUF,0,0,0,0,0,0,0,0,0,0,0
247,8771,Darrius Heyward-Bey,PIT,WR,8,CLE,0,0,0,0,0,0,0,0,0,0,0
247,11422,Joe Webb,HOU,QB,8,MIA,0,0,0,0,0,0,0,0,0,0,0
247,11565,Andre Roberts,NYJ,WR,8,CHI,0,0,0,0,0,0,0,0,0,0,0
247,11667,Brandon Marshall,SEA,WR,8,DET,0,0,0,0,0,0,0,0,0,0,0
247,11756,Benjamin Watson,NO,TE,8,MIN,0,0,0,0,0,0,0,0,0,0,0
247,12777,Lee Smith,OAK,TE,8,IND,0,0,0,0,0,0,0,0,0,0,0
247,12787,Nick Bellore,DET,RB,8,SEA,0,0,0,0,0,0,0,0,0,0,0
247,13386,Lance Kendricks,GB,TE,8,LAR,0,0,0,0,0,0,0,0,0,0,0
247,13741,Brandon Bolden,MIA,RB,8,HOU,0,0,0,0,0,0,0,0,0,0,0
247,13788,Rishard Matthews,NYJ,WR,8,CHI,0,0,0,0,0,0,0,0,0,0,0
247,13861,Orson Charles,CLE,TE,8,PIT,0,0,0,0,0,0,0,0,0,0,0
247,13987,Dwayne Allen,NE,TE,8,BUF,0,0,0,0,0,0,0,0,0,0,0
247,14445,Rhett Ellison,NYG,TE,8,WAS,0,0,0,0,0,0,0,0,0,0,0
247,14478,Michael Floyd,WAS,WR,8,NYG,0,0,0,0,0,0,0,0,0,0,0
247,14496,Garrett Celek,SF,TE,8,ARI,0,0,0,0,0,0,0,0,0,0,0
247,14786,Patrick DiMarco,BUF,FB,8,NE,0,0,0,0,0,1,0,0,0,0,0
247,14850,Russell Shepard,NYG,WR,8,WAS,0,0,0,0,0,0,0,0,0,0,0
247,14876,Dion Sims,CHI,TE,8,NYJ,0,0,0,0,0,0,0,0,0,0,0
247,14891,Tommy Bohanon,JAX,FB,8,PHI,0,0,0,0,0,0,0,0,0,0,0
