Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,18944,Kareem Hunt,KC,RB,9,CLE,0,0,0,91,2,1,50,1,0,32.1,32.1
2,7242,Drew Brees,NO,QB,9,LAR,346,4,0,16,0,0,0,0,0,31.4,31.44
3,18878,Alvin Kamara,NO,RB,9,LAR,0,0,0,82,2,4,34,1,0,29.6,29.6
4,17922,Jared Goff,LAR,QB,9,NO,391,3,1,17,0,0,0,0,0,29.3,29.34
5,732,Matt Ryan,ATL,QB,9,WAS,350,4,1,0,0,0,0,0,0,28,28
6,18877,Christian McCaffrey,CAR,RB,9,TB,0,0,0,79,2,5,78,0,0,27.7,27.7
7,16834,Tevin Coleman,ATL,RB,9,WAS,0,0,0,88,0,5,68,2,0,27.6,27.6
8,17960,Michael Thomas,NO,WR,9,LAR,0,0,0,0,0,12,211,1,0,27.1,27.1
9,18890,Patrick Mahomes,KC,QB,9,CLE,375,3,1,18,0,0,0,0,0,26.8,26.8
10,3807,Ben Roethlisberger,PIT,QB,9,BAL,270,2,0,4,1,0,0,0,0,25.2,25.2
11,8283,Ryan Fitzpatrick,TB,QB,9,CAR,243,4,2,23,0,0,0,0,0,24,24.02
12,16763,Marcus Mariota,TEN,QB,9,DAL,240,2,0,32,1,0,0,0,2,22.8,22.8
13,16056,James White,NE,RB,9,GB,0,0,0,31,2,6,72,0,0,22.3,22.3
13,18983,James Conner,PIT,RB,9,BAL,0,0,0,107,0,7,56,1,0,22.3,22.3
15,19330,Nick Mullens,SF,QB,9,OAK,262,3,0,-3,0,0,0,0,0,22.2,22.18
16,15048,Travis Kelce,KC,TE,9,CLE,0,0,0,0,0,7,99,2,0,21.9,21.9
17,13320,Cam Newton,CAR,QB,9,TB,247,2,0,33,0,0,0,0,0,21.2,21.18
18,17290,Adam Humphries,TB,WR,9,CAR,0,0,0,7,0,8,82,2,0,20.9,20.9
19,16838,Duke Johnson,CLE,RB,9,KC,0,0,0,8,0,9,78,2,0,20.6,20.6
20,18857,Deshaun Watson,HOU,QB,9,DEN,213,2,0,38,0,0,0,0,0,20.3,20.32
21,14536,Russell Wilson,SEA,QB,9,LAC,235,2,1,41,0,0,0,0,0,19.5,19.5
22,2593,Aaron Rodgers,GB,QB,9,NE,259,2,0,8,0,0,0,0,0,19.2,19.16
23,14587,Josh Gordon,NE,WR,9,GB,0,0,0,0,0,5,130,1,0,19,19
24,16776,Melvin Gordon,LAC,RB,9,SEA,0,0,0,113,1,1,10,0,0,18.3,18.3
25,12708,Dion Lewis,TEN,RB,9,DAL,0,0,0,62,0,4,60,1,0,18.2,18.2
26,13291,Julio Jones,ATL,WR,9,WAS,0,0,0,0,0,7,121,1,0,18.1,18.1
27,19790,Baker Mayfield,CLE,QB,9,KC,297,2,1,0,0,0,0,0,0,17.9,17.88
28,18928,Curtis Samuel,CAR,WR,9,TB,0,0,0,33,1,2,25,1,0,17.8,17.8
29,16568,Brandin Cooks,LAR,WR,9,NO,0,0,0,0,0,6,114,1,0,17.4,17.4
30,18901,OJ Howard,TB,TE,9,CAR,0,0,0,0,0,4,53,2,0,17.3,17.3
31,8244,Philip Rivers,LAC,QB,9,SEA,228,2,0,0,0,0,0,0,0,17.1,17.12
32,19063,George Kittle,SF,TE,9,OAK,0,0,0,0,0,4,108,1,0,16.8,16.8
33,18067,Jordan Howard,CHI,RB,9,BUF,0,0,0,47,2,0,0,0,0,16.7,16.7
34,14986,DeAndre Hopkins,HOU,WR,9,DEN,0,0,0,0,0,10,105,1,0,16.5,16.5
35,6739,Alex Smith,WAS,QB,9,ATL,306,1,1,22,0,0,0,0,0,16.4,16.44
36,4314,Tom Brady,NE,QB,9,GB,294,1,0,-1,0,0,0,0,0,15.7,15.66
37,15694,Case Keenum,DEN,QB,9,HOU,290,1,0,0,0,0,0,0,0,15.6,15.6
38,15076,Keenan Allen,LAC,WR,9,SEA,0,0,0,28,0,6,124,0,0,15.2,15.2
39,19798,Nick Chubb,CLE,RB,9,KC,0,0,0,85,1,1,5,0,0,15,15
40,18882,Cooper Kupp,LAR,WR,9,NO,0,0,0,0,0,5,89,1,0,14.9,14.9
41,18055,Dak Prescott,DAL,QB,9,TEN,243,2,1,11,0,0,0,0,1,14.8,14.82
42,17217,Raheem Mostert,SF,RB,9,OAK,0,0,0,86,1,0,0,0,0,14.6,14.6
43,16853,Jeff Heuerman,DEN,TE,9,HOU,0,0,0,0,0,10,83,1,0,14.3,14.3
44,16771,Todd Gurley,LAR,RB,9,NO,0,0,0,68,1,6,11,0,0,13.9,13.9
45,19802,Calvin Ridley,ATL,WR,9,WAS,0,0,0,6,0,6,71,1,0,13.7,13.7
46,1658,Greg Olsen,CAR,TE,9,TB,0,0,0,0,0,6,76,1,0,13.6,13.6
47,15150,Cordarrelle Patterson,NE,WR,9,GB,0,0,0,61,1,1,7,0,0,12.8,12.8
48,18443,Maurice Harris,WAS,WR,9,ATL,0,0,0,0,0,10,124,0,0,12.4,12.4
48,19924,Ito Smith,ATL,RB,9,WAS,0,0,0,60,1,1,4,0,0,12.4,12.4
50,19029,Nathan Peterman,BUF,QB,9,CHI,188,0,3,47,1,0,0,0,0,12.2,12.22
51,11756,Benjamin Watson,NO,TE,9,LAR,0,0,0,0,0,3,62,1,0,12.2,12.2
52,16765,Amari Cooper,DAL,WR,9,TEN,0,0,0,0,0,5,58,1,0,11.8,11.8
53,6767,Pierre Garcon,SF,WR,9,OAK,0,0,0,0,0,3,56,1,0,11.6,11.6
54,11488,Jimmy Graham,GB,TE,9,NE,0,0,0,0,0,4,55,1,0,11.5,11.5
55,8355,Julian Edelman,NE,WR,9,GB,37,0,0,28,0,6,71,0,0,11.4,11.38
56,17923,Ezekiel Elliott,DAL,RB,9,TEN,0,0,0,61,0,4,51,0,0,11.2,11.2
56,18019,Nick Vannett,SEA,TE,9,LAC,0,0,0,0,0,6,52,1,0,11.2,11.2
58,18872,Dalvin Cook,MIN,RB,9,DET,0,0,0,89,0,4,20,0,0,10.9,10.9
59,15071,Latavius Murray,MIN,RB,9,DET,0,0,0,31,1,1,16,0,0,10.7,10.7
59,16887,Mike Davis,SEA,RB,9,LAC,0,0,0,62,0,7,45,0,0,10.7,10.7
61,11056,Antonio Brown,PIT,WR,9,BAL,0,0,0,0,0,5,42,1,0,10.2,10.2
62,19976,Marquez Valdes-Scantling,GB,WR,9,NE,0,0,0,0,0,3,101,0,0,10.1,10.1
63,16470,Davante Adams,GB,WR,9,NE,0,0,0,0,0,6,40,1,0,10,10
64,18088,Alex Collins,BAL,RB,9,PIT,0,0,0,35,1,1,4,0,0,9.9,9.9
65,16273,Kapri Bibbs,WAS,RB,9,ATL,0,0,0,20,1,1,15,0,0,9.5,9.5
66,18990,Jonnu Smith,TEN,TE,9,DAL,0,0,0,0,0,2,33,1,0,9.3,9.3
67,17959,Derrick Henry,TEN,RB,9,DAL,0,0,0,27,1,2,5,0,0,9.2,9.2
68,17939,Josh Doctson,WAS,WR,9,ATL,0,0,0,0,0,3,31,1,0,9.1,9.1
69,18914,Mike Williams,LAC,WR,9,SEA,0,0,0,0,0,1,30,1,0,9,9
70,15965,Trey Burton,CHI,TE,9,BUF,0,0,0,0,0,2,28,1,0,8.8,8.8
71,15534,Adam Thielen,MIN,WR,9,DET,0,0,0,5,0,4,22,1,0,8.7,8.7
72,18082,Tyreek Hill,KC,WR,9,CLE,0,0,0,16,0,4,69,0,0,8.5,8.5
73,20128,Phillip Lindsay,DEN,RB,9,HOU,0,0,0,60,0,2,24,0,0,8.4,8.4
74,16253,Allen Hurns,DAL,WR,9,TEN,0,0,0,0,0,1,23,1,0,8.3,8.3
74,17048,Tyrell Williams,LAC,WR,9,SEA,0,0,0,0,0,2,23,1,0,8.3,8.3
74,19897,Tre'Quan Smith,NO,WR,9,LAR,0,0,0,0,0,2,23,1,0,8.3,8.3
77,611,Joe Flacco,BAL,QB,9,PIT,206,0,0,0,0,0,0,0,0,8.2,8.24
78,15261,Spencer Ware,KC,RB,9,CLE,0,0,0,12,0,4,69,0,0,8.1,8.1
79,18811,Mitch Trubisky,CHI,QB,9,BUF,135,1,1,6,0,0,0,0,0,8,8
80,17053,Malcolm Brown,LAR,RB,9,NO,0,0,0,0,0,1,18,1,0,7.8,7.8
80,18883,JuJu Smith-Schuster,PIT,WR,9,BAL,0,0,0,0,0,7,78,0,0,7.8,7.8
82,13460,Doug Baldwin,SEA,WR,9,LAC,0,0,0,0,0,4,77,0,0,7.7,7.7
83,14871,Robert Woods,LAR,WR,9,NO,0,0,0,4,0,5,71,0,0,7.5,7.5
84,16311,Derek Carr,OAK,QB,9,SF,171,0,0,5,0,0,0,0,0,7.3,7.34
85,15509,Jaron Brown,SEA,WR,9,LAC,0,0,0,0,0,1,10,1,0,7,7
86,14385,Doug Martin,OAK,RB,9,SF,0,0,0,49,0,1,20,0,0,6.9,6.9
87,14252,Kirk Cousins,MIN,QB,9,DET,164,1,1,3,0,0,0,0,1,6.9,6.86
88,18935,Gerald Everett,LAR,TE,9,NO,0,0,0,0,0,3,48,0,0,6.8,6.8
89,19109,Elijah McGuire,NYJ,RB,9,MIA,0,0,0,30,0,3,37,0,0,6.7,6.7
89,20020,Jordan Thomas,HOU,TE,9,DEN,0,0,0,0,0,1,7,1,0,6.7,6.7
91,13870,Marvin Jones,DET,WR,9,MIN,0,0,0,0,0,6,66,0,0,6.6,6.6
91,19318,Kendrick Bourne,SF,WR,9,OAK,0,0,0,0,0,2,6,1,0,6.6,6.6
93,9038,Matthew Stafford,DET,QB,9,MIN,199,0,0,6,0,0,0,0,1,6.6,6.56
94,19045,Aaron Jones,GB,RB,9,NE,0,0,0,75,0,2,10,0,1,6.5,6.5
95,16003,Sammy Watkins,KC,WR,9,CLE,0,0,0,2,0,5,62,0,0,6.4,6.4
95,17970,Devontae Booker,DEN,RB,9,HOU,0,0,0,15,1,2,9,0,1,6.4,6.4
97,5084,Vernon Davis,WAS,TE,9,ATL,0,0,0,0,0,5,62,0,0,6.2,6.2
97,19947,Chris Herndon IV,NYJ,TE,9,MIA,0,0,0,0,0,4,62,0,0,6.2,6.2
99,11197,Demaryius Thomas,HOU,WR,9,DEN,0,0,0,0,0,3,61,0,0,6.1,6.1
99,19072,Alex Armah,CAR,RB,9,TB,0,0,0,1,1,0,0,0,0,6.1,6.1
101,16127,Isaiah Crowell,NYJ,RB,9,MIA,0,0,0,49,0,1,11,0,0,6,6
101,18879,Corey Davis,TEN,WR,9,DAL,0,0,0,4,0,6,56,0,0,6,6
101,20077,Richie James,SF,WR,9,OAK,0,0,0,0,0,2,60,0,0,6,6
104,14053,Brock Osweiler,MIA,QB,9,NYJ,139,0,0,4,0,0,0,0,0,6,5.96
105,5820,Frank Gore,MIA,RB,9,NYJ,0,0,0,53,0,1,6,0,0,5.9,5.9
106,16141,Willie Snead,BAL,WR,9,PIT,0,0,0,0,0,7,58,0,0,5.8,5.8
106,19864,Anthony Miller,CHI,WR,9,BUF,0,0,0,9,0,5,49,0,0,5.8,5.8
108,19800,Courtland Sutton,DEN,WR,9,HOU,0,0,0,0,0,3,57,0,0,5.7,5.7
109,12239,Chris Ivory,BUF,RB,9,CHI,0,0,0,36,0,3,19,0,0,5.5,5.5
110,18977,Kenny Golladay,DET,WR,9,MIN,0,0,0,8,0,3,46,0,0,5.4,5.4
110,18995,Jamaal Williams,GB,RB,9,NE,0,0,0,34,0,2,20,0,0,5.4,5.4
112,16920,Jesse James,PIT,TE,9,BAL,0,0,0,0,0,2,53,0,0,5.3,5.3
112,18876,David Njoku,CLE,TE,9,KC,0,0,0,0,0,4,53,0,0,5.3,5.3
114,19867,Michael Gallup,DAL,WR,9,TEN,0,0,0,0,0,3,51,0,0,5.1,5.1
114,19917,Antonio Callaway,CLE,WR,9,KC,0,0,0,0,0,3,51,0,0,5.1,5.1
116,16020,Jarvis Landry,CLE,WR,9,KC,0,0,0,0,0,6,50,0,0,5,5
116,19803,Mark Andrews,BAL,TE,9,PIT,0,0,0,0,0,3,50,0,0,5,5
118,18690,Jalen Richard,OAK,RB,9,SF,0,0,0,4,0,4,45,0,0,4.9,4.9
119,13791,Lamar Miller,HOU,RB,9,DEN,0,0,0,21,0,2,27,0,0,4.8,4.8
119,19844,D.J. Moore,CAR,WR,9,TB,0,0,0,32,0,1,16,0,0,4.8,4.8
121,9906,Danny Amendola,MIA,WR,9,NYJ,0,0,0,0,0,5,47,0,0,4.7,4.7
121,11063,Emmanuel Sanders,DEN,WR,9,HOU,0,0,0,0,0,6,47,0,0,4.7,4.7
121,19319,Matt Breida,SF,RB,9,OAK,0,0,0,44,0,1,3,0,0,4.7,4.7
124,16146,Martavis Bryant,OAK,WR,9,SF,0,0,0,17,0,2,29,0,0,4.6,4.6
125,13878,Mohamed Sanu,ATL,WR,9,WAS,0,0,0,0,0,4,45,0,0,4.5,4.5
125,16129,Taylor Gabriel,CHI,WR,9,BUF,0,0,0,0,0,3,45,0,0,4.5,4.5
125,16787,Breshad Perriman,CLE,WR,9,KC,0,0,0,9,0,2,36,0,0,4.5,4.5
128,16802,Devin Funchess,CAR,WR,9,TB,0,0,0,0,0,4,44,0,0,4.4,4.4
128,17415,Matt LaCosse,DEN,TE,9,HOU,0,0,0,0,0,1,44,0,0,4.4,4.4
128,19822,Kerryon Johnson,DET,RB,9,MIN,0,0,0,37,0,3,7,0,0,4.4,4.4
131,17963,Austin Hooper,ATL,TE,9,WAS,0,0,0,0,0,3,41,0,0,4.1,4.1
132,16063,Quincy Enunwa,NYJ,WR,9,MIA,0,0,0,0,0,3,40,0,0,4,4
132,16550,Kelvin Benjamin,BUF,WR,9,CHI,0,0,0,0,0,4,40,0,0,4,4
132,16656,Logan Thomas,BUF,TE,9,CHI,0,0,0,0,0,7,40,0,0,4,4
132,18032,Tyler Higbee,LAR,TE,9,NO,0,0,0,0,0,2,40,0,0,4,4
132,18375,Peyton Barber,TB,RB,9,CAR,0,0,0,31,0,2,9,0,0,4,4
132,18880,Chris Godwin,TB,WR,9,CAR,0,0,0,0,0,2,40,0,0,4,4
132,19119,Chris Carson,SEA,RB,9,LAC,0,0,0,40,0,0,0,0,0,4,4
139,16189,Alfred Blue,HOU,RB,9,DEN,0,0,0,39,0,0,0,0,0,3.9,3.9
140,17914,Laquon Treadwell,MIN,WR,9,DET,0,0,0,0,0,2,37,0,0,3.7,3.7
141,15126,Theo Riddick,DET,RB,9,MIN,0,0,0,0,0,7,36,0,0,3.6,3.6
141,17070,Darius Jennings,TEN,WR,9,DAL,0,0,0,0,0,1,36,0,0,3.6,3.6
143,18003,Kenyan Drake,MIA,RB,9,NYJ,0,0,0,9,0,4,26,0,0,3.5,3.5
144,15100,Jordan Reed,WAS,TE,9,ATL,0,0,0,0,0,4,34,0,0,3.4,3.4
144,19562,Austin Ekeler,LAC,RB,9,SEA,0,0,0,21,0,1,13,0,0,3.4,3.4
146,4807,Adrian Peterson,WAS,RB,9,ATL,0,0,0,17,0,3,16,0,0,3.3,3.3
146,18187,Robby Anderson,NYJ,WR,9,MIA,0,0,0,1,0,4,32,0,0,3.3,3.3
