Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,18890,Patrick Mahomes,KC,QB,7,CIN,358,4,1,45,0,0,0,0,0,32.8,32.82
2,18944,Kareem Hunt,KC,RB,7,CIN,0,0,0,86,1,5,55,2,0,32.1,32.1
3,18811,Mitch Trubisky,CHI,QB,7,NE,333,2,2,81,1,0,0,0,0,31.4,31.42
4,18998,Marlon Mack,IND,RB,7,BUF,0,0,0,126,1,2,33,1,0,29.9,29.9
5,16771,Todd Gurley,LAR,RB,7,SF,0,0,0,63,2,4,23,1,0,26.6,26.6
6,13320,Cam Newton,CAR,QB,7,PHI,269,2,0,49,0,0,0,0,0,25.7,25.66
7,14008,Andrew Luck,IND,QB,7,BUF,156,4,0,5,0,0,0,0,0,22.7,22.74
8,16056,James White,NE,RB,7,CHI,0,0,0,40,0,8,57,2,0,21.7,21.7
9,4314,Tom Brady,NE,QB,7,CHI,277,3,1,6,0,0,0,0,0,21.7,21.68
10,11063,Emmanuel Sanders,DEN,WR,7,ARI,28,1,0,0,0,6,102,1,0,21.3,21.32
11,19790,Baker Mayfield,CLE,QB,7,TB,215,2,0,43,0,0,0,0,0,20.9,20.9
12,4932,Eli Manning,NYG,QB,7,ATL,399,1,0,7,0,0,0,0,0,20.7,20.66
13,15071,Latavius Murray,MIN,RB,7,NYJ,0,0,0,69,2,2,14,0,0,20.3,20.3
14,18055,Dak Prescott,DAL,QB,7,WAS,273,1,0,33,1,0,0,0,2,20.2,20.22
15,16389,Odell Beckham Jr,NYG,WR,7,ATL,0,0,0,-1,0,8,143,1,0,20.2,20.2
16,8244,Philip Rivers,LAC,QB,7,TEN,306,2,0,-1,0,0,0,0,0,20.1,20.14
17,16762,Jameis Winston,TB,QB,7,CLE,365,0,2,55,1,0,0,0,1,20.1,20.1
18,611,Joe Flacco,BAL,QB,7,NO,279,2,0,4,0,0,0,0,0,19.6,19.56
19,16640,John Brown,BAL,WR,7,NO,0,0,0,0,0,7,134,1,0,19.4,19.4
20,732,Matt Ryan,ATL,QB,7,NYG,379,1,0,1,0,0,0,0,0,19.3,19.26
21,17920,Carson Wentz,PHI,QB,7,CAR,310,2,0,3,0,0,0,0,1,18.7,18.7
22,15965,Trey Burton,CHI,TE,7,NE,0,0,0,0,0,9,126,1,0,18.6,18.6
23,19822,Kerryon Johnson,DET,RB,7,MIA,0,0,0,158,0,2,21,0,0,17.9,17.9
24,17048,Tyrell Williams,LAC,WR,7,TEN,0,0,0,0,0,4,118,1,0,17.8,17.8
25,14053,Brock Osweiler,MIA,QB,7,DET,239,2,0,2,0,0,0,0,0,17.8,17.76
26,9038,Matthew Stafford,DET,QB,7,MIA,217,2,0,9,0,0,0,0,0,17.6,17.58
27,14252,Kirk Cousins,MIN,QB,7,NYJ,241,2,0,-1,0,0,0,0,0,17.5,17.54
28,19766,Saquon Barkley,NYG,RB,7,ATL,0,0,0,43,1,9,51,0,0,17.4,17.4
29,15534,Adam Thielen,MIN,WR,7,NYJ,0,0,0,0,0,9,110,1,0,17,17
30,19010,Michael Roberts,DET,TE,7,MIA,0,0,0,0,0,3,48,2,0,16.8,16.8
31,7242,Drew Brees,NO,QB,7,BAL,212,2,0,3,0,0,0,0,0,16.8,16.78
32,17961,Sterling Shepard,NYG,WR,7,ATL,0,0,0,0,0,5,167,0,0,16.7,16.7
33,17922,Jared Goff,LAR,QB,7,SF,202,2,0,4,0,0,0,0,0,16.5,16.48
34,13791,Lamar Miller,HOU,RB,7,JAX,0,0,0,100,1,1,-1,0,0,15.9,15.9
35,19063,George Kittle,SF,TE,7,LAR,0,0,0,0,0,5,98,1,0,15.8,15.8
36,16020,Jarvis Landry,CLE,WR,7,TB,0,0,0,0,0,10,97,1,0,15.7,15.7
37,20128,Phillip Lindsay,DEN,RB,7,ARI,0,0,0,90,1,1,6,0,0,15.6,15.6
38,12708,Dion Lewis,TEN,RB,7,LAC,0,0,0,91,0,6,64,0,0,15.5,15.5
39,16763,Marcus Mariota,TEN,QB,7,LAC,237,1,1,38,0,0,0,0,0,15.3,15.28
40,14187,Alshon Jeffery,PHI,WR,7,CAR,0,0,0,0,0,7,88,1,0,14.8,14.8
41,18003,Kenyan Drake,MIA,RB,7,DET,0,0,0,72,1,4,15,0,0,14.7,14.7
42,14005,T.Y. Hilton,IND,WR,7,BUF,0,0,0,0,0,4,25,2,0,14.5,14.5
43,9906,Danny Amendola,MIA,WR,7,DET,0,0,0,0,0,6,84,1,0,14.4,14.4
44,19003,Tarik Cohen,CHI,RB,7,NE,0,0,0,14,0,8,69,1,0,14.3,14.3
45,16834,Tevin Coleman,ATL,RB,7,NYG,0,0,0,50,1,2,32,0,0,14.2,14.2
46,19867,Michael Gallup,DAL,WR,7,WAS,0,0,0,0,0,3,81,1,0,14.1,14.1
47,19798,Nick Chubb,CLE,RB,7,TB,0,0,0,80,1,0,0,0,0,14,14
48,14856,Zach Ertz,PHI,TE,7,CAR,0,0,0,0,0,9,138,0,0,13.8,13.8
49,18082,Tyreek Hill,KC,WR,7,CIN,0,0,0,8,0,7,68,1,0,13.6,13.6
50,18878,Alvin Kamara,NO,RB,7,BAL,0,0,0,64,1,2,11,0,0,13.5,13.5
51,16568,Brandin Cooks,LAR,WR,7,SF,0,0,0,7,0,4,64,1,0,13.1,13.1
52,17960,Michael Thomas,NO,WR,7,BAL,0,0,0,0,0,7,69,1,0,12.9,12.9
53,16797,TJ Yeldon,JAX,RB,7,HOU,0,0,0,28,0,5,40,1,0,12.8,12.8
54,6739,Alex Smith,WAS,QB,7,DAL,178,1,0,16,0,0,0,0,0,12.7,12.72
55,17959,Derrick Henry,TEN,RB,7,LAC,0,0,0,33,1,2,32,0,0,12.5,12.5
56,18717,Marvin Hall,ATL,WR,7,NYG,0,0,0,0,0,3,63,1,0,12.3,12.3
57,16802,Devin Funchess,CAR,WR,7,PHI,0,0,0,0,0,6,62,1,0,12.2,12.2
58,19812,Sam Darnold,NYJ,QB,7,MIN,206,1,3,18,1,0,0,0,1,12,12.04
59,18914,Mike Williams,LAC,WR,7,TEN,0,0,0,3,0,1,55,1,0,11.8,11.8
60,12845,AJ Green,CIN,WR,7,KC,0,0,0,0,0,7,117,0,0,11.7,11.7
61,16273,Kapri Bibbs,WAS,RB,7,DAL,0,0,0,13,0,4,43,1,0,11.6,11.6
62,18876,David Njoku,CLE,TE,7,TB,0,0,0,0,0,4,52,1,0,11.2,11.2
63,12296,LeGarrette Blount,DET,RB,7,MIA,0,0,0,50,1,0,0,0,0,11,11
63,14986,DeAndre Hopkins,HOU,WR,7,JAX,0,0,0,0,0,3,50,1,0,11,11
65,18857,Deshaun Watson,HOU,QB,7,JAX,139,1,0,13,0,0,0,0,0,10.9,10.86
66,18067,Jordan Howard,CHI,RB,7,NE,0,0,0,39,1,1,9,0,0,10.8,10.8
67,4807,Adrian Peterson,WAS,RB,7,DAL,0,0,0,99,0,1,8,0,0,10.7,10.7
67,16597,Mike Evans,TB,WR,7,CLE,0,0,0,0,0,7,107,0,0,10.7,10.7
69,12239,Chris Ivory,BUF,RB,7,IND,0,0,0,81,0,3,25,0,0,10.6,10.6
70,11756,Benjamin Watson,NO,TE,7,BAL,0,0,0,0,0,6,43,1,0,10.3,10.3
70,19863,Dallas Goedert,PHI,TE,7,CAR,0,0,0,0,0,4,43,1,0,10.3,10.3
72,19947,Chris Herndon IV,NYJ,TE,7,MIN,0,0,0,0,0,4,42,1,0,10.2,10.2
73,18058,Tajae Sharpe,TEN,WR,7,LAC,0,0,0,0,0,7,101,0,0,10.1,10.1
74,5571,Larry Fitzgerald,ARI,WR,7,DEN,0,0,0,0,0,4,40,1,0,10,10
74,14587,Josh Gordon,NE,WR,7,CHI,0,0,0,0,0,4,100,0,0,10,10
76,19823,Royce Freeman,DEN,RB,7,ARI,0,0,0,37,1,0,0,0,0,9.7,9.7
77,8355,Julian Edelman,NE,WR,7,CHI,0,0,0,0,0,5,36,1,0,9.6,9.6
78,15048,Travis Kelce,KC,TE,7,CIN,0,0,0,0,0,5,95,0,0,9.5,9.5
79,13171,Aldrick Robinson,MIN,WR,7,NYJ,0,0,0,0,0,1,34,1,0,9.4,9.4
80,3943,DeSean Jackson,TB,WR,7,CLE,0,0,0,8,1,2,25,0,0,9.3,9.3
81,14465,Jarius Wright,CAR,WR,7,PHI,0,0,0,34,0,2,37,0,0,9.1,9.1
82,17966,Cody Kessler,JAX,QB,7,HOU,156,1,1,8,0,0,0,0,0,9,9.04
83,15261,Spencer Ware,KC,RB,7,CIN,0,0,0,59,0,3,30,0,0,8.9,8.9
84,15694,Case Keenum,DEN,QB,7,ARI,161,1,1,4,0,0,0,0,0,8.8,8.84
85,19800,Courtland Sutton,DEN,WR,7,ARI,0,0,0,0,0,1,28,1,0,8.8,8.8
85,19861,Ronald Jones II,TB,RB,7,CLE,0,0,0,13,1,1,15,0,0,8.8,8.8
87,18928,Curtis Samuel,CAR,WR,7,PHI,0,0,0,9,1,1,16,0,0,8.5,8.5
