Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,18890,Patrick Mahomes,KC,QB,11,LAR,478,6,3,28,0,0,0,0,2,35.9,35.92
2,17922,Jared Goff,LAR,QB,11,KC,413,4,0,6,1,0,0,0,2,35.1,35.12
3,18082,Tyreek Hill,KC,WR,11,LAR,0,0,0,0,0,10,215,2,0,33.5,33.5
4,19766,Saquon Barkley,NYG,RB,11,TB,0,0,0,142,2,2,10,1,0,33.2,33.2
5,7242,Drew Brees,NO,QB,11,PHI,363,4,0,0,0,0,0,0,0,30.5,30.52
6,14005,T.Y. Hilton,IND,WR,11,TEN,0,0,0,0,0,9,155,2,0,27.5,27.5
7,17923,Ezekiel Elliott,DAL,RB,11,ATL,0,0,0,122,1,7,79,0,0,26.1,26.1
8,13320,Cam Newton,CAR,QB,11,DET,357,3,1,2,0,0,0,0,0,24.5,24.48
9,16597,Mike Evans,TB,WR,11,NYG,0,0,0,0,1,6,120,1,0,24,24
10,14008,Andrew Luck,IND,QB,11,TEN,297,3,0,0,0,0,0,0,0,23.9,23.88
11,20128,Phillip Lindsay,DEN,RB,11,LAC,0,0,0,79,2,4,27,0,0,22.6,22.6
12,13337,Mark Ingram,NO,RB,11,PHI,0,0,0,103,2,0,0,0,0,22.3,22.3
12,19045,Aaron Jones,GB,RB,11,SEA,0,0,0,40,1,5,63,1,0,22.3,22.3
14,19844,D.J. Moore,CAR,WR,11,DET,0,0,0,0,0,7,157,1,0,21.7,21.7
14,19897,Tre'Quan Smith,NO,WR,11,PHI,0,0,0,0,0,10,157,1,0,21.7,21.7
16,2593,Aaron Rodgers,GB,QB,11,SEA,332,2,0,3,0,0,0,0,0,21.6,21.58
17,3807,Ben Roethlisberger,PIT,QB,11,JAX,314,2,3,1,1,0,0,0,0,20.7,20.66
18,18803,Leonard Fournette,JAX,RB,11,PIT,0,0,0,95,1,2,46,0,0,20.1,20.1
19,8244,Philip Rivers,LAC,QB,11,DEN,401,2,2,-4,0,0,0,0,0,19.6,19.64
20,20239,Gus Edwards,BAL,RB,11,CIN,0,0,0,115,1,0,0,0,0,19.5,19.5
21,16837,Chris Conley,KC,WR,11,LAR,0,0,0,0,0,7,74,2,0,19.4,19.4
22,12841,Andy Dalton,CIN,QB,11,BAL,211,2,0,29,0,0,0,0,0,19.3,19.34
23,15048,Travis Kelce,KC,TE,11,LAR,0,0,0,0,0,10,127,1,0,18.7,18.7
24,16906,Stefon Diggs,MIN,WR,11,CHI,0,0,0,0,0,13,126,1,0,18.6,18.6
25,13291,Julio Jones,ATL,WR,11,DAL,0,0,0,0,0,6,118,1,0,17.8,17.8
