Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,17959,Derrick Henry,TEN,RB,14,JAX,0,0,0,238,4,0,0,0,0,47.8,47.8
2,16765,Amari Cooper,DAL,WR,14,PHI,0,0,0,0,0,10,217,3,0,39.7,39.7
3,19063,George Kittle,SF,TE,14,DEN,0,0,0,0,0,7,210,1,0,27,27
4,4314,Tom Brady,NE,QB,14,MIA,358,3,0,3,0,0,0,0,0,26.6,26.62
5,19766,Saquon Barkley,NYG,RB,14,WAS,0,0,0,170,1,4,27,0,0,25.7,25.7
6,18883,JuJu Smith-Schuster,PIT,WR,14,OAK,0,0,0,0,0,8,130,2,0,25,25
7,18055,Dak Prescott,DAL,QB,14,PHI,455,3,2,2,0,0,0,0,1,24.4,24.4
8,6489,Josh Johnson,WAS,QB,14,NYG,195,1,1,45,1,0,0,0,0,24.3,24.3
9,13799,Ryan Tannehill,MIA,QB,14,NE,265,3,0,13,0,0,0,0,0,23.9,23.9
10,14008,Andrew Luck,IND,QB,14,HOU,399,2,1,16,0,0,0,0,0,23.6,23.56
11,13291,Julio Jones,ATL,WR,14,GB,0,0,0,0,0,8,106,2,0,22.6,22.6
12,18877,Christian McCaffrey,CAR,RB,14,CLE,0,0,0,63,2,6,38,0,0,22.1,22.1
13,16020,Jarvis Landry,CLE,WR,14,CAR,0,0,0,54,1,3,57,1,1,21.1,21.1
14,18890,Patrick Mahomes,KC,QB,14,BAL,377,2,1,-3,0,0,0,0,0,20.8,20.78
15,732,Matt Ryan,ATL,QB,14,GB,262,3,1,0,0,0,0,0,0,20.5,20.48
16,2593,Aaron Rodgers,GB,QB,14,ATL,196,2,0,44,0,0,0,0,0,20.2,20.24
17,14005,T.Y. Hilton,IND,WR,14,HOU,0,0,0,0,0,9,199,0,0,19.9,19.9
18,4932,Eli Manning,NYG,QB,14,WAS,197,3,0,0,0,0,0,0,0,19.9,19.88
19,18858,Joe Mixon,CIN,RB,14,LAC,0,0,0,111,1,5,27,0,0,19.8,19.8
20,15196,Kenny Stills,MIA,WR,14,NE,0,0,0,0,0,8,135,1,0,19.5,19.5
21,3807,Ben Roethlisberger,PIT,QB,14,OAK,282,2,0,0,0,0,0,0,0,19.3,19.28
22,16762,Jameis Winston,TB,QB,14,NO,213,2,1,47,0,0,0,0,0,19.2,19.22
23,17923,Ezekiel Elliott,DAL,RB,14,PHI,0,0,0,113,0,12,79,0,0,19.2,19.2
24,17920,Carson Wentz,PHI,QB,14,DAL,228,3,0,-3,0,0,0,0,1,18.8,18.82
25,16311,Derek Carr,OAK,QB,14,PIT,322,2,0,-1,0,0,0,0,1,18.8,18.78
26,19781,Lamar Jackson,BAL,QB,14,KC,147,2,0,67,0,0,0,0,1,18.6,18.58
27,19801,Josh Allen,BUF,QB,14,NYJ,206,0,2,101,1,0,0,0,1,18.3,18.34
28,19330,Nick Mullens,SF,QB,14,DEN,332,2,1,-10,0,0,0,0,0,18.3,18.28
29,18857,Deshaun Watson,HOU,QB,14,IND,267,1,0,35,0,0,0,0,0,18.2,18.18
30,13741,Brandon Bolden,MIA,RB,14,NE,0,0,0,60,2,1,0,0,0,18,18
31,10974,Rob Gronkowski,NE,TE,14,MIA,0,0,0,0,0,8,107,1,0,16.7,16.7
32,19045,Aaron Jones,GB,RB,14,ATL,0,0,0,78,1,3,28,0,0,16.6,16.6
33,19562,Austin Ekeler,LAC,RB,14,CIN,0,0,0,66,1,2,28,0,0,15.4,15.4
34,16031,Damien Williams,KC,RB,14,BAL,0,0,0,14,1,4,16,1,0,15,15
34,19119,Chris Carson,SEA,RB,14,MIN,0,0,0,90,1,0,0,0,0,15,15
36,18992,Dede Westbrook,JAX,WR,14,TEN,0,0,0,0,0,7,88,1,0,14.8,14.8
37,16866,Jamison Crowder,WAS,WR,14,NYG,0,0,0,0,0,2,87,1,0,14.7,14.7
38,8355,Julian Edelman,NE,WR,14,MIA,0,0,0,0,0,9,86,1,0,14.6,14.6
39,18082,Tyreek Hill,KC,WR,14,BAL,0,0,0,6,0,8,139,0,0,14.5,14.5
40,18872,Dalvin Cook,MIN,RB,14,SEA,0,0,0,55,0,5,28,1,0,14.3,14.3
40,19109,Elijah McGuire,NYJ,RB,14,BUF,0,0,0,60,1,3,23,0,0,14.3,14.3
40,19798,Nick Chubb,CLE,RB,14,CAR,0,0,0,66,1,4,17,0,0,14.3,14.3
43,16470,Davante Adams,GB,WR,14,ATL,0,0,0,0,0,7,81,1,0,14.1,14.1
44,17969,Kenneth Dixon,BAL,RB,14,KC,0,0,0,59,1,1,21,0,0,14,14
45,7242,Drew Brees,NO,QB,14,TB,201,1,1,-1,1,0,0,0,1,13.9,13.94
46,18003,Kenyan Drake,MIA,RB,14,NE,0,0,0,24,0,1,55,1,0,13.9,13.9
47,15694,Case Keenum,DEN,QB,14,SF,186,1,0,24,0,0,0,0,0,13.8,13.84
