Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,19801,Josh Allen,BUF,QB,17,MIA,224,3,1,95,2,0,0,0,0,40.5,40.46
2,18055,Dak Prescott,DAL,QB,17,NYG,387,4,0,0,0,0,0,0,0,33.5,33.48
3,16762,Jameis Winston,TB,QB,17,ATL,345,4,1,23,0,0,0,0,0,30.1,30.1
4,19457,Blake Jarwin,DAL,TE,17,NYG,0,0,0,0,0,7,119,3,0,29.9,29.9
5,732,Matt Ryan,ATL,QB,17,TB,378,2,1,7,0,1,5,1,0,28.3,28.32
6,19781,Lamar Jackson,BAL,QB,17,CLE,179,0,0,90,2,0,0,0,1,26.2,26.16
7,4314,Tom Brady,NE,QB,17,NYJ,250,4,0,0,0,0,0,0,0,26,26
8,20053,Kyle Allen,CAR,QB,17,NO,228,2,0,19,1,0,0,0,0,25,25.02
9,17922,Jared Goff,LAR,QB,17,SF,199,4,0,0,0,0,0,0,0,24,23.96
10,18082,Tyreek Hill,KC,WR,17,OAK,0,0,0,15,1,5,101,1,0,23.6,23.6
11,18067,Jordan Howard,CHI,RB,17,MIN,0,0,0,109,2,1,5,0,0,23.4,23.4
11,18880,Chris Godwin,TB,WR,17,ATL,0,0,0,0,0,6,114,2,0,23.4,23.4
13,14008,Andrew Luck,IND,QB,17,TEN,285,3,1,17,0,0,0,0,0,23.1,23.1
14,16597,Mike Evans,TB,WR,17,ATL,0,0,0,0,0,6,106,2,0,22.6,22.6
15,18857,Deshaun Watson,HOU,QB,17,JAX,234,0,0,66,1,0,0,0,0,22,21.96
16,15020,CJ Anderson,LAR,RB,17,SF,0,0,0,132,1,3,22,0,0,21.4,21.4
17,18926,Zay Jones,BUF,WR,17,MIA,0,0,0,0,0,6,93,2,0,21.3,21.3
18,19790,Baker Mayfield,CLE,QB,17,BAL,376,3,3,0,0,0,0,0,0,21,21.04
19,19063,George Kittle,SF,TE,17,LAR,0,0,0,0,0,9,149,1,0,20.9,20.9
20,19766,Saquon Barkley,NYG,RB,17,DAL,0,0,0,109,1,4,33,0,0,20.2,20.2
21,13291,Julio Jones,ATL,WR,17,TB,0,0,0,0,0,9,138,1,0,19.8,19.8
22,19330,Nick Mullens,SF,QB,17,LAR,282,3,3,-2,0,0,0,0,0,19.1,19.08
23,19119,Chris Carson,SEA,RB,17,ARI,0,0,0,122,1,1,7,0,0,18.9,18.9
24,9038,Matthew Stafford,DET,QB,17,GB,266,2,0,-2,0,0,0,0,0,18.4,18.44
25,17023,Zach Zenner,DET,RB,17,GB,0,0,0,93,1,1,30,0,0,18.3,18.3
26,4932,Eli Manning,NYG,QB,17,DAL,301,2,1,2,0,0,0,0,1,18.2,18.24
27,16568,Brandin Cooks,LAR,WR,17,SF,0,0,0,0,0,5,62,2,0,18.2,18.2
28,14269,Alfred Morris,SF,RB,17,LAR,0,0,0,111,1,1,4,0,0,17.5,17.5
28,19017,Josh Reynolds,LAR,WR,17,SF,0,0,0,0,0,4,55,2,0,17.5,17.5
30,18890,Patrick Mahomes,KC,QB,17,OAK,281,2,1,1,0,0,0,0,0,17.3,17.34
31,16020,Jarvis Landry,CLE,WR,17,BAL,0,0,0,0,0,5,102,1,0,16.2,16.2
32,18912,Evan Engram,NYG,TE,17,DAL,0,0,0,0,0,5,81,1,0,16.1,16.1
33,16456,TJ Jones,DET,WR,17,GB,0,0,0,0,0,3,40,2,0,16,16
33,16781,Nelson Agholor,PHI,WR,17,WAS,0,0,0,0,0,5,40,2,0,16,16
35,18998,Marlon Mack,IND,RB,17,TEN,0,0,0,119,1,3,-1,0,1,15.8,15.8
36,14141,Cole Beasley,DAL,WR,17,NYG,0,0,0,0,0,6,94,1,0,15.4,15.4
37,8355,Julian Edelman,NE,WR,17,NYJ,0,0,0,24,0,5,69,1,0,15.3,15.3
38,13723,Nick Foles,PHI,QB,17,WAS,221,2,1,4,0,0,0,0,0,15.2,15.24
39,18047,Demarcus Robinson,KC,WR,17,OAK,0,0,0,0,0,1,89,1,0,14.9,14.9
40,14986,DeAndre Hopkins,HOU,WR,17,JAX,0,0,0,0,0,12,147,0,0,14.7,14.7
41,19917,Antonio Callaway,CLE,WR,17,BAL,0,0,0,0,0,4,79,1,0,13.9,13.9
42,3807,Ben Roethlisberger,PIT,QB,17,CIN,287,1,1,3,0,0,0,0,0,13.8,13.78
43,16728,Dontrelle Inman,IND,WR,17,TEN,0,0,0,0,0,5,77,1,0,13.7,13.7
44,13878,Mohamed Sanu,ATL,WR,17,TB,5,1,0,2,0,7,90,0,0,13.4,13.4
45,16278,Cody Latimer,NYG,WR,17,DAL,0,0,0,0,0,4,72,1,0,13.2,13.2
45,18928,Curtis Samuel,CAR,WR,17,NO,0,0,0,0,0,2,72,1,0,13.2,13.2
47,16056,James White,NE,RB,17,NYJ,0,0,0,30,0,4,39,1,0,12.9,12.9
47,16830,Tyler Lockett,SEA,WR,17,ARI,0,0,0,3,0,2,66,1,0,12.9,12.9
49,15694,Case Keenum,DEN,QB,17,LAC,292,1,1,8,0,0,0,0,1,12.5,12.48
50,19910,Ian Thomas,CAR,TE,17,NO,0,0,0,0,0,5,61,1,0,12.1,12.1
51,16451,Eric Ebron,IND,TE,17,TEN,0,0,0,0,0,4,60,1,0,12,12
52,14187,Alshon Jeffery,PHI,WR,17,WAS,0,0,0,0,0,5,59,1,0,11.9,11.9
52,16031,Damien Williams,KC,RB,17,OAK,0,0,0,51,1,1,8,0,0,11.9,11.9
52,17969,Kenneth Dixon,BAL,RB,17,CLE,0,0,0,117,0,1,2,0,0,11.9,11.9
52,19318,Kendrick Bourne,SF,WR,17,LAR,0,0,0,0,0,5,59,1,0,11.9,11.9
56,16934,Cameron Artis-Payne,CAR,RB,17,NO,0,0,0,56,1,2,2,0,0,11.8,11.8
56,19562,Austin Ekeler,LAC,RB,17,DEN,0,0,0,58,1,0,0,0,0,11.8,11.8
58,13791,Lamar Miller,HOU,RB,17,JAX,0,0,0,56,1,2,0,0,0,11.6,11.6
58,16887,Mike Davis,SEA,RB,17,ARI,0,0,0,44,1,2,12,0,0,11.6,11.6
60,16834,Tevin Coleman,ATL,RB,17,TB,0,0,0,45,1,1,9,0,0,11.4,11.4
60,18914,Mike Williams,LAC,WR,17,DEN,0,0,0,-11,0,5,65,1,0,11.4,11.4
62,16787,Breshad Perriman,CLE,WR,17,BAL,0,0,0,5,0,3,45,1,0,11,11
62,16790,Phillip Dorsett,NE,WR,17,NYJ,0,0,0,16,0,5,34,1,0,11,11
64,17360,Rod Smith,DAL,RB,17,NYG,0,0,0,35,1,2,14,0,0,10.9,10.9
65,18152,Dwayne Washington,NO,RB,17,CAR,0,0,0,108,0,0,0,0,0,10.8,10.8
66,16906,Stefon Diggs,MIN,WR,17,CHI,0,0,0,0,0,8,47,1,0,10.7,10.7
66,18858,Joe Mixon,CIN,RB,17,PIT,0,0,0,105,0,1,2,0,0,10.7,10.7
68,17959,Derrick Henry,TEN,RB,17,IND,0,0,0,93,0,1,13,0,0,10.6,10.6
69,11932,LeSean McCoy,BUF,RB,17,MIA,0,0,0,26,1,2,18,0,0,10.4,10.4
70,15378,Levine Toilolo,DET,TE,17,GB,0,0,0,0,0,4,43,1,0,10.3,10.3
70,19823,Royce Freeman,DEN,RB,17,LAC,0,0,0,60,0,8,43,0,0,10.3,10.3
70,20487,Brandon Powell,DET,WR,17,GB,0,0,0,0,0,6,103,0,0,10.3,10.3
73,18811,Mitch Trubisky,CHI,QB,17,MIN,163,0,0,16,0,0,0,0,0,10.1,10.12
74,14252,Kirk Cousins,MIN,QB,17,CHI,132,1,0,7,0,0,0,0,0,10,9.98
75,18883,JuJu Smith-Schuster,PIT,WR,17,CIN,0,0,0,0,0,5,37,1,0,9.7,9.7
76,5571,Larry Fitzgerald,ARI,WR,17,SEA,0,0,0,0,0,4,36,1,0,9.6,9.6
77,18003,Kenyan Drake,MIA,RB,17,BUF,0,0,0,43,0,5,52,0,0,9.5,9.5
78,18983,James Conner,PIT,RB,17,CIN,0,0,0,64,0,3,30,0,0,9.4,9.4
79,14917,Rex Burkhead,NE,RB,17,NYJ,0,0,0,14,0,1,18,1,0,9.2,9.2
79,19003,Tarik Cohen,CHI,RB,17,MIN,0,0,0,24,1,2,8,0,0,9.2,9.2
79,19802,Calvin Ridley,ATL,WR,17,TB,0,0,0,0,0,5,32,1,0,9.2,9.2
79,20077,Richie James,SF,WR,17,LAR,0,0,0,0,0,3,32,1,0,9.2,9.2
83,12239,Chris Ivory,BUF,RB,17,MIA,0,0,0,45,0,1,46,0,0,9.1,9.1
84,18093,Andy Janovich,DEN,FB,17,LAC,0,0,0,0,0,2,30,1,0,9,9
84,18996,Wayne Gallman,NYG,RB,17,DAL,0,0,0,23,1,1,7,0,0,9,9
84,19897,Tre'Quan Smith,NO,WR,17,CAR,0,0,0,0,0,3,30,1,0,9,9
87,16847,David Johnson,ARI,RB,17,SEA,0,0,0,62,0,3,6,0,0,8.8,8.8
88,18089,Rashard Higgins,CLE,WR,17,BAL,0,0,0,0,0,4,86,0,0,8.6,8.6
89,20075,Josh Adams,PHI,RB,17,WAS,0,0,0,50,0,3,33,0,0,8.3,8.3
90,13370,Luke Stocker,TEN,TE,17,IND,0,0,0,0,0,1,22,1,0,8.2,8.2
91,14385,Doug Martin,OAK,RB,17,KC,0,0,0,100,0,1,1,0,1,8.1,8.1
91,19844,D.J. Moore,CAR,WR,17,NO,0,0,0,0,0,4,81,0,0,8.1,8.1
91,20250,Robert Foster,BUF,WR,17,MIA,0,0,0,0,0,4,21,1,0,8.1,8.1
94,16497,Teddy Bridgewater,NO,QB,17,CAR,118,1,1,12,0,0,0,0,0,7.9,7.92
95,14536,Russell Wilson,SEA,QB,17,ARI,152,1,1,-2,0,0,0,0,0,7.9,7.88
96,4556,Jordy Nelson,OAK,WR,17,KC,0,0,0,0,0,9,78,0,0,7.8,7.8
97,18070,Wendell Smallwood,PHI,RB,17,WAS,0,0,0,53,0,4,24,0,0,7.7,7.7
98,17961,Sterling Shepard,NYG,WR,17,DAL,0,0,0,9,0,4,67,0,0,7.6,7.6
98,20239,Gus Edwards,BAL,RB,17,CLE,0,0,0,76,0,0,0,0,0,7.6,7.6
100,19812,Sam Darnold,NYJ,QB,17,NE,167,0,0,28,0,0,0,0,1,7.5,7.48
101,19238,Taysom Hill,NO,QB,17,CAR,0,0,0,11,1,1,3,0,0,7.4,7.4
102,20373,Deontay Burnett,NYJ,WR,17,NE,0,0,0,0,0,5,73,0,0,7.3,7.3
103,18868,Deshone Kizer,GB,QB,17,DET,132,0,1,40,0,0,0,0,0,7.3,7.28
104,13799,Ryan Tannehill,MIA,QB,17,BUF,147,0,2,9,0,1,3,1,1,7.1,7.08
105,8244,Philip Rivers,LAC,QB,17,DEN,176,1,2,0,0,0,0,0,0,7,7.04
106,19867,Michael Gallup,DAL,WR,17,NYG,0,0,0,0,0,3,50,0,0,7,7
107,15196,Kenny Stills,MIA,WR,17,BUF,3,1,0,0,0,3,27,0,0,6.8,6.82
108,18375,Peyton Barber,TB,RB,17,ATL,0,0,0,66,0,1,2,0,0,6.8,6.8
109,17963,Austin Hooper,ATL,TE,17,TB,0,0,0,0,0,5,67,0,0,6.7,6.7
110,12982,Blaine Gabbert,TEN,QB,17,IND,165,1,2,0,0,0,0,0,0,6.6,6.6
110,16776,Melvin Gordon,LAC,RB,17,DEN,0,0,0,42,0,3,24,0,0,6.6,6.6
110,17290,Adam Humphries,TB,WR,17,ATL,0,0,0,0,0,5,66,0,0,6.6,6.6
113,14828,Chris Hogan,NE,WR,17,NYJ,0,0,0,0,0,6,64,0,0,6.4,6.4
113,15076,Keenan Allen,LAC,WR,17,DEN,0,0,0,0,0,4,64,0,0,6.4,6.4
113,19865,James Washington,PIT,WR,17,CIN,0,0,0,0,0,3,64,0,0,6.4,6.4
116,18197,Alex Erickson,CIN,WR,17,PIT,0,0,0,0,0,6,63,0,0,6.3,6.3
117,15048,Travis Kelce,KC,TE,17,OAK,0,0,0,0,0,5,62,0,0,6.2,6.2
117,18876,David Njoku,CLE,TE,17,BAL,0,0,0,0,0,3,62,0,0,6.2,6.2
119,14005,T.Y. Hilton,IND,WR,17,TEN,0,0,0,0,0,2,61,0,0,6.1,6.1
119,16111,Ryan Hewitt,IND,TE,17,TEN,0,0,0,0,0,1,1,1,0,6.1,6.1
119,16129,Taylor Gabriel,CHI,WR,17,MIN,0,0,0,0,0,4,61,0,0,6.1,6.1
122,18872,Dalvin Cook,MIN,RB,17,CHI,0,0,0,39,0,4,21,0,0,6,6
122,18974,Chad Williams,ARI,WR,17,SEA,0,0,0,9,0,5,51,0,0,6,6
124,19763,Josh Rosen,ARI,QB,17,SEA,149,1,0,0,0,0,0,0,2,6,5.96
125,19803,Mark Andrews,BAL,TE,17,CLE,0,0,0,0,0,4,54,0,0,5.4,5.4
126,17480,Eli Rogers,PIT,WR,17,CIN,0,0,0,-4,0,7,57,0,0,5.3,5.3
127,18123,Jeff Driskel,CIN,QB,17,PIT,95,0,0,13,0,0,0,0,0,5.1,5.1
128,18508,Andy Jones,DET,WR,17,GB,0,0,0,0,0,6,50,0,0,5,5
128,19828,Sony Michel,NE,RB,17,NYJ,0,0,0,50,0,0,0,0,0,5,5
130,16253,Allen Hurns,DAL,WR,17,NYG,0,0,0,0,0,1,49,0,0,4.9,4.9
130,19916,Daesean Hamilton,DEN,WR,17,LAC,0,0,0,0,0,5,49,0,0,4.9,4.9
132,18879,Corey Davis,TEN,WR,17,IND,0,0,0,0,0,5,48,0,0,4.8,4.8
132,19957,John Kelly,LAR,RB,17,SF,0,0,0,30,0,1,18,0,0,4.8,4.8
134,18104,Nate Sudfeld,PHI,QB,17,WAS,22,1,0,-2,0,0,0,0,0,4.7,4.68
135,19109,Elijah McGuire,NYJ,RB,17,NE,0,0,0,41,0,2,24,0,1,4.5,4.5
135,19514,Keelan Cole,JAX,WR,17,HOU,0,0,0,0,0,4,45,0,0,4.5,4.5
137,13337,Mark Ingram,NO,RB,17,CAR,0,0,0,28,0,2,15,0,0,4.3,4.3
137,19843,Hayden Hurst,BAL,TE,17,CLE,0,0,0,0,0,2,43,0,0,4.3,4.3
137,19976,Marquez Valdes-Scantling,GB,WR,17,DET,0,0,0,0,0,3,43,0,0,4.3,4.3
140,19996,Jaylen Samuels,PIT,FB,17,CIN,0,0,0,2,0,7,40,0,0,4.2,4.2
